subject,model,scope,z0_1,z0_2,zc_1,zc_2,v_1,v_2,v_3,v_4,v_5,v_6,ve_1,ve_2,ve_3,ve_4,ve_5,ve_6,eta,t0,se,si,k,wliw,wlib,wffiw
2,79,go,8.1326145953541,7.88490218881264,97.3851563907719,,0.375118903396684,0.348571623936747,0.314318773127115,,,,0.178071804067063,0.24423094724903,0.287104687177088,,,,0.0803830564849535,41.1592510389951,0,1,-0.000207732125417758,0,0,-0.053516134143528
2,79,stop,7.19111047244879,,7.96515481953261,,0.284751930281226,,,,,,,,,,,,0.0537360132222901,1.1657394009988,0,1,-5.11956523901666e-08,0,-0.339851260367015,
2,191,go,54.7063348599613,26.6244566400173,143.780714631815,127.005639559772,0.432760822917526,0.402628906653254,0.356583150904103,,,,0.208153783614491,0.274399542835223,0.32167128236543,,,,0.0807526245057392,13.4754076643688,0,1,-0.00014306924413725,0,0,-0.000547524567976909
2,191,stop,0.380321627110109,,0.440890286319761,,0.617808474976739,,,,,,,,,,,,0.044871207401636,0.535648739869908,0,1,-0.000606180526125293,0,-0.512021970665524,
2,352,go,13.3367136528192,,87.0676888233465,,0.32817187132132,0.362404097319767,0.305205134454818,0.337731258129298,0.288142114279831,0.275564627907069,0.126978064148123,0.189377155895239,0.1957442037235,0.234704963659022,0.225129381126203,0.270894876499546,0.065322277524163,77.1703229450777,0,1,-0.000273149018584226,0,0,-1.14822024031014e-05
2,352,stop,2.53566574733946,,2.77173787240651,,0.157045305735683,,,,,,,,,,,,0.0546156358353306,0.785524788468662,0,1,-4.16062233275782e-06,0,-0.285319683427605,
2,478,go,16.2269621730238,20.2565882660751,87.3916514376129,,0.331757046735475,0.354329607581625,0.31228555429638,0.32766574811634,0.295998743052168,0.268645344196104,0.140794172063573,0.188844598407072,0.194008682769008,0.244042229803632,0.228934608840308,0.276428667391097,0.0601553952003201,77.6945965522359,0,1,-0.000419358459615205,0,0,-0.000339659067766673
2,478,stop,0.690487448516663,,0.786965079733998,,0.587257654608188,,,,,,,,,,,,0.0329586995616413,0.639170626655015,0,1,-7.66171614655616e-05,0,-0.542611032509079,
