FileIndex	FileNameLog	FileNameSAM	StartValueIndex	FunctionValue	ElapsedTime	ExitFlag	BestX_ 1	BestX_ 2	BestX_ 3	BestX_ 4	BestX_ 5	BestX_ 6	BestX_ 7	BestX_ 8	BestX_ 9	BestX_10	BestX_11	BestX_12	BestX_13	BestX_14	BestX_15	StartX_ 1	StartX_ 2	StartX_ 3	StartX_ 4	StartX_ 5	StartX_ 6	StartX_ 7	StartX_ 8	StartX_ 9	StartX_10	StartX_11	StartX_12	StartX_13	StartX_14	StartX_15
17	finalLog_goTrials_model079_startVal017_started2017-04-19-T221604	SAM_goTrials_model079_startVal017_exit1_started2017-04-19-T221604	17	736.156197031252	00:27:43.45	1	0.886914839394989	80.2652893672188	115.544342000744	0.39790420035135	0.358930687467485	0.226043751557524	0.304954094487637	0.0172732733959335	21.6775531958827	0	1	-0.00242381329372236	0	0	0	1.02824522567087	64.1846521015607	114.22791662297	0.368831799179384	0.310295782715656	0.323781779878523	0.316226482315057	0.0146215484922836	13.9562830913772	0	1	-0.00198885187865685	0	0	0
4	finalLog_goTrials_model079_startVal004_started2017-04-19-T215919	SAM_goTrials_model079_startVal004_exit1_started2017-04-19-T215919	4	737.414715431068	00:26:56.04	1	0.118955763748191	41.612223514175	84.9038676554749	0.185012188049066	0.146764614453932	0.0250748666509508	0.0931253992630163	0.0149406199634891	47.2675936058879	0	1	-0.000152075707884614	0	0	0	1.74025498618649	20.7598718086113	83.5922684802074	0.208594579389315	0.141999726779276	0.0146161277862438	0.0825584830537594	0.0162113625336634	51.3961826133059	0	1	-0.000574517685316901	0	0	0
8	finalLog_goTrials_model079_startVal008_started2017-04-19-T220225	SAM_goTrials_model079_startVal008_exit1_started2017-04-19-T220225	8	759.546361174926	00:51:53.18	1	0.600931157657297	50.0734861366239	96.1557882636825	0.208226069492456	0.170043217302163	0.0102863226798553	0.11576628845153	0.0171422345219044	1.228347536171	0	1	-0.00029353496405987	0	0	0	8.7511934086197	15.9313368855957	44.1668790143106	0.0825194751334395	0.0562018518094729	0.0018230794854853	0.0288973765127618	0.0161864526865798	6.47374931766321	0	1	-0.00126933817981801	0	0	0
11	finalLog_goTrials_model079_startVal011_started2017-04-19-T220649	SAM_goTrials_model079_startVal011_exit1_started2017-04-19-T220649	11	760.294658034515	00:32:26.05	1	3.49370618300156	83.0675801183003	120.891492461857	0.369948844411473	0.331770849798	0.204262489940606	0.275547953168815	0.0145397599675135	25.5050041872446	0	1	-0.00188514947588704	0	0	0	5.34524201533811	75.9015178635273	116.84024490732	0.354880020173977	0.291437562515397	0.306288015573144	0.277941952097609	0.012102369074565	8.71678097794696	0	1	-0.00179943837238014	0	0	0
18	finalLog_goTrials_model079_startVal018_started2017-04-19-T220828	SAM_goTrials_model079_startVal018_exit1_started2017-04-19-T220828	18	777.831406904977	00:37:37.75	1	3.51470797068983	85.7731012529869	121.848754824339	0.431810802844717	0.392462130862799	0.233624297978217	0.33655854476256	0.0197439207376503	6.37321164285231	0	1	-0.00260372629531578	0	0	0	26.6251832011952	40.6599557033158	121.548239894355	0.393502143699778	0.3947157036345	0.146623295790387	0.332212691806697	0.019335454691998	27.9125271863659	0	1	-0.00221217980584894	0	0	0
1	finalLog_goTrials_model079_startVal001_started2017-04-19-T220102	SAM_goTrials_model079_startVal001_exit1_started2017-04-19-T220102	1	792.06058423531	00:27:16.98	1	3.64580998046836	75.6354138668984	105.224664118471	0.3328022328356	0.290473060981864	0.16004170322821	0.23270978816972	0.0169863621099288	75.2680378951211	0	1	-0.00181036218811089	0	0	0	4.34507747932108	92.2496051623084	95.5339362257552	0.291300302496908	0.269528577249071	0.252114749649803	0.214157699980373	0.00657662295920709	94.8711407008904	0	1	-0.00196479700619079	0	0	0
9	finalLog_goTrials_model079_startVal009_started2017-04-19-T220220	SAM_goTrials_model079_startVal009_exit1_started2017-04-19-T220220	9	802.666180551767	00:38:31.16	1	0.284240184817922	82.0685929459681	110.380353123209	0.316108665917827	0.274728061045665	0.104241654656902	0.215655224394949	0.0198115332395395	87.8862502724047	0	1	-0.00132559494163849	0	0	0	33.2860981970909	37.4337727140382	101.901412405061	0.371596035718115	0.353970608298387	0.0152450922000749	0.262198158418917	0.0177250980558003	108.052308695259	0	1	-0.00256868904695899	0	0	0
2	finalLog_goTrials_model079_startVal002_started2017-04-19-T215624	SAM_goTrials_model079_startVal002_exit1_started2017-04-19-T215624	2	812.289222429479	00:23:24.60	1	17.4549185662248	65.6224729737465	98.9991228222307	0.25069506903431	0.214319205226785	0.0988680604726311	0.163031150548335	0.0118043518606175	54.5883298667899	0	1	-0.00106477807622291	0	0	0	15	47	100	0.23	0.21	0.17	0.17	0.01	56	0	1	-0.001	0	0	0
7	finalLog_goTrials_model079_startVal007_started2017-04-19-T220225	SAM_goTrials_model079_startVal007_exit1_started2017-04-19-T220225	7	862.287715512344	00:37:36.16	1	19.5032624538542	58.9963037445279	94.71535030235	0.239667757336669	0.198709459304269	0.0777233188773752	0.144611521221597	0.0129025202312058	80.8937487612483	0	1	-0.000926971040805168	0	0	0	21.9914989309384	32.2666571124696	92.3217394487644	0.27013746808118	0.23166139812254	0.140393305662309	0.168426234983896	0.0101435863926955	65.9244845712236	0	1	-0.000978997884873475	0	0	0
3	finalLog_goTrials_model079_startVal003_started2017-04-19-T215630	SAM_goTrials_model079_startVal003_exit1_started2017-04-19-T215630	3	864.129492055374	00:27:26.88	1	34.7040368111373	98.7535382849247	142.046458690679	0.281655431435108	0.239701785452889	0.0916406827971841	0.180494814077007	0.0198370609691647	56.6796878417994	0	1	-0.000293119463942378	0	0	0	33.6076487663468	97.3888943241224	152.314350764518	0.257757958951629	0.217522169171257	0.103658537371508	0.206561130849798	0.0191541072008053	63.8733774322669	0	1	-0.000146890860201801	0	0	0
