FileIndex	FileNameLog	FileNameSAM	StartValueIndex	FunctionValue	ElapsedTime	ExitFlag	BestX_ 1	BestX_ 2	BestX_ 3	BestX_ 4	BestX_ 5	BestX_ 6	BestX_ 7	BestX_ 8	BestX_ 9	BestX_10	BestX_11	BestX_12	BestX_13	BestX_14	BestX_15	BestX_16	BestX_17	BestX_18	BestX_19	StartX_ 1	StartX_ 2	StartX_ 3	StartX_ 4	StartX_ 5	StartX_ 6	StartX_ 7	StartX_ 8	StartX_ 9	StartX_10	StartX_11	StartX_12	StartX_13	StartX_14	StartX_15	StartX_16	StartX_17	StartX_18	StartX_19
13	finalLog_goTrials_model478_startVal013_started2017-04-19-T233041	SAM_goTrials_model478_startVal013_exit1_started2017-04-19-T233041	13	224.082379152735	00:41:33.96	1	14.4053172727052	83.9735364127112	152.323869761809	0.29795373478226	0.374980616012125	0.271585271789792	0.241852755822559	0.0580098255703301	0.147010227232272	0.115460050406466	0.235000572664768	0.0530687744427267	70.7253540823468	0	1	-1.92670960908062e-05	0	0	0	27.2725371445705	81.2101434188752	123.257690586486	0.389344828921077	0.244032914800454	0.236678850037575	0.277954282109898	0.0918111565348168	0.174751861527519	0.186553848835911	0.16705992523361	0.0515666995529386	89.4381700822399	0	1	-0.00149557117789421	0	0	0
3	finalLog_goTrials_model478_startVal003_started2017-04-19-T232739	SAM_goTrials_model478_startVal003_exit1_started2017-04-19-T232739	3	228.054923432473	00:39:22.85	1	17.9830976745347	81.9221577843383	156.161799937343	0.285383620348807	0.363359720690419	0.265456622425257	0.241523638872867	0.0765872100613959	0.128100822641226	0.117108516454628	0.222075880298363	0.0494486364122362	26.12128340524	0	1	-6.55216349296998e-06	0	0	0	22.6588383000652	84.9408356276219	142.39196679911	0.21093875577496	0.317266719254446	0.169050007602835	0.201205146836977	0.151887317766728	0.335315646866288	0.120610188133164	0.164376186723527	0.0469232213570409	20.3493807573632	0	1	-9.13200323468272e-06	0	0	0
9	finalLog_goTrials_model478_startVal009_started2017-04-19-T233038	SAM_goTrials_model478_startVal009_exit1_started2017-04-19-T233038	9	230.614173129844	00:46:30.93	1	7.56060621535449	77.2902830255007	138.93972952717	0.283351597208556	0.355505478074141	0.262030502454972	0.228058102545599	0.10235608477568	0.147579116776915	0.119196417068143	0.214073105857322	0.0481059382974986	74.2648362028363	0	1	-0.000163793787030711	0	0	0	6.86618214741819	76.8941038576481	112.757554788181	0.183117377921171	0.342525480299997	0.268621310934249	0.328728242532743	0.0880128858358267	0.29201644940552	0.0676671217134924	0.243717646957315	0.0466992623335232	75.7851208248365	0	1	-0.000821386195574606	0	0	0
6	finalLog_goTrials_model478_startVal006_started2017-04-19-T232150	SAM_goTrials_model478_startVal006_exit1_started2017-04-19-T232150	6	241.645601925203	00:38:17.59	1	3.85412911030721	82.2292114642451	156.444674444578	0.34156225146367	0.424777446466114	0.323143190992026	0.29521601523932	0.14497735867087	0.109529845110802	0.157175972360743	0.281977981983458	0.0596514361610126	48.1888653788361	0	1	-0.000495676085764186	0	0	0	3.5900061222581	67.5116667349877	158.253397383076	0.237981084580548	0.460024495312051	0.284741964795108	0.259607278607082	0.272984524205797	0.116507560995358	0.102499025329412	0.255115315512857	0.0585911255446537	67.6280834999349	0	1	-0.00027893343902167	0	0	0
16	finalLog_goTrials_model478_startVal016_started2017-04-19-T233513	SAM_goTrials_model478_startVal016_exit1_started2017-04-19-T233513	16	244.14179942928	01:02:58.89	1	17.3454458050382	63.6986058578504	123.046126196705	0.218769776108415	0.285049586043205	0.206072975734139	0.185600869526219	0.0810289975765946	0.13125770621425	0.0960876001004397	0.165046576401169	0.0243512275611225	32.8775596001639	0	1	-2.24513838712956e-06	0	0	0	28.1647774488056	36.825945478693	93.5410809096543	0.19451875512455	0.21955784987493	0.213504938116762	0.291831108242331	0.124538115591363	0.125047105417181	0.145865731941644	0.162605835059941	0.0388855081555769	12.7941958425736	0	1	-0.000699303338538888	0	0	0
2	finalLog_goTrials_model478_startVal002_started2017-04-19-T232744	SAM_goTrials_model478_startVal002_exit1_started2017-04-19-T232744	2	257.353809390124	00:46:56.90	1	32.9745058023547	88.1111607880521	143.169522297839	0.289587785376391	0.367763803570964	0.267395270463681	0.248431717332876	0.0782965001580014	0.18584369504563	0.161497226087307	0.232364120633228	0.0286134971409996	63.9085312961521	0	1	-0.000438579852832002	0	0	0	30.2043382313521	64.0382501102644	136.983307115222	0.323317499427965	0.380469812098339	0.234099071454113	0.284229807801705	0.166816758438897	0.308082599795681	0.106335760713904	0.221906601003326	0.0106092204899659	83.2134953918216	0	1	-0.000528880245711956	0	0	0
17	finalLog_goTrials_model478_startVal017_started2017-04-19-T233335	SAM_goTrials_model478_startVal017_exit1_started2017-04-19-T233335	17	261.234408419057	00:46:15.73	1	15.2451088374443	72.7907764733701	125.531488048812	0.281658402952399	0.339721757987225	0.262657319873097	0.240799132689997	0.126620893754837	0.193692582106135	0.154412419173789	0.233017872678456	0.0227212356802885	26.5350817635247	0	1	-0.000784173626916925	0	0	0	12.4027434282033	73.9232024903598	124.954947232584	0.287778416852215	0.316875961261168	0.215479992891002	0.217404977144914	0.201879554985759	0.193112614016285	0.283655587830472	0.179847761945016	0.0132278787007021	20.9784180416637	0	1	-0.000731769273203257	0	0	0
4	finalLog_goTrials_model478_startVal004_started2017-04-19-T232142	SAM_goTrials_model478_startVal004_exit1_started2017-04-19-T232142	4	279.522741111455	00:55:14.40	1	7.80109307949316	71.4711756262371	139.279468110635	0.31340559559673	0.382324056983726	0.303903633279882	0.278792816865231	0.141320807429756	0.10169413536815	0.151614615226616	0.246745476942298	0.0474166453750739	25.5390409214434	0	1	-0.000731440586186062	0	0	0	17.6639219363348	3.70623550613091	132.835949805618	0.273603152550325	0.463932750421499	0.29491531711317	0.355855737481981	0.30965018707955	0.16262912298164	0.140576323869534	0.294221315328185	0.041297221136791	20.3156250873849	0	1	-0.000980907418603604	0	0	0
1	finalLog_goTrials_model478_startVal001_started2017-04-19-T232145	SAM_goTrials_model478_startVal001_exit1_started2017-04-19-T232145	1	284.594474875355	00:35:39.35	1	10.9055143600933	58.4264229387459	103.115584981982	0.256107779145	0.325398508443967	0.24064967865022	0.227149675280875	0.0894693406981025	0.162438932340343	0.135604162103504	0.207485533575292	0.0253224026389261	74.8019681446341	0	1	-0.00105001258345136	0	0	0	15	47	100	0.23	0.27	0.21	0.26	0.17	0.17	0.17	0.17	0.03	56	0	1	-0.001	0	0	0
15	finalLog_goTrials_model478_startVal015_started2017-04-19-T233041	SAM_goTrials_model478_startVal015_exit1_started2017-04-19-T233041	15	296.466784333592	00:44:16.75	1	0.365537796015501	52.7962318495409	112.841057996965	0.270989713429957	0.36080485439007	0.250257921006637	0.243405061968948	0.0940656951530548	0.105030161775462	0.140454950898316	0.211817124070335	0.0498167057779118	107.43520150174	0	1	-0.000642119664081105	0	0	0	4.0976008004732	15.8291363126341	121.82395563659	0.236015146539452	0.410255938137063	0.329999908135917	0.30263156297536	0.199887825950013	0.297294208265621	0.0338837158112422	0.139477646868715	0.0593388652562408	50.1902264961756	0	1	-0.0015165220766389	0	0	0
