FileIndex	FileNameLog	FileNameSAM	StartValueIndex	FunctionValue	ElapsedTime	ExitFlag	BestX_ 1	BestX_ 2	BestX_ 3	BestX_ 4	BestX_ 5	BestX_ 6	BestX_ 7	BestX_ 8	BestX_ 9	BestX_10	BestX_11	BestX_12	BestX_13	BestX_14	BestX_15	BestX_16	BestX_17	BestX_18	StartX_ 1	StartX_ 2	StartX_ 3	StartX_ 4	StartX_ 5	StartX_ 6	StartX_ 7	StartX_ 8	StartX_ 9	StartX_10	StartX_11	StartX_12	StartX_13	StartX_14	StartX_15	StartX_16	StartX_17	StartX_18
20	finalLog_goTrials_model191_startVal020_started2016-04-05-T085346	SAM_goTrials_model191_startVal020_exit1_started2016-04-05-T085346	20	673.366222467909	04:14:20.63	1	67.6656425343051	16.5728293754487	159.048738347595	120.899529669188	0.487957078105069	0.456656089265017	0.409299407189536	0.215768241144468	0.287997794622151	0.353897959036946	0.0948437680562722	57.2798285577211	0	1	-0.000122891763320905	0	0	0	68.6786834524546	21.4543084126569	160.448411615308	124.685259537047	0.598801197025582	0.45587844274538	0.492940959189451	0.103019129952391	0.154362453897625	0.36978622386219	0.062046805616585	56.5380066565765	0	1	-0.000136838613080575	0	0	0
11	finalLog_goTrials_model191_startVal011_started2016-04-05-T085346	SAM_goTrials_model191_startVal011_exit1_started2016-04-05-T085346	11	697.861565168722	04:47:22.82	1	47.6837292087094	0.226956598391856	133.839232732344	103.954317614123	0.420244211477141	0.393980308774471	0.362897351860243	0.20055586963039	0.26893253296087	0.316882366901042	0.0773952383914506	27.9945920602332	0	1	-0.000304479227552491	0	0	0	61.2702184374389	3.28323569154561	125.816134699195	105.260655397607	0.52668227709715	0.318204637007113	0.373611570288162	0.156911663713493	0.0359428824564198	0.268057102077352	0.0950790750005615	24.7724164891007	0	1	-0.000524738646181724	0	0	0
10	finalLog_goTrials_model191_startVal010_started2016-04-05-T085346	SAM_goTrials_model191_startVal010_exit1_started2016-04-05-T085346	10	705.151677858605	03:28:23.35	1	61.9842733580164	0.395746918641144	140.712488866523	105.583744188161	0.503317935278955	0.470280332772481	0.427812913808766	0.247956287041359	0.320960494204208	0.378697981052548	0.0910342640664062	68.9111987108064	0	1	-0.000824362979217475	0	0	0	62.6168935946041	4.98596126742958	120.266244902388	108.912423530461	0.452637751793102	0.576773009582516	0.479731611172252	0.234045243741818	0.253349707906424	0.37149746119956	0.0833507297582232	78.7737691337308	0	1	-0.000710178677373961	0	0	0
6	finalLog_goTrials_model191_startVal006_started2016-04-05-T085336	SAM_goTrials_model191_startVal006_exit1_started2016-04-05-T085336	6	710.435861148579	03:29:53.27	1	54.3759611455573	23.2211224923048	133.533009214362	108.813906815758	0.413071507570051	0.389892997998376	0.355255266506391	0.208731616180529	0.254365497675362	0.306170722112317	0.0747837190940917	48.2259606134416	0	1	-0.000218352195683695	0	0	0	48.5268763823915	21.5456063191008	125.973834665755	111.11174988928	0.374258251572614	0.277859626162201	0.406837950232221	0.314416136473707	0.314379431606549	0.299337865279576	0.0637031207472633	44.6326566088505	0	1	-0.000198370094768944	0	0	0
15	finalLog_goTrials_model191_startVal015_started2016-04-05-T085340	SAM_goTrials_model191_startVal015_exit1_started2016-04-05-T085340	15	722.541988907415	03:18:58.96	1	46.3071060664336	8.86097145910265	116.292917637544	97.3899247248183	0.464211852858788	0.43912592637804	0.407852801255243	0.267252737322224	0.324537971697981	0.369645993598716	0.0645625511389524	38.0707255499667	0	1	-0.00167671009356398	0	0	0	39.7836920927342	6.56033664165563	103.010450661741	92.6584454491902	0.525265853781639	0.428781340022469	0.346872343719166	0.266463613917677	0.411741620576804	0.392309758152869	0.048619553712677	39.7589549279872	0	1	-0.00164523381704143	0	0	0
16	finalLog_goTrials_model191_startVal016_started2016-04-05-T085349	SAM_goTrials_model191_startVal016_exit1_started2016-04-05-T085349	16	736.863554180549	04:21:00.87	1	8.25219572424891	9.80306278883066	122.545989381434	117.57805221536	0.458799757331255	0.433462466864362	0.397700021550394	0.245510342252426	0.305155799428865	0.358730262749051	0.0931015944719896	23.1226870354774	0	1	-0.000486065095920558	0	0	0	22.5296540301153	18.8251734167583	101.869990310471	82.137869681031	0.427139117262874	0.509098356425202	0.371403898714873	0.27797929359147	0.291696948254314	0.359904901407183	0.0895843679159597	12.8086752953566	0	1	-0.0012890603897969	0	0	0
19	finalLog_goTrials_model191_startVal019_started2016-04-05-T085351	SAM_goTrials_model191_startVal019_exit1_started2016-04-05-T085351	19	738.562843251222	04:35:57.40	1	27.657843014161	24.2780199030059	142.158061596559	133.986427519087	0.478540161704717	0.449465054309701	0.408214440699924	0.244045119290719	0.312094548158517	0.369201539101583	0.0918618101568965	8.21227376153034	0	1	-0.000300384010793109	0	0	0	30.4507022535999	22.1770417439298	134.295647954317	133.419297618405	0.343752496269919	0.395488932465219	0.449291127459752	0.415100842516677	0.346132562110758	0.323212404818077	0.0779714035978304	8.16093125119335	0	1	-0.000649589351010837	0	0	0
2	finalLog_goTrials_model191_startVal002_started2016-04-05-T085349	SAM_goTrials_model191_startVal002_exit1_started2016-04-05-T085349	2	752.457094293639	04:04:14.38	1	5.78324430278223	15.224158625899	113.757199008019	111.004490405567	0.484962418157774	0.461987440926198	0.419032699247627	0.268111429375136	0.329271156720882	0.383636771044338	0.0879014335445649	35.2791308413855	0	1	-0.00126006324824045	0	0	0	30.9377309325882	13.4324751176658	105.331454801865	113.031127475591	0.405707470910507	0.44474256884388	0.419829520220792	0.388261900268448	0.372818376696443	0.385430401655669	0.0996317321008395	19.2777492989032	0	1	-0.0013857086672633	0	0	0
14	finalLog_goTrials_model191_startVal014_started2016-04-05-T085344	SAM_goTrials_model191_startVal014_exit1_started2016-04-05-T085344	14	765.442025789494	04:04:13.27	1	28.8502800390488	1.43382889936104	93.3937354757664	82.8288942211439	0.495732578235137	0.468034802966376	0.434981566574961	0.295415587833716	0.35874828315784	0.400083886597566	0.0545512676079268	64.3534446592002	0	1	-0.0031463467332944	0	0	0	50.5681028572931	10.3163298934946	92.2761690957159	73.2644477886451	0.361209144650547	0.441249022844115	0.372096837087878	0.418108422477093	0.15779093024004	0.253194910524292	0.0671945439921785	40.5110303787628	0	1	-0.0032889641431877	0	0	0
8	finalLog_goTrials_model191_startVal008_started2016-04-05-T085350	SAM_goTrials_model191_startVal008_exit1_started2016-04-05-T085350	8	785.207163568895	03:55:32.82	1	45.6135002820272	19.3047697427015	125.844125747747	102.743385048273	0.423082551399668	0.389519310454009	0.342576285511711	0.153248289587439	0.246526241155772	0.299586152379517	0.0812552936687869	79.8312089234652	0	1	-5.75570965917439e-05	0	0	0	62.5640108266673	38.2360205407757	99.8201216570343	98.6163974643933	0.363516981260205	0.432730066351355	0.422352163937634	0.171044476885157	0.325276459509583	0.197694251219136	0.0833733188504921	79.9854805359656	0	1	-0.000899803439700379	0	0	0
