FileIndex	FileNameLog	FileNameSAM	StartValueIndex	FunctionValue	ElapsedTime	ExitFlag	BestX_ 1	BestX_ 2	BestX_ 3	BestX_ 4	BestX_ 5	BestX_ 6	BestX_ 7	BestX_ 8	BestX_ 9	BestX_10	BestX_11	BestX_12	BestX_13	StartX_ 1	StartX_ 2	StartX_ 3	StartX_ 4	StartX_ 5	StartX_ 6	StartX_ 7	StartX_ 8	StartX_ 9	StartX_10	StartX_11	StartX_12	StartX_13
1	finalLog_goTrials_model002_startVal001_started2017-03-07-T055525	SAM_goTrials_model002_startVal001_exit1_started2017-03-07-T055525	1	1651.37906263239	02:32:20.15	1	5.14969108133421	4.75253988549259	100.670308862708	0.453665160086009	0.375588840841233	0.0273133870534397	45.0246890357723	0	1	-5.16386198393462e-08	-0.0131446982847132	0	0	5.42239239895974	5	100.224592621009	0.452428697567077	0.373219531893022	0.026959775277907	45.0921926290656	0	1	-1.66653063614578e-05	-0.0130700001145031	0	0
15	finalLog_goTrials_model002_startVal015_started2017-03-07-T065004	SAM_goTrials_model002_startVal015_exit1_started2017-03-07-T065004	15	1910.17090578339	02:35:30.17	1	8.31518503488026	9.00565232688584	91.2638045349753	0.409404324306652	0.3204562071414	0.053553978832651	54.3748539149533	0	1	-0.000158076627957549	-0.0141824700054409	0	0	8.30743616002176	7.79135824881832	103.887895790142	0.359736228510504	0.358138527504358	0.0518516361885484	77.8837139786206	0	1	-0.000427035165831402	-0.0548801267832171	0	0
2	finalLog_goTrials_model002_startVal002_started2017-03-07-T060032	SAM_goTrials_model002_startVal002_exit1_started2017-03-07-T060032	2	2013.15552250344	02:45:39.87	1	3.51732276199612	2.117466725431	95.7457802815008	0.608913773046026	0.52852857235285	0.0248555878498448	42.3157965567747	0	1	-0.00311826510289238	-0.0160011086834569	0	0	4.39664665163309	0.815384449711864	94.5479645508741	0.588910434656709	0.554728366773359	0.0245151371275299	39.2642354951564	0	1	-0.00310912378861121	-0.016413806543488	0	0
12	finalLog_goTrials_model002_startVal012_started2017-03-07-T064952	SAM_goTrials_model002_startVal012_exit1_started2017-03-07-T064952	12	2041.03266945457	04:04:10.96	1	0.759485363817873	0.881939470277917	71.6029940956863	0.346475589148831	0.28567468553903	0.00427899177681523	20.3485725217384	0	1	-0.00172772385591719	-0.02455402561021	0	0	6.6077339932835	10.8777353253508	53.86317066839	0.346556603923812	0.194066032582307	0.028157937899229	8.76366872616702	0	1	-0.0043655846069123	-0.1407472585496	0	0
10	finalLog_goTrials_model002_startVal010_started2017-03-07-T063519	SAM_goTrials_model002_startVal010_exit1_started2017-03-07-T063519	10	2110.11297017256	03:24:41.93	1	11.8021113418775	10.6554642128217	89.7985752448231	0.613437410625649	0.534966547536816	0.00239683069915023	36.966229101164	0	1	-0.00440543426727007	-0.0206156708032382	0	0	8.70734473348145	10.6862220868428	93.7134055129003	0.633603836186262	0.507723346015522	0.00440467266328935	45.3175044568312	0	1	-0.00446441340401028	-0.05358172497341	0	0
8	finalLog_goTrials_model002_startVal008_started2017-03-07-T060958	SAM_goTrials_model002_startVal008_exit1_started2017-03-07-T060958	8	2131.29797402927	03:45:26.22	1	6.65444447376545	6.69892140595877	75.6372018444947	0.382886550773456	0.290326522168042	0.0310657517167494	60.7827519389864	0	1	-0.00100924312756536	-0.0149317834318504	0	0	6.61150691290043	10.7036101739147	65.2769336347285	0.317694012990359	0.279983045868653	0.0307446140396116	87.475714744433	0	1	-0.00287406632793995	-0.0475334684262099	0	0
5	finalLog_goTrials_model002_startVal005_started2017-03-07-T060716	SAM_goTrials_model002_startVal005_exit1_started2017-03-07-T060716	5	2333.14369165893	03:22:31.85	1	1.043677070197	3.95722840612573	83.1266810275613	0.551479015366868	0.465272967248746	0.00759488881215967	77.2219869051005	0	1	-0.00348579769324265	-0.0167976563996903	0	0	0.0182382525008152	6.52763318545428	84.0919819640454	0.516841968608333	0.531339552331591	0.00618936962615594	78.9798968468322	0	1	-0.00367115328284864	-0.0501606681353545	0	0
3	finalLog_goTrials_model002_startVal003_started2017-03-07-T060624	SAM_goTrials_model002_startVal003_exit1_started2017-03-07-T060624	3	2709.25464884144	02:19:58.41	1	3.82713278874106	3.63556625471798	81.5269406634045	0.310575744133805	0.227841740318062	0.0538821363627073	25.3263289272126	0	1	-0.000173736226885358	-0.425818936217947	0	0	3.36862554377857	3.95751062290193	80.4241934237987	0.295683632901618	0.217832369716469	0.0537513758167059	30.1147513515513	0	1	-0.000444466001599119	-0.435571013189769	0	0
20	finalLog_goTrials_model002_startVal020_started2017-03-07-T074609	SAM_goTrials_model002_startVal020_exit1_started2017-03-07-T074609	20	2765.51822562466	01:54:45.92	1	8.71325094098494	7.4808647543688	83.8526735475921	0.370406450306569	0.295376609163832	0.0485321678544031	48.8362085562936	0	1	-0.00111815071471004	-0.0896970628402168	0	0	6.97305432024475	10.4062886120087	76.138401417345	0.411189424916215	0.310681476425577	0.0483043710799132	41.6221993654112	0	1	-0.00148373675162158	-0.135063519214011	0	0
13	finalLog_goTrials_model002_startVal013_started2017-03-07-T064953	SAM_goTrials_model002_startVal013_exit1_started2017-03-07-T064953	13	2789.01024020085	02:43:16.96	1	9.40929878924347	9.36115235347295	62.056143868092	0.280428101327396	0.201468996581167	0.0239117855956149	65.7615127636831	0	1	-0.00100371943522044	-0.034995668760303	0	0	13.712688230416	5.89026863961167	56.7669354150704	0.252428013592925	0.30266235870726	0.0239138192889925	58.6883217806014	0	1	-0.00120362584268103	-0.0519655573750307	0	0
