FileIndex	FileNameLog	FileNameSAM	StartValueIndex	FunctionValue	ElapsedTime	ExitFlag	BestX_ 1	BestX_ 2	BestX_ 3	BestX_ 4	BestX_ 5	BestX_ 6	BestX_ 7	BestX_ 8	BestX_ 9	BestX_10	BestX_11	BestX_12	BestX_13	BestX_14	BestX_15	BestX_16	BestX_17	StartX_ 1	StartX_ 2	StartX_ 3	StartX_ 4	StartX_ 5	StartX_ 6	StartX_ 7	StartX_ 8	StartX_ 9	StartX_10	StartX_11	StartX_12	StartX_13	StartX_14	StartX_15	StartX_16	StartX_17
1	finalLog_goTrials_model079_startVal001_started2017-01-03-T020524	SAM_goTrials_model079_startVal001_exit1_started2017-01-03-T020524	1	279.542145555358	00:28:48.75	1	16.1100499817154	5.03623237172397	54.0693953248842	0.163926204521281	0.144502766489307	0.126356155464921	0.0544407315565877	0.0751662947047746	0.0931215713967053	8.55404779070695e-05	60.6840739601444	0	1	-1.42305227808764e-06	0	0	-0.107294056639438	15.5205611390613	5	53.7840975267837	0.164354062042121	0.145345274158719	0.127045045877235	0.0497745642766364	0.0728797187813599	0.0936743472903904	8.37800152644421e-05	60.6848181958062	0	1	-1.32439161269152e-06	0	0	-0.111690148112824
17	finalLog_goTrials_model079_startVal017_started2017-01-03-T021134	SAM_goTrials_model079_startVal017_exit1_started2017-01-03-T021134	17	320.174878758519	00:55:16.31	1	12.6101534090258	1.62590091404253	49.9704327991553	0.16708299800953	0.147342908049605	0.128476067771656	0.0599074157568055	0.0800340014670597	0.0954205007630936	8.98922597264316e-06	100.384090748992	0	1	-9.82385430376197e-05	0	0	-0.10846701192725	14.8653886237188	5.09052361466702	36.2939801167591	0.143935049419693	0.182195725499671	0.0718545994043088	0.0954834479193319	0.0916564097981659	0.0937463681257632	4.75045383424467e-05	60.1596386073508	0	1	-0.00127694004578599	0	0	-0.530733510483281
6	finalLog_goTrials_model079_startVal006_started2017-01-03-T020652	SAM_goTrials_model079_startVal006_exit1_started2017-01-03-T020652	6	323.866914484805	00:42:06.59	1	20.5644741761638	9.03317297916913	53.9772435968083	0.16088556601616	0.140334011113687	0.11853023431702	0.0506769953582191	0.058690439968859	0.0810326187783942	0.000119395014409874	93.0256582518807	0	1	-5.02940970876411e-05	0	0	-0.0107159468587175	16.6368955020095	8.80883048090805	59.3319010943512	0.135730647465421	0.143999748819148	0.12886923986197	0.0585957588338303	0.0293626348557618	0.114800714439617	0.000140219877949366	98.926921483042	0	1	-0.000304787577821124	0	0	-0.01465647141627
14	finalLog_goTrials_model079_startVal014_started2017-01-03-T021502	SAM_goTrials_model079_startVal014_exit1_started2017-01-03-T021502	14	329.891014038721	00:51:58.66	1	11.6306176282989	0.000953105994383752	48.263980014739	0.175402950012169	0.15796424476629	0.142796824204547	0.0775318944149977	0.10080557651065	0.11195809933904	1.96455499587501e-05	99.3070874915751	0	1	-6.24928244305359e-05	0	0	-0.273050643324055	17.5710426933072	0.0848134111224036	40.0100525482104	0.234723412108656	0.143055136102347	0.129014581328351	0.074965701484215	0.103772297140685	0.1192503981293	3.10097222493908e-05	92.8306827439789	0	1	-6.68456131203143e-06	0	0	-0.792043498476895
4	finalLog_goTrials_model079_startVal004_started2017-01-03-T020628	SAM_goTrials_model079_startVal004_exit1_started2017-01-03-T020628	4	339.254963255791	00:56:33.97	1	12.4699208858622	0.0692541435912175	46.1667250837912	0.153163056198406	0.12757917542759	0.109939411845363	0.00938823043027244	0.0505489455873316	0.0685932363610832	0.000148409011422291	115.948172977304	0	1	-3.46189327087056e-05	0	0	-0.0150432130859075	23.2671130424524	1.44329763403356	32.1090767625674	0.102846709034122	0.131900702566957	0.0694783743818323	0.0257770504422541	0.106996505199499	0.0388544546875471	0.000146005672378489	119.995046957101	0	1	-0.00184917783548973	0	0	-0.277240390964484
13	finalLog_goTrials_model079_startVal013_started2017-01-03-T021459	SAM_goTrials_model079_startVal013_exit1_started2017-01-03-T021459	13	352.095436421704	00:49:47.90	1	15.4505428510713	1.87525496756185	49.7543052974606	0.168011410955664	0.146961250571524	0.130257241708141	0.025843463455872	0.0747738294067922	0.0927092662740764	2.23684887886917e-05	95.3835083330546	0	1	-0.00031344188332747	0	0	-0.110416760939196	24.4623767106895	2.70925331629663	47.1119841998356	0.156425301288589	0.0931147615392588	0.162262083714776	0.0245530085145333	0.0855814100104997	0.109821896438511	2.49771992558665e-05	34.9348181311488	0	1	-0.00175196673609253	0	0	-0.163241067008332
11	finalLog_goTrials_model079_startVal011_started2017-01-03-T021317	SAM_goTrials_model079_startVal011_exit1_started2017-01-03-T021317	11	353.341436641609	01:04:17.14	1	17.2671934612112	4.83959315511119	50.7956526908772	0.16466513277501	0.142451255773289	0.122746480968815	0.0176785687889807	0.0771418747077777	0.0860387794937486	2.63925504166915e-05	114.657610206062	0	1	-4.85794326582183e-06	0	0	-0.0815762927425336	9.7179531802164	5.04938186856728	24.6288485421921	0.142172218767624	0.169876828899714	0.0938139807383483	0.0272896161957487	0.104201648076799	0.06110791148757	5.33602206786081e-05	103.094399101777	0	1	-9.31064815323105e-05	0	0	-0.909437510835123
8	finalLog_goTrials_model079_startVal008_started2017-01-03-T021122	SAM_goTrials_model079_startVal008_exit1_started2017-01-03-T021122	8	357.158448487926	00:47:12.07	1	19.1472071137895	6.30209093954763	49.5679457480406	0.193026492715553	0.173268673284909	0.150910129578079	0.0919689031148955	0.0931001529430013	0.111322791267683	0.000165444210990389	115.042578814759	0	1	-0.00146134117099629	0	0	-0.0109233779556646	26.7845479530699	6.81992066184418	46.8327519257707	0.231888227855312	0.182648840958553	0.0966154546240123	0.0963644166479157	0.138333231346416	0.0941122078323281	0.000151163584552914	100.585323225142	0	1	-0.00180882257890114	0	0	-0.0179867894178287
10	finalLog_goTrials_model079_startVal010_started2017-01-03-T021259	SAM_goTrials_model079_startVal010_exit1_started2017-01-03-T021259	10	368.168074668244	00:55:24.03	1	16.0565573781648	0.0583288928697206	47.9339113520639	0.194964127835699	0.17417851022968	0.154851513883582	0.0995165909805844	0.099810498375388	0.119163057634878	0.000117961942249135	120.822011989354	0	1	-0.00143396713102853	0	0	-0.0522284754511113	14.0074708366862	8.24100366399338	23.3629201781609	0.156952124940356	0.204714263684655	0.158569611380453	0.0976872931124287	0.134474487605213	0.147775554670736	0.000128513620608537	86.7600318443237	0	1	-0.00387034998497388	0	0	-0.802677721943479
16	finalLog_goTrials_model079_startVal016_started2017-01-03-T021600	SAM_goTrials_model079_startVal016_exit1_started2017-01-03-T021600	16	379.361535287816	00:40:27.04	1	21.7915983743146	11.2372757802043	53.442781624079	0.184737282563122	0.162494873979613	0.148242839276496	0.0838165858234889	0.0942587340938171	0.108696748101558	4.34217137350995e-06	107.441601721252	0	1	-0.00014595915367729	0	0	-0.234773373306547	6.95668112445699	14.1667976433308	42.4029712890222	0.146761153713562	0.243149665921341	0.163124543349825	0.0646022100032708	0.131799635076753	0.12655542855607	2.73115996828181e-05	104.065412000652	0	1	-0.00298837227853803	0	0	-0.274501563471245
