FileIndex	FileNameLog	FileNameSAM	StartValueIndex	FunctionValue	ElapsedTime	ExitFlag	BestX_ 1	BestX_ 2	BestX_ 3	BestX_ 4	BestX_ 5	BestX_ 6	BestX_ 7	BestX_ 8	BestX_ 9	BestX_10	BestX_11	BestX_12	BestX_13	BestX_14	BestX_15	StartX_ 1	StartX_ 2	StartX_ 3	StartX_ 4	StartX_ 5	StartX_ 6	StartX_ 7	StartX_ 8	StartX_ 9	StartX_10	StartX_11	StartX_12	StartX_13	StartX_14	StartX_15
2	finalLog_goTrials_model079_startVal002_started2017-04-20-T010220	SAM_goTrials_model079_startVal002_exit1_started2017-04-20-T010220	2	848.568169809862	00:32:22.36	1	17.0347340948201	45.7826556875978	86.5148909395443	0.260545283050656	0.228115950270133	0.142683880982667	0.180083024199977	0.0091040987016475	57.0188146609742	0	1	-0.00105448873450697	-0.000947125843511309	0	0	15	47	85	0.23	0.21	0.17	0.17	0.01	56	0	1	-0.001	-0.01	0	0
13	finalLog_goTrials_model079_startVal013_started2017-04-20-T011353	SAM_goTrials_model079_startVal013_exit1_started2017-04-20-T011353	13	862.688532892045	00:35:11.11	1	34.2645390389626	75.5122516497483	136.495209398002	0.27932411062524	0.232513425991502	0.0257158390717387	0.170692957599811	0.017633772775646	37.0563915813196	0	1	-9.3939883178051e-06	-0.000490648888423761	0	0	33.6076487663468	97.3888943241224	129.46719814984	0.257757958951629	0.217522169171257	0.103658537371508	0.206561130849798	0.0191541072008053	63.8733774322669	0	1	-0.000146890860201801	-0.142220840215249	0	0
3	finalLog_goTrials_model079_startVal003_started2017-04-20-T010824	SAM_goTrials_model079_startVal003_exit1_started2017-04-20-T010824	3	1102.22503626186	01:15:16.87	1	0.740368552222408	18.5891626700842	65.099485033192	0.201112939901288	0.174119241404513	0.0167698372974747	0.112831774093481	0.0105763082136189	102.922677408479	0	1	-0.000481508357953231	-0.00666743559972383	0	0	15.6930519223273	13.7262481876669	50.7449060000707	0.27861880952419	0.254248339176915	0.0884048214609482	0.274504166726435	0.00747193264461835	75.7320612366279	0	1	-0.00424718013321705	-0.113494342013697	0	0
14	finalLog_goTrials_model079_startVal014_started2017-04-20-T011351	SAM_goTrials_model079_startVal014_exit1_started2017-04-20-T011351	14	1105.0551874428	00:38:11.77	1	16.5548666957675	30.391566039631	82.5308660719539	0.207829801877623	0.174970926582835	0.0004410299452639	0.105252732269121	0.0114960998016468	37.2761184787282	0	1	-0.00013866524582319	-0.00757032093060628	0	0	15.3560525879739	27.2319058263716	49.3786235630356	0.252084212374403	0.203796791918903	0.0621235252766592	0.241141924201413	0.0115509469724437	32.7352830330502	0	1	-0.00359891193591825	-0.0919323940739346	0	0
6	finalLog_goTrials_model079_startVal006_started2017-04-20-T011354	SAM_goTrials_model079_startVal006_exit1_started2017-04-20-T011354	6	1181.57913799912	00:54:23.25	1	0.506471332812433	11.7284118326211	67.598378283758	0.172857734811194	0.144499616703774	0.0193618867686333	0.0799551366854826	0.00708316866246372	33.5885530049513	0	1	-1.55797727069322e-05	-0.0120745156601345	0	0	2.88195326187266	2.25307461332163	65.3050369865198	0.240427516499528	0.203738173216376	0.059121253571253	0.0556051810324851	0.0167654258115247	26.3203399606133	0	1	-0.00171806026713083	-0.288854303883307	0	0
9	finalLog_goTrials_model079_startVal009_started2017-04-20-T011352	SAM_goTrials_model079_startVal009_exit1_started2017-04-20-T011352	9	1207.24468815452	00:28:52.25	1	3.64846540614517	47.3042293386975	85.126031968906	0.373230975943947	0.366617824678832	0.0716286584682712	0.321374258655427	0.00982824066945299	64.1266193163162	0	1	-0.00334515503939802	-0.000898028746069035	0	0	3.60621700164493	61.1804764253445	74.7467374745961	0.361455758970658	0.378220339353594	0.0495920509815573	0.302312802865468	0.00861338783916284	56.0804469187557	0	1	-0.00284276108405697	-0.00484983640323333	0	0
11	finalLog_goTrials_model079_startVal011_started2017-04-20-T011726	SAM_goTrials_model079_startVal011_exit1_started2017-04-20-T011726	11	1223.7432183275	01:18:05.18	1	20.0256810049198	38.9609089614186	78.0151943383652	0.334396773664023	0.313734697328151	0.135457604591745	0.243666717751062	0.00962707802349756	78.5862132170187	0	1	-0.00255799556643327	-0.00754635093338329	0	0	27.1676360696806	27.2648320519665	76.8954187056517	0.304786522571708	0.353122852993633	0.173325545829316	0.200130375222763	0.00901040728091258	72.8026571829423	0	1	-0.00262780610250958	-0.0183024262211446	0	0
8	finalLog_goTrials_model079_startVal008_started2017-04-20-T011357	SAM_goTrials_model079_startVal008_exit1_started2017-04-20-T011357	8	1334.11735390151	00:51:27.73	1	14.9708147868249	26.1490013933078	70.2082780741031	0.277096574119074	0.2522000435516	0.0521157941305783	0.171316321450291	0.0158540073373296	52.1651845399406	0	1	-0.00234164812464774	-0.0120622328780982	0	0	24.8771357205875	14.3132720581919	69.9145532112181	0.27284988785802	0.206198066695982	0.0750119693838643	0.246664909430263	0.0141015882795151	47.5742734664355	0	1	-0.00255974385304781	-0.0582548224664777	0	0
16	finalLog_goTrials_model079_startVal016_started2017-04-20-T011630	SAM_goTrials_model079_startVal016_exit1_started2017-04-20-T011630	16	1495.33635840758	00:35:45.41	1	5.51411893838033	14.1069437584769	68.4801134889472	0.192827651676124	0.148800578044668	1.16744991069284e-06	0.0646696638230822	0.0185465921980687	31.8679394186607	0	1	-0.000262268979421208	-0.361818677670342	0	0	11.364802068733	14.4254073511538	38.8144809232273	0.0978114850835109	0.135569084544137	0.0956878445026236	0.0603822997491043	0.0191856548469661	17.8493215828101	0	1	-0.00202625950163026	-0.386962387444806	0	0
10	finalLog_goTrials_model079_startVal010_started2017-04-20-T011724	SAM_goTrials_model079_startVal010_exit1_started2017-04-20-T011724	10	1510.41618738575	00:34:15.45	1	3.6444687817605e-06	4.85485468673372	68.1115323702831	0.177551000475521	0.135611997196792	0.0112008420248125	0.0720298625806057	0.0185456888697509	11.6063301111404	0	1	-0.000113354593551958	-0.121961226753588	0	0	8.7511934086197	15.9313368855957	37.541847162164	0.0825194751334395	0.0562018518094729	0.0018230794854853	0.0288973765127618	0.0161864526865798	6.47374931766321	0	1	-0.00126933817981801	-0.0075187885390241	0	0
