FileIndex	FileNameLog	FileNameSAM	StartValueIndex	FunctionValue	ElapsedTime	ExitFlag	BestX_ 1	BestX_ 2	BestX_ 3	BestX_ 4	BestX_ 5	BestX_ 6	BestX_ 7	BestX_ 8	BestX_ 9	BestX_10	BestX_11	BestX_12	BestX_13	BestX_14	BestX_15	BestX_16	BestX_17	BestX_18	BestX_19	StartX_ 1	StartX_ 2	StartX_ 3	StartX_ 4	StartX_ 5	StartX_ 6	StartX_ 7	StartX_ 8	StartX_ 9	StartX_10	StartX_11	StartX_12	StartX_13	StartX_14	StartX_15	StartX_16	StartX_17	StartX_18	StartX_19
11	finalLog_goTrials_model478_startVal011_started2017-04-20-T022323	SAM_goTrials_model478_startVal011_exit1_started2017-04-20-T022323	11	336.764040413073	00:41:40.66	1	29.2784688376529	64.4002947022417	140.788498399785	0.294449966361404	0.40456478007781	0.278407813755202	0.283364880745216	0.0685191073699427	0.120034963734793	0.161693611519341	0.226746342043721	0.0564769190224813	51.5874761522258	0	1	-0.000508806233147111	-4.4785487069321e-05	0	0	30.597506919145	57.6290081894384	120.475423464954	0.343740472349704	0.448812097598534	0.3515144245076	0.188917877236202	0.103546700791146	0.133980662898729	0.159749156406183	0.192923725345257	0.0571547546209719	49.9223170070481	0	1	-0.000699483466478711	-0.0387960599024957	0	0
2	finalLog_goTrials_model478_startVal002_started2017-04-20-T020922	SAM_goTrials_model478_startVal002_exit1_started2017-04-20-T020922	2	410.104354425832	00:51:49.25	1	21.4548120773691	35.9671245483708	115.381971378264	0.274067757677148	0.428106412477427	0.281648241297499	0.344713910536843	0.0164659792365346	0.211785432776924	0.176047655531768	0.305569323847364	0.00181623976551656	107.470454312794	0	1	-0.000359254429527097	-0.00589479475235877	0	0	20.0135047265574	74.1099808119355	107.683647757472	0.307973974038083	0.281178461455924	0.292359075461947	0.266344246594507	0.0843425689006749	0.257141894240517	0.0694832685345716	0.308244023073969	0.00103853295182922	110.076975444759	0	1	-0.00119646681113002	-0.0206112337653425	0	0
4	finalLog_goTrials_model478_startVal004_started2017-04-20-T021420	SAM_goTrials_model478_startVal004_exit1_started2017-04-20-T021420	4	424.161683532236	00:46:34.91	1	31.3747905423513	21.0870613446043	109.523417349623	0.276020143427919	0.486333030801115	0.267287919949338	0.40673557209176	0.0922018364583058	0.161901459259851	0.229850440963778	0.315008605992891	0.0349218921246907	103.07343869885	0	1	-0.000964578906002387	-0.00772210160310804	0	0	34.1797071388501	62.3979812753686	103.823028621316	0.374653120545276	0.467180444844591	0.34983841222381	0.385324737336142	0.157213614483889	0.175345488183631	0.0477420199716188	0.193010906872819	0.0577167730277039	59.7596960919393	0	1	-0.00211633784894919	-0.0218449188520531	0	0
3	finalLog_goTrials_model478_startVal003_started2017-04-20-T021015	SAM_goTrials_model478_startVal003_exit1_started2017-04-20-T021015	3	443.908187315194	00:52:57.90	1	18.005110153707	39.3277495522762	90.891238260744	0.23803358348938	0.316000237975108	0.230103499793454	0.228957675016762	0.160188847781937	0.122207713401664	0.15962916209611	0.213132529683847	0.0225697301342965	67.2238283430775	0	1	-0.00105529255154062	-0.000645730742451778	0	0	15	47	85	0.23	0.27	0.21	0.26	0.17	0.17	0.17	0.17	0.03	56	0	1	-0.001	-0.01	0	0
13	finalLog_goTrials_model478_startVal013_started2017-04-20-T022637	SAM_goTrials_model478_startVal013_exit1_started2017-04-20-T022637	13	498.820527957924	01:51:07.21	1	1.6811741221234	13.6643813400749	95.4516736280949	0.226884490453556	0.371334667378417	0.226046290659641	0.259561504708561	0.0014813497617874	0.21908913397989	0.107280274190384	0.212123234609696	0.0496785849489009	63.8625228488285	0	1	-0.000463280194887141	-0.00802602761544624	0	0	4.0976008004732	15.8291363126341	103.550362291101	0.236015146539452	0.410255938137063	0.329999908135917	0.30263156297536	0.199887825950013	0.297294208265621	0.0338837158112422	0.139477646868715	0.0593388652562408	50.1902264961756	0	1	-0.0015165220766389	-0.118134920065045	0	0
17	finalLog_goTrials_model478_startVal017_started2017-04-20-T023232	SAM_goTrials_model478_startVal017_exit1_started2017-04-20-T023232	17	543.34714170922	01:11:09.62	1	10.6974619217674	1.56671553319016	104.342748390683	0.203315610236804	0.433151810922231	0.188516886089857	0.3110993664738	0.248405166043745	0.00227777401927063	0.231904900885201	0.0819806762124391	0.0382792454428259	84.7719089183157	0	1	-1.8060393493724e-05	-0.122821992657043	0	0	32.090744717095	62.4707162059051	100.81648313704	0.19798347672312	0.319892576750458	0.236266837663018	0.151362960707325	0.270296004982337	0.159757506024937	0.180023733552367	0.131398295907538	0.00836483434379358	61.6973834386764	0	1	-0.00103947638472839	-0.203068312700169	0	0
10	finalLog_goTrials_model478_startVal010_started2017-04-20-T022026	SAM_goTrials_model478_startVal010_exit1_started2017-04-20-T022026	10	557.30430072649	01:24:34.01	1	34.059999634296	19.3305735929274	129.918980129281	0.222142945077992	0.437284622909271	0.211290814797647	0.327608134619296	0.0133705644020317	0.0576681418232761	0.19565511166692	0.143192692794715	0.0573669289279597	8.60988540659084	0	1	-1.31220217614546e-07	-0.0141663750469044	0	0	31.1235141333949	16.0244386277122	71.339182928173	0.154071954166496	0.32656808383464	0.171099497604536	0.452301053391699	0.0632384988968745	0.08487682922351	0.0119924546142164	0.101962005537799	0.0472820693560928	2.69268185470367	0	1	-0.000756798224038649	-0.0985505672558937	0	0
18	finalLog_goTrials_model478_startVal018_started2017-04-20-T022641	SAM_goTrials_model478_startVal018_exit1_started2017-04-20-T022641	18	557.497647488042	00:46:32.30	1	21.4179125722202	5.0096520981128	104.081993829286	0.193765496938966	0.444415523320522	0.184090471178973	0.332999809005601	0.159502095378942	0.00161549134092186	0.163277190896929	0.0760681520740409	0.0540325213185433	101.742641940035	0	1	-1.07338796323242e-05	-0.037458779434911	0	0	20.6088538303858	17.0062246093928	109.701125850122	0.216203963431183	0.495408471188847	0.361485596939303	0.229428178331596	0.191533003906873	0.00509038692052007	0.00432698454096967	0.107353417392632	0.0426818673797845	91.0582800578981	0	1	-0.000446403349491731	-0.134357116384952	0	0
20	finalLog_goTrials_model478_startVal020_started2017-04-20-T023226	SAM_goTrials_model478_startVal020_exit1_started2017-04-20-T023226	20	581.431206633174	00:53:12.07	1	4.08040370776156	0.318108388171814	89.3454340348005	0.208863294463893	0.415532793148937	0.190678678948127	0.292989770114569	0.0185510848872191	0.00940779943186662	0.151833572602922	0.0924648915591381	0.042849901631467	100.901214701911	0	1	-0.000550152055710666	-0.445352207729234	0	0	8.68240360886399	30.4874173323879	45.4722690343629	0.334924995919744	0.357807122233254	0.239565398419187	0.272882242859994	0.0123375770529379	0.0326962425068691	0.0747108622727034	0.298329230166094	0.0455556137437883	63.5229798983716	0	1	-0.00362171429339276	-0.340078828855476	0	0
5	finalLog_goTrials_model478_startVal005_started2017-04-20-T021427	SAM_goTrials_model478_startVal005_exit1_started2017-04-20-T021427	5	655.192747017533	01:01:25.84	1	31.7835892373714	36.945088908582	103.45306676696	0.20788187207818	0.34296538422157	0.190015254473123	0.239423416285733	0.00480771774139296	0.00881560272469251	0.101513168453289	0.153335409127161	0.0444967483997839	28.8084579424587	0	1	-3.04652195626696e-05	-0.494111955849667	0	0	28.1647774488056	36.825945478693	79.5099187732062	0.19451875512455	0.21955784987493	0.213504938116762	0.291831108242331	0.124538115591363	0.125047105417181	0.145865731941644	0.162605835059941	0.0388855081555769	12.7941958425736	0	1	-0.000699303338538888	-0.462296418754502	0	0
