FileIndex	FileNameLog	FileNameSAM	StartValueIndex	FunctionValue	ElapsedTime	ExitFlag	BestX_ 1	BestX_ 2	BestX_ 3	BestX_ 4	BestX_ 5	BestX_ 6	BestX_ 7	BestX_ 8	BestX_ 9	BestX_10	BestX_11	BestX_12	BestX_13	BestX_14	BestX_15	BestX_16	BestX_17	BestX_18	BestX_19	BestX_20	BestX_21	BestX_22	BestX_23	BestX_24	BestX_25	BestX_26	BestX_27	BestX_28	BestX_29	BestX_30	StartX_ 1	StartX_ 2	StartX_ 3	StartX_ 4	StartX_ 5	StartX_ 6	StartX_ 7	StartX_ 8	StartX_ 9	StartX_10	StartX_11	StartX_12	StartX_13	StartX_14	StartX_15	StartX_16	StartX_17	StartX_18	StartX_19	StartX_20	StartX_21	StartX_22	StartX_23	StartX_24	StartX_25	StartX_26	StartX_27	StartX_28	StartX_29	StartX_30
6	finalLog_stopTrials_model478_startVal006_started2017-03-11-T123743	SAM_stopTrials_model478_startVal006_exit1_started2017-03-11-T123743	6	412.840295577515	07:12:31.27	1	7.38083337014052	31.3244830979585	2.20025442468018	137.427672407539	6.53048198133432	0.535991143607324	0.543448896722392	0.512272263351023	0.487172896726817	0.483545574845302	0.410164852575341	0.179911845305582	0.233644159687701	0.368976524169266	0.27110722717463	0.409933117985786	0.345142147511156	0.454859960605666	0.114247034255137	0.0490010418261556	48.5918198795692	15.4004995024055	0	1	-0.000364727193388086	-0.00541962676444345	0	0	-0.0629611334351601	-0.00103079472923195	7.38083337014052	31.3244830979585	1.51166929849571	137.427672407539	7.76108104697502	0.535991143607324	0.543448896722392	0.512272263351023	0.487172896726817	0.483545574845302	0.410164852575341	0.139216709837526	0.233644159687701	0.368976524169266	0.27110722717463	0.409933117985786	0.345142147511156	0.454859960605666	0.114247034255137	0.047452415805269	48.5918198795692	16.7841569051964	0	1	-0.000364727193388086	-0.00559475937126006	0	0	-0.0401422375033984	-0.00103079472923195
1	finalLog_stopTrials_model478_startVal001_started2017-03-11-T120706	SAM_stopTrials_model478_startVal001_exit1_started2017-03-11-T120706	1	417.686649499149	07:51:47.84	1	7.38083337014052	31.3244830979585	1.59337020906718	137.427672407539	4.13599804839178	0.535991143607324	0.543448896722392	0.512272263351023	0.487172896726817	0.483545574845302	0.410164852575341	0.0563977330050793	0.233644159687701	0.368976524169266	0.27110722717463	0.409933117985786	0.345142147511156	0.454859960605666	0.114247034255137	0.0358242557968419	48.5918198795692	31.0494328252586	0	1	-0.000364727193388086	-0.00229436561802466	0	0	-0.186945837635672	-0.00103079472923195	7.38083337014052	31.3244830979585	2.81537852562617	137.427672407539	3.43990855518583	0.535991143607324	0.543448896722392	0.512272263351023	0.487172896726817	0.483545574845302	0.410164852575341	0.0473226432602674	0.233644159687701	0.368976524169266	0.27110722717463	0.409933117985786	0.345142147511156	0.454859960605666	0.114247034255137	0.0305898018403186	48.5918198795692	29.839657758176	0	1	-0.000364727193388086	-0.00239112336280618	0	0	-0.203758049846952	-0.00103079472923195
7	finalLog_stopTrials_model478_startVal007_started2017-03-11-T124008	SAM_stopTrials_model478_startVal007_exit1_started2017-03-11-T124008	7	422.56293769878	07:11:59.62	1	7.38083337014052	31.3244830979585	4.31587101179473	137.427672407539	5.3476076928273	0.535991143607324	0.543448896722392	0.512272263351023	0.487172896726817	0.483545574845302	0.410164852575341	0.0610179814077272	0.233644159687701	0.368976524169266	0.27110722717463	0.409933117985786	0.345142147511156	0.454859960605666	0.114247034255137	0.019290943751172	48.5918198795692	22.4381573676316	0	1	-0.000364727193388086	-0.00089153380039634	0	0	-0.136171086723249	-0.00103079472923195	7.38083337014052	31.3244830979585	5.60428747457818	137.427672407539	6.47984879187701	0.535991143607324	0.543448896722392	0.512272263351023	0.487172896726817	0.483545574845302	0.410164852575341	0.12148159184166	0.233644159687701	0.368976524169266	0.27110722717463	0.409933117985786	0.345142147511156	0.454859960605666	0.114247034255137	0.018744575367597	48.5918198795692	18.137742454952	0	1	-0.000364727193388086	-0.00144717333492638	0	0	-0.240777109072915	-0.00103079472923195
15	finalLog_stopTrials_model478_startVal015_started2017-03-11-T131554	SAM_stopTrials_model478_startVal015_exit1_started2017-03-11-T131554	15	457.840339084269	08:01:32.53	1	7.38083337014052	31.3244830979585	6.75068144333018	137.427672407539	6.82203303064793	0.535991143607324	0.543448896722392	0.512272263351023	0.487172896726817	0.483545574845302	0.410164852575341	0.115486496477813	0.233644159687701	0.368976524169266	0.27110722717463	0.409933117985786	0.345142147511156	0.454859960605666	0.114247034255137	0.00231757292570811	48.5918198795692	34.0628148398837	0	1	-0.000364727193388086	-0.00382939233207908	0	0	-0.0921154376774226	-0.00103079472923195	7.38083337014052	31.3244830979585	7.5915344929254	137.427672407539	13.9519593637307	0.535991143607324	0.543448896722392	0.512272263351023	0.487172896726817	0.483545574845302	0.410164852575341	0.225048656296605	0.233644159687701	0.368976524169266	0.27110722717463	0.409933117985786	0.345142147511156	0.454859960605666	0.114247034255137	0.00883230286311606	48.5918198795692	36.0568161984788	0	1	-0.000364727193388086	-0.004287091096617	0	0	-0.267865300811841	-0.00103079472923195
5	finalLog_stopTrials_model478_startVal005_started2017-03-11-T123421	SAM_stopTrials_model478_startVal005_exit1_started2017-03-11-T123421	5	473.879273523312	11:10:07.41	1	7.38083337014052	31.3244830979585	6.59002308415721	137.427672407539	6.75396688199676	0.535991143607324	0.543448896722392	0.512272263351023	0.487172896726817	0.483545574845302	0.410164852575341	0.118847376107704	0.233644159687701	0.368976524169266	0.27110722717463	0.409933117985786	0.345142147511156	0.454859960605666	0.114247034255137	0.0453588394244849	48.5918198795692	28.5730504525404	0	1	-0.000364727193388086	-0.0033566299413353	0	0	-0.257198884418995	-0.00103079472923195	7.38083337014052	31.3244830979585	4.71570573405383	137.427672407539	8.74057331822272	0.535991143607324	0.543448896722392	0.512272263351023	0.487172896726817	0.483545574845302	0.410164852575341	0.121451376744658	0.233644159687701	0.368976524169266	0.27110722717463	0.409933117985786	0.345142147511156	0.454859960605666	0.114247034255137	0.0321397811517032	48.5918198795692	39.0884171244572	0	1	-0.000364727193388086	-0.00356300722239063	0	0	-0.322594947089606	-0.00103079472923195
3	finalLog_stopTrials_model478_startVal003_started2017-03-11-T120942	SAM_stopTrials_model478_startVal003_exit1_started2017-03-11-T120942	3	495.433537281162	10:09:58.13	1	7.38083337014052	31.3244830979585	8.80883860384911	137.427672407539	9.2762394063293	0.535991143607324	0.543448896722392	0.512272263351023	0.487172896726817	0.483545574845302	0.410164852575341	0.122562481966421	0.233644159687701	0.368976524169266	0.27110722717463	0.409933117985786	0.345142147511156	0.454859960605666	0.114247034255137	0.0390196295233982	48.5918198795692	5.41386200270491	0	1	-0.000364727193388086	-0.00201004105432431	0	0	-0.417355988586225	-0.00103079472923195	7.38083337014052	31.3244830979585	8.58219725603364	137.427672407539	11.5149581888837	0.535991143607324	0.543448896722392	0.512272263351023	0.487172896726817	0.483545574845302	0.410164852575341	0.133301666348123	0.233644159687701	0.368976524169266	0.27110722717463	0.409933117985786	0.345142147511156	0.454859960605666	0.114247034255137	0.0296733790314065	48.5918198795692	10.0109436776595	0	1	-0.000364727193388086	-0.00347079291748422	0	0	-0.389454858313169	-0.00103079472923195
2	finalLog_stopTrials_model478_startVal002_started2017-03-11-T120831	SAM_stopTrials_model478_startVal002_exit1_started2017-03-11-T120831	2	503.593249135897	09:29:08.91	1	7.38083337014052	31.3244830979585	9.33743832175447	137.427672407539	9.44425096216254	0.535991143607324	0.543448896722392	0.512272263351023	0.487172896726817	0.483545574845302	0.410164852575341	0.150817376404966	0.233644159687701	0.368976524169266	0.27110722717463	0.409933117985786	0.345142147511156	0.454859960605666	0.114247034255137	0.0538951282181639	48.5918198795692	1.53636643751505	0	1	-0.000364727193388086	-0.00465123692916701	0	0	-0.370018707725594	-0.00103079472923195	7.38083337014052	31.3244830979585	5.78094540410881	137.427672407539	10.3515974036537	0.535991143607324	0.543448896722392	0.512272263351023	0.487172896726817	0.483545574845302	0.410164852575341	0.148990564606495	0.233644159687701	0.368976524169266	0.27110722717463	0.409933117985786	0.345142147511156	0.454859960605666	0.114247034255137	0.0562048846357643	48.5918198795692	2.55569437163627	0	1	-0.000364727193388086	-0.0046031970629424	0	0	-0.37767107107369	-0.00103079472923195
10	finalLog_stopTrials_model478_startVal010_started2017-03-11-T125249	SAM_stopTrials_model478_startVal010_exit1_started2017-03-11-T125249	10	505.321363101878	10:02:35.19	1	7.38083337014052	31.3244830979585	13.0548515051871	137.427672407539	13.5183790020733	0.535991143607324	0.543448896722392	0.512272263351023	0.487172896726817	0.483545574845302	0.410164852575341	0.206668363205822	0.233644159687701	0.368976524169266	0.27110722717463	0.409933117985786	0.345142147511156	0.454859960605666	0.114247034255137	0.042825011716755	48.5918198795692	0.490893655643401	0	1	-0.000364727193388086	-0.00576366164733803	0	0	-0.0578350009895396	-0.00103079472923195	7.38083337014052	31.3244830979585	9.20349782592249	137.427672407539	13.3959690183955	0.535991143607324	0.543448896722392	0.512272263351023	0.487172896726817	0.483545574845302	0.410164852575341	0.165953529596254	0.233644159687701	0.368976524169266	0.27110722717463	0.409933117985786	0.345142147511156	0.454859960605666	0.114247034255137	0.0278935908107636	48.5918198795692	26.6410192574147	0	1	-0.000364727193388086	-0.00594005081875804	0	0	-0.225021970855101	-0.00103079472923195
14	finalLog_stopTrials_model478_startVal014_started2017-03-11-T131602	SAM_stopTrials_model478_startVal014_exit1_started2017-03-11-T131602	14	530.2109997557	11:20:14.36	1	7.38083337014052	31.3244830979585	16.4513534658343	137.427672407539	16.4571610678493	0.535991143607324	0.543448896722392	0.512272263351023	0.487172896726817	0.483545574845302	0.410164852575341	0.182367178346922	0.233644159687701	0.368976524169266	0.27110722717463	0.409933117985786	0.345142147511156	0.454859960605666	0.114247034255137	0.0590756997142118	48.5918198795692	0.11378485356542	0	1	-0.000364727193388086	-0.00189486187566588	0	0	-0.219859249940988	-0.00103079472923195	7.38083337014052	31.3244830979585	10.4261863435692	137.427672407539	16.3194067544441	0.535991143607324	0.543448896722392	0.512272263351023	0.487172896726817	0.483545574845302	0.410164852575341	0.260333988318601	0.233644159687701	0.368976524169266	0.27110722717463	0.409933117985786	0.345142147511156	0.454859960605666	0.114247034255137	0.050062271365635	48.5918198795692	10.9583874954443	0	1	-0.000364727193388086	-0.00305849626917307	0	0	-0.316463798718044	-0.00103079472923195
4	finalLog_stopTrials_model478_startVal004_started2017-03-11-T123024	SAM_stopTrials_model478_startVal004_exit1_started2017-03-11-T123024	4	550.165907601262	09:53:01.30	1	7.38083337014052	31.3244830979585	13.1997954563054	137.427672407539	13.3222049792654	0.535991143607324	0.543448896722392	0.512272263351023	0.487172896726817	0.483545574845302	0.410164852575341	0.140792090272038	0.233644159687701	0.368976524169266	0.27110722717463	0.409933117985786	0.345142147511156	0.454859960605666	0.114247034255137	0.00692177788708744	48.5918198795692	5.44403409203156	0	1	-0.000364727193388086	-0.00117624087549075	0	0	-0.43322863856228	-0.00103079472923195	7.38083337014052	31.3244830979585	13.9571230905569	137.427672407539	14.5092783316434	0.535991143607324	0.543448896722392	0.512272263351023	0.487172896726817	0.483545574845302	0.410164852575341	0.154398355901243	0.233644159687701	0.368976524169266	0.27110722717463	0.409933117985786	0.345142147511156	0.454859960605666	0.114247034255137	0.00607834127838172	48.5918198795692	6.1389108064586	0	1	-0.000364727193388086	-0.00168605638039182	0	0	-0.507860487065068	-0.00103079472923195
