subject,model,unit,z0_1,z0_2,zc,v_1,v_2,v_3,v_4,v_5,v_6,ve_1,ve_2,ve_3,ve_4,ve_5,ve_6,eta,t0,se,si,k,wliw,wlib,wffiw
1,478,go,50.4100148180249,34.0285476900001,101.385626489724,0.304261052420776,0.303230958495951,0.274600273643014,0.270804743315358,0.247416600349427,0.239979448359199,0.109962170414473,0.129782440805696,0.146306990407676,0.155501789174068,0.175027296574478,0.190242567885624,0.058390847533273,45.7690189037992,0,1,-0.000736241214761944,0,0,0
1,478,stop,23.233328849924,,30.052424392698,0.649512730327082,,,,,,NaN,,,,,,0.0629213587129141,29.4629622845793,0,1,-0.00455179800033234,0,-0.280666638558611,0
