FileIndex	FileNameLog	FileNameSAM	StartValueIndex	FunctionValue	ElapsedTime	ExitFlag	BestX_ 1	BestX_ 2	BestX_ 3	BestX_ 4	BestX_ 5	BestX_ 6	BestX_ 7	BestX_ 8	BestX_ 9	BestX_10	BestX_11	BestX_12	BestX_13	BestX_14	BestX_15	BestX_16	BestX_17	BestX_18	BestX_19	BestX_20	BestX_21	BestX_22	BestX_23	StartX_ 1	StartX_ 2	StartX_ 3	StartX_ 4	StartX_ 5	StartX_ 6	StartX_ 7	StartX_ 8	StartX_ 9	StartX_10	StartX_11	StartX_12	StartX_13	StartX_14	StartX_15	StartX_16	StartX_17	StartX_18	StartX_19	StartX_20	StartX_21	StartX_22	StartX_23
4	finalLog_stopTrials_model043_startVal004_started2017-03-10-T035352	SAM_stopTrials_model043_startVal004_exit1_started2017-03-10-T035352	4	414.952662743398	02:25:30.60	1	6.2542880289694	16.3696969813577	48.9561004846463	21.6071766076889	0.159434534708384	0.137040203586924	0.11979823539632	0.492567459892044	0.0462178842354471	0.0649899040007678	0.0835551603375172	0.000620264729248581	0.0162911058670578	71.5619983803676	22.1764882412564	0	1	-0.000407192486880424	-0.00435944414883339	0	0	-0.0206334821189217	0	6.2542880289694	14.6496758956619	48.9561004846463	22.4308599503989	0.159434534708384	0.137040203586924	0.11979823539632	0.495325882383465	0.0462178842354471	0.0649899040007678	0.0835551603375172	0.000620264729248581	0.0146464842608322	71.5619983803676	21.6746151361718	0	1	-0.000407192486880424	-0.00457262902581129	0	0	-0.0263639119961986	0
1	finalLog_stopTrials_model043_startVal001_started2017-03-10-T035352	SAM_stopTrials_model043_startVal001_exit1_started2017-03-10-T035352	1	415.010984401639	02:24:23.80	1	6.2542880289694	19.0868523455164	48.9561004846463	19.583694250517	0.159434534708384	0.137040203586924	0.11979823539632	0.481220205858495	0.0462178842354471	0.0649899040007678	0.0835551603375172	0.000620264729248581	0.042842975218975	71.5619983803676	40.714398550911	0	1	-0.000407192486880424	-0.00309849730958861	0	0	-0.446611048997427	0	6.2542880289694	19.1623711108074	48.9561004846463	19.53495056828	0.159434534708384	0.137040203586924	0.11979823539632	0.480452295847543	0.0462178842354471	0.0649899040007678	0.0835551603375172	0.000620264729248581	0.0415428935789459	71.5619983803676	40.3412667597332	0	1	-0.000407192486880424	-0.00306947674675568	0	0	-0.463760370183031	0
2	finalLog_stopTrials_model043_startVal002_started2017-03-10-T035352	SAM_stopTrials_model043_startVal002_exit1_started2017-03-10-T035352	2	415.01757251858	02:18:34.31	1	6.2542880289694	13.6232950174989	48.9561004846463	21.4044214194471	0.159434534708384	0.137040203586924	0.11979823539632	0.43272556608464	0.0462178842354471	0.0649899040007678	0.0835551603375172	0.000620264729248581	0.0278092322925283	71.5619983803676	15.4214389778433	0	1	-0.000407192486880424	-0.00386887860502455	0	0	-0.0875085636643398	0	6.2542880289694	10.4762073406221	48.9561004846463	21.3902170276203	0.159434534708384	0.137040203586924	0.11979823539632	0.432178236595888	0.0462178842354471	0.0649899040007678	0.0835551603375172	0.000620264729248581	0.0276445725736288	71.5619983803676	15.503449863997	0	1	-0.000407192486880424	-0.00395887705609165	0	0	-0.0882234766604251	0
6	finalLog_stopTrials_model043_startVal006_started2017-03-10-T035351	SAM_stopTrials_model043_startVal006_exit1_started2017-03-10-T035351	6	415.609788266843	03:43:38.08	1	6.2542880289694	2.88921854115357	48.9561004846463	22.0667535878056	0.159434534708384	0.137040203586924	0.11979823539632	0.463366881717196	0.0462178842354471	0.0649899040007678	0.0835551603375172	0.000620264729248581	0.0571111185040303	71.5619983803676	22.1601417196356	0	1	-0.000407192486880424	-0.00044986116902627	0	0	-0.500894403449199	0	6.2542880289694	5.22366684982838	48.9561004846463	22.9587737735975	0.159434534708384	0.137040203586924	0.11979823539632	0.456479763268768	0.0462178842354471	0.0649899040007678	0.0835551603375172	0.000620264729248581	0.0535772875494267	71.5619983803676	21.4320068267084	0	1	-0.000407192486880424	-0.000543581097925358	0	0	-0.520095903228055	0
5	finalLog_stopTrials_model043_startVal005_started2017-03-10-T035352	SAM_stopTrials_model043_startVal005_exit1_started2017-03-10-T035352	5	415.68353810757	02:25:57.18	1	6.2542880289694	16.5936332108119	48.9561004846463	24.6810730145793	0.159434534708384	0.137040203586924	0.11979823539632	0.449556809787575	0.0462178842354471	0.0649899040007678	0.0835551603375172	0.000620264729248581	0.00145521675897946	71.5619983803676	26.3860822961712	0	1	-0.000407192486880424	-0.001098515589323	0	0	-0.249302578071232	0	6.2542880289694	16.0179480741481	48.9561004846463	24.2381623302565	0.159434534708384	0.137040203586924	0.11979823539632	0.456669307105785	0.0462178842354471	0.0649899040007678	0.0835551603375172	0.000620264729248581	0.001133722915599	71.5619983803676	24.7708956553605	0	1	-0.000407192486880424	-0.00122617423258801	0	0	-0.278655712499212	0
3	finalLog_stopTrials_model043_startVal003_started2017-03-10-T035352	SAM_stopTrials_model043_startVal003_exit1_started2017-03-10-T035352	3	415.685447889399	02:10:10.23	1	6.2542880289694	3.77384791084748	48.9561004846463	18.8342687694073	0.159434534708384	0.137040203586924	0.11979823539632	0.428034115284157	0.0462178842354471	0.0649899040007678	0.0835551603375172	0.000620264729248581	0.0597691994608181	71.5619983803676	15.4254269002574	0	1	-0.000407192486880424	-0.00539364666362758	0	0	-0.425353255509365	0	6.2542880289694	3.35307332071706	48.9561004846463	18.548185587976	0.159434534708384	0.137040203586924	0.11979823539632	0.42639962752844	0.0462178842354471	0.0649899040007678	0.0835551603375172	0.000620264729248581	0.0595041286771245	71.5619983803676	14.3528538850369	0	1	-0.000407192486880424	-0.00533354468253253	0	0	-0.442918810548965	0
15	finalLog_stopTrials_model043_startVal015_started2017-03-10-T040648	SAM_stopTrials_model043_startVal015_exit1_started2017-03-10-T040648	15	415.70404143548	02:28:05.16	1	6.2542880289694	12.9422255040092	48.9561004846463	24.7842527392425	0.159434534708384	0.137040203586924	0.11979823539632	0.63555277469779	0.0462178842354471	0.0649899040007678	0.0835551603375172	0.000620264729248581	0.0594171255225837	71.5619983803676	46.5836738771607	0	1	-0.000407192486880424	-0.001558727639348	0	0	-0.320869034284824	0	6.2542880289694	10.0865101397335	48.9561004846463	24.4170864718489	0.159434534708384	0.137040203586924	0.11979823539632	0.570273009847756	0.0462178842354471	0.0649899040007678	0.0835551603375172	0.000620264729248581	0.0585544332283252	71.5619983803676	48.3400477945371	0	1	-0.000407192486880424	-0.000791046653134946	0	0	-0.332239704176674	0
14	finalLog_stopTrials_model043_startVal014_started2017-03-10-T040648	SAM_stopTrials_model043_startVal014_exit1_started2017-03-10-T040648	14	415.927339092382	02:58:32.12	1	6.2542880289694	13.4929783590907	48.9561004846463	32.7188208161018	0.159434534708384	0.137040203586924	0.11979823539632	0.501288035969571	0.0462178842354471	0.0649899040007678	0.0835551603375172	0.000620264729248581	0.0298302632956429	71.5619983803676	8.15335976496438	0	1	-0.000407192486880424	-0.00018418938916715	0	0	-0.54792907455609	0	6.2542880289694	4.51844400636986	48.9561004846463	36.1187859765306	0.159434534708384	0.137040203586924	0.11979823539632	0.618124457911087	0.0462178842354471	0.0649899040007678	0.0835551603375172	0.000620264729248581	0.0137775428751494	71.5619983803676	10.8701963806555	0	1	-0.000407192486880424	-0.000195318840730084	0	0	-0.373568104211274	0
9	finalLog_stopTrials_model043_startVal009_started2017-03-10-T035726	SAM_stopTrials_model043_startVal009_exit1_started2017-03-10-T035726	9	416.005024250787	02:41:37.20	1	6.2542880289694	11.8380028629037	48.9561004846463	26.1634885054656	0.159434534708384	0.137040203586924	0.11979823539632	0.377213294423923	0.0462178842354471	0.0649899040007678	0.0835551603375172	0.000620264729248581	0.058947240465444	71.5619983803676	0.356575839359116	0	1	-0.000407192486880424	-0.000125654379403474	0	0	-0.370367740858072	0	6.2542880289694	9.22997010825045	48.9561004846463	25.7543125868896	0.159434534708384	0.137040203586924	0.11979823539632	0.371702216821856	0.0462178842354471	0.0649899040007678	0.0835551603375172	0.000620264729248581	0.0579266860168464	71.5619983803676	2.01226871324788	0	1	-0.000407192486880424	-1.66886570866741e-05	0	0	-0.433821848275476	0
13	finalLog_stopTrials_model043_startVal013_started2017-03-10-T040304	SAM_stopTrials_model043_startVal013_exit1_started2017-03-10-T040304	13	416.699562906502	03:11:35.76	1	6.2542880289694	18.1512450063097	48.9561004846463	39.3271363105561	0.159434534708384	0.137040203586924	0.11979823539632	0.591148929773898	0.0462178842354471	0.0649899040007678	0.0835551603375172	0.000620264729248581	0.00926487909166752	71.5619983803676	7.64212714654477	0	1	-0.000407192486880424	-0.000378773209948372	0	0	-0.277852711029382	0	6.2542880289694	12.9521960243349	48.9561004846463	39.9940024055953	0.159434534708384	0.137040203586924	0.11979823539632	0.595264082557462	0.0462178842354471	0.0649899040007678	0.0835551603375172	0.000620264729248581	0.00759746348109948	71.5619983803676	6.29372331873712	0	1	-0.000407192486880424	-0.000171363200846122	0	0	-0.291160536599144	0
