FileIndex	FileNameLog	FileNameSAM	StartValueIndex	FunctionValue	ElapsedTime	ExitFlag	BestX_ 1	BestX_ 2	BestX_ 3	BestX_ 4	BestX_ 5	BestX_ 6	BestX_ 7	BestX_ 8	BestX_ 9	BestX_10	BestX_11	BestX_12	BestX_13	BestX_14	BestX_15	BestX_16	BestX_17	BestX_18	BestX_19	BestX_20	BestX_21	BestX_22	BestX_23	BestX_24	BestX_25	BestX_26	BestX_27	BestX_28	BestX_29	BestX_30	StartX_ 1	StartX_ 2	StartX_ 3	StartX_ 4	StartX_ 5	StartX_ 6	StartX_ 7	StartX_ 8	StartX_ 9	StartX_10	StartX_11	StartX_12	StartX_13	StartX_14	StartX_15	StartX_16	StartX_17	StartX_18	StartX_19	StartX_20	StartX_21	StartX_22	StartX_23	StartX_24	StartX_25	StartX_26	StartX_27	StartX_28	StartX_29	StartX_30
9	finalLog_stopTrials_model478_startVal009_started2016-04-30-T191353	SAM_stopTrials_model478_startVal009_exit1_started2016-04-30-T191353	9	418.692758158001	06:36:53.24	1	9.59039160909721	12.1422712751568	0.406933508674584	98.0994859611638	0.457531828400506	0.389060490914646	0.402824427794063	0.376143283835706	0.40189501710795	0.363572572611926	0.388270444148933	0.599999997355587	0.00191592571584175	0.0173662743733291	0.00343492350932177	0.00296196689475214	0.00612473571102161	0.0193546256125614	0.0216292617659942	0.045012523278351	19.1684627554495	0.437250392994878	0	1	-2.63366317887204e-05	-7.17582152783081e-05	-0.467123290436295	0	-0.549964132085335	0	9.59039160909721	12.1422712751568	8.10844594787487	98.0994859611638	8.64009242935651	0.389060490914646	0.402824427794063	0.376143283835706	0.40189501710795	0.363572572611926	0.388270444148933	0.532702278506727	0.00191592571584175	0.0173662743733291	0.00343492350932177	0.00296196689475214	0.00612473571102161	0.0193546256125614	0.0216292617659942	0.00892372445711154	19.1684627554495	7.76283597723828	0	1	-2.63366317887204e-05	-0.00166324976821252	-0.467123290436295	0	-0.298613049193428	0
19	finalLog_stopTrials_model478_startVal019_started2016-04-30-T195150	SAM_stopTrials_model478_startVal019_exit1_started2016-04-30-T195150	19	418.726337994189	06:05:32.91	1	9.59039160909721	12.1422712751568	0.393770134927708	98.0994859611638	0.438879778345089	0.389060490914646	0.402824427794063	0.376143283835706	0.40189501710795	0.363572572611926	0.388270444148933	0.599917369805726	0.00191592571584175	0.0173662743733291	0.00343492350932177	0.00296196689475214	0.00612473571102161	0.0193546256125614	0.0216292617659942	0.0394761722844816	19.1684627554495	0.0223856383654458	0	1	-2.63366317887204e-05	-0.000253113102069933	-0.467123290436295	0	-0.549663819482101	0	9.59039160909721	12.1422712751568	3.43024675873012	98.0994859611638	4.81720792579436	0.389060490914646	0.402824427794063	0.376143283835706	0.40189501710795	0.363572572611926	0.388270444148933	0.505190912041121	0.00191592571584175	0.0173662743733291	0.00343492350932177	0.00296196689475214	0.00612473571102161	0.0193546256125614	0.0216292617659942	0.000797489037812171	19.1684627554495	24.0535288411597	0	1	-2.63366317887204e-05	-0.0034525210233545	-0.467123290436295	0	-0.144770785275473	0
1	finalLog_stopTrials_model478_startVal001_started2016-04-30-T190347	SAM_stopTrials_model478_startVal001_exit1_started2016-04-30-T190347	1	418.793547287887	04:40:20.53	1	9.59039160909721	12.1422712751568	0.581027332394788	98.0994859611638	0.58183745337601	0.389060490914646	0.402824427794063	0.376143283835706	0.40189501710795	0.363572572611926	0.388270444148933	0.598511383575542	0.00191592571584175	0.0173662743733291	0.00343492350932177	0.00296196689475214	0.00612473571102161	0.0193546256125614	0.0216292617659942	0.0339532593821866	19.1684627554495	0.0600588070489722	0	1	-2.63366317887204e-05	-3.71325383930615e-08	-0.467123290436295	0	-0.548487204429233	0	9.59039160909721	12.1422712751568	0.783170701958632	98.0994859611638	1.90206348445053	0.389060490914646	0.402824427794063	0.376143283835706	0.40189501710795	0.363572572611926	0.388270444148933	0.476698702725063	0.00191592571584175	0.0173662743733291	0.00343492350932177	0.00296196689475214	0.00612473571102161	0.0193546256125614	0.0216292617659942	0.0177229952413163	19.1684627554495	1.80370264660851	0	1	-2.63366317887204e-05	-0.000326919021156813	-0.467123290436295	0	-0.241724721977041	0
11	finalLog_stopTrials_model478_startVal011_started2016-04-30-T191802	SAM_stopTrials_model478_startVal011_exit1_started2016-04-30-T191802	11	418.927564325702	04:43:59.42	1	9.59039160909721	12.1422712751568	0.00261619409584718	98.0994859611638	0.0157750671011497	0.389060490914646	0.402824427794063	0.376143283835706	0.40189501710795	0.363572572611926	0.388270444148933	0.599874820625267	0.00191592571584175	0.0173662743733291	0.00343492350932177	0.00296196689475214	0.00612473571102161	0.0193546256125614	0.0216292617659942	0.013779275781618	19.1684627554495	0.193056681605185	0	1	-2.63366317887204e-05	-0.00338606868964039	-0.467123290436295	0	-0.547531985663564	0	9.59039160909721	12.1422712751568	3.20652211022822	98.0994859611638	3.95461210635811	0.389060490914646	0.402824427794063	0.376143283835706	0.40189501710795	0.363572572611926	0.388270444148933	0.598185405540843	0.00191592571584175	0.0173662743733291	0.00343492350932177	0.00296196689475214	0.00612473571102161	0.0193546256125614	0.0216292617659942	0.0377178954203384	19.1684627554495	18.6698265084924	0	1	-2.63366317887204e-05	-0.00462876320890811	-0.467123290436295	0	-0.108405991537357	0
15	finalLog_stopTrials_model478_startVal015_started2016-04-30-T194546	SAM_stopTrials_model478_startVal015_exit1_started2016-04-30-T194546	15	418.952578551205	05:50:58.85	1	9.59039160909721	12.1422712751568	0.0197037724028043	98.0994859611638	0.114341178858173	0.389060490914646	0.402824427794063	0.376143283835706	0.40189501710795	0.363572572611926	0.388270444148933	0.599992267051192	0.00191592571584175	0.0173662743733291	0.00343492350932177	0.00296196689475214	0.00612473571102161	0.0193546256125614	0.0216292617659942	0.00141484204996151	19.1684627554495	0.000842000328453163	0	1	-2.63366317887204e-05	-8.00203275479871e-05	-0.467123290436295	0	-0.549897985492096	0	9.59039160909721	12.1422712751568	4.35366313175335	98.0994859611638	4.55548900037814	0.389060490914646	0.402824427794063	0.376143283835706	0.40189501710795	0.363572572611926	0.388270444148933	0.492955869593827	0.00191592571584175	0.0173662743733291	0.00343492350932177	0.00296196689475214	0.00612473571102161	0.0193546256125614	0.0216292617659942	0.0193486400134326	19.1684627554495	18.1934789804863	0	1	-2.63366317887204e-05	-0.00588243826429082	-0.467123290436295	0	-0.108955817408965	0
20	finalLog_stopTrials_model478_startVal020_started2016-04-30-T195148	SAM_stopTrials_model478_startVal020_exit1_started2016-04-30-T195148	20	419.071055913467	06:51:53.45	1	9.59039160909721	12.1422712751568	0.256667179060975	98.0994859611638	0.504452452294756	0.389060490914646	0.402824427794063	0.376143283835706	0.40189501710795	0.363572572611926	0.388270444148933	0.599864467441522	0.00191592571584175	0.0173662743733291	0.00343492350932177	0.00296196689475214	0.00612473571102161	0.0193546256125614	0.0216292617659942	0.00602447889729849	19.1684627554495	0.497698439522543	0	1	-2.63366317887204e-05	-0.000237381431956318	-0.467123290436295	0	-0.549667017408207	0	9.59039160909721	12.1422712751568	10.6445805371861	98.0994859611638	13.0047690817031	0.389060490914646	0.402824427794063	0.376143283835706	0.40189501710795	0.363572572611926	0.388270444148933	0.450187872925531	0.00191592571584175	0.0173662743733291	0.00343492350932177	0.00296196689475214	0.00612473571102161	0.0193546256125614	0.0216292617659942	0.0528098736579515	19.1684627554495	3.14588288740982	0	1	-2.63366317887204e-05	-0.000542780069345709	-0.467123290436295	0	-0.123571902647994	0
7	finalLog_stopTrials_model478_startVal007_started2016-04-30-T190952	SAM_stopTrials_model478_startVal007_exit1_started2016-04-30-T190952	7	419.085856786999	06:39:14.78	1	9.59039160909721	12.1422712751568	0.306083781257231	98.0994859611638	0.342115106831599	0.389060490914646	0.402824427794063	0.376143283835706	0.40189501710795	0.363572572611926	0.388270444148933	0.599980903155278	0.00191592571584175	0.0173662743733291	0.00343492350932177	0.00296196689475214	0.00612473571102161	0.0193546256125614	0.0216292617659942	0.0456834567249336	19.1684627554495	0.0225083640064866	0	1	-2.63366317887204e-05	-0.00430975077911899	-0.467123290436295	0	-0.549960774472531	0	9.59039160909721	12.1422712751568	6.61073323183394	98.0994859611638	7.06886719110171	0.389060490914646	0.402824427794063	0.376143283835706	0.40189501710795	0.363572572611926	0.388270444148933	0.509039230321992	0.00191592571584175	0.0173662743733291	0.00343492350932177	0.00296196689475214	0.00612473571102161	0.0193546256125614	0.0216292617659942	0.0506818518559061	19.1684627554495	9.00835099717821	0	1	-2.63366317887204e-05	-0.00191688286224504	-0.467123290436295	0	-0.162528608871711	0
18	finalLog_stopTrials_model478_startVal018_started2016-04-30-T195000	SAM_stopTrials_model478_startVal018_exit1_started2016-04-30-T195000	18	419.165356108157	06:54:33.73	1	9.59039160909721	12.1422712751568	0.0850506900493669	98.0994859611638	0.19165773079789	0.389060490914646	0.402824427794063	0.376143283835706	0.40189501710795	0.363572572611926	0.388270444148933	0.599996598456979	0.00191592571584175	0.0173662743733291	0.00343492350932177	0.00296196689475214	0.00612473571102161	0.0193546256125614	0.0216292617659942	0.0523996009681331	19.1684627554495	0.0183676081849848	0	1	-2.63366317887204e-05	-0.00324680159761323	-0.467123290436295	0	-0.549872962661948	0	9.59039160909721	12.1422712751568	3.21914559414962	98.0994859611638	7.22935986408763	0.389060490914646	0.402824427794063	0.376143283835706	0.40189501710795	0.363572572611926	0.388270444148933	0.538990436468711	0.00191592571584175	0.0173662743733291	0.00343492350932177	0.00296196689475214	0.00612473571102161	0.0193546256125614	0.0216292617659942	0.0181514749158249	19.1684627554495	14.8712350841805	0	1	-2.63366317887204e-05	-0.00521175555229245	-0.467123290436295	0	-0.203242116241552	0
4	finalLog_stopTrials_model478_startVal004_started2016-04-30-T190335	SAM_stopTrials_model478_startVal004_exit1_started2016-04-30-T190335	4	419.22317402294	08:55:51.04	1	9.59039160909721	12.1422712751568	0.0818355621942515	98.0994859611638	0.0877993025731111	0.389060490914646	0.402824427794063	0.376143283835706	0.40189501710795	0.363572572611926	0.388270444148933	0.599182534634027	0.00191592571584175	0.0173662743733291	0.00343492350932177	0.00296196689475214	0.00612473571102161	0.0193546256125614	0.0216292617659942	0.0577374177086268	19.1684627554495	0.361086822656758	0	1	-2.63366317887204e-05	-0.00438366154622173	-0.467123290436295	0	-0.549960843826933	0	9.59039160909721	12.1422712751568	6.3646615985645	98.0994859611638	6.48396328573573	0.389060490914646	0.402824427794063	0.376143283835706	0.40189501710795	0.363572572611926	0.388270444148933	0.410721097801277	0.00191592571584175	0.0173662743733291	0.00343492350932177	0.00296196689475214	0.00612473571102161	0.0193546256125614	0.0216292617659942	0.0339666299891427	19.1684627554495	2.68370433998321	0	1	-2.63366317887204e-05	-0.00191453314688304	-0.467123290436295	0	-0.26096833704348	0
14	finalLog_stopTrials_model478_startVal014_started2016-04-30-T194607	SAM_stopTrials_model478_startVal014_exit1_started2016-04-30-T194607	14	419.316900449139	06:35:28.63	1	9.59039160909721	12.1422712751568	0.0653997838251183	98.0994859611638	0.0692514354154339	0.389060490914646	0.402824427794063	0.376143283835706	0.40189501710795	0.363572572611926	0.388270444148933	0.599999239677578	0.00191592571584175	0.0173662743733291	0.00343492350932177	0.00296196689475214	0.00612473571102161	0.0193546256125614	0.0216292617659942	0.044821853091123	19.1684627554495	0.398611078096956	0	1	-2.63366317887204e-05	-0.00285641346529054	-0.467123290436295	0	-0.533193110045859	0	9.59039160909721	12.1422712751568	5.45919269311117	98.0994859611638	7.38105602402595	0.389060490914646	0.402824427794063	0.376143283835706	0.40189501710795	0.363572572611926	0.388270444148933	0.458505599533976	0.00191592571584175	0.0173662743733291	0.00343492350932177	0.00296196689475214	0.00612473571102161	0.0193546256125614	0.0216292617659942	0.0421899944505281	19.1684627554495	2.37134116955131	0	1	-2.63366317887204e-05	-0.00595680858968227	-0.467123290436295	0	-0.0654768227525085	0
