subject,model,unit,z0_1,z0_2,zc,v_1,v_2,v_3,v_4,v_5,v_6,ve_1,ve_2,ve_3,ve_4,ve_5,ve_6,eta,t0,se,si,k,wliw,wlib,wffiw
1,79,go,15.7134745346142,1.95964304065,52.3997493256415,0.183292525185336,0.161304595653078,0.14571218447212,,,,0.0965465383798638,0.0960474692490777,0.1150281438595,,,,4.43044453929807e-05,79.9567899981849,0,1,-8.14327356204276e-05,0,0,-0.250287347949674
1,79,stop,15.4182973458106,,28.5075878567395,0.545457778988781,,,,,,NaN,,,,,,0.0510496990010499,5.13890625542312,0,1,-0.00411617404831471,0,-0.0652592528777913,NaN
1,352,go,13.2688968181558,,58.8062555190556,0.187981257741945,0.173061203122313,0.17041609842049,0.151889167728009,0.153399513467325,0.134398871471445,0.0292451294323062,0.0778860119896103,0.0719251643696047,0.0959203002231044,0.0925004334035439,0.117731343723371,0.0293043765576514,71.5633385268073,0,1,-2.4314737932539e-05,0,0,-0.14046362882488
1,352,stop,22.1125179506604,,28.8700099498294,0.722272673554256,,,,,,NaN,,,,,,0.0331430397060289,35.8285366867943,0,1,-0.00569405180069078,0,-0.333934954398768,NaN
1,478,go,15.5022405704849,4.68426624586812,56.3876872895953,0.170595507623741,0.168154395224792,0.149827423633708,0.146950188504925,0.132900701927514,0.126410828633783,0.0623141251160581,0.0603359323101714,0.0673838175209541,0.0766714662906862,0.0877738487556093,0.0968756033942773,0.0227201134034615,66.2459878711312,0,1,-1.96255529813505e-08,0,0,-0.0777341854462636
1,478,stop,6.83846721989739,,25.3100699337865,0.427173338412728,,,,,,NaN,,,,,,0.0424308472566166,6.89232669669442,0,1,-0.000268735097633223,0,-0.330382948101924,NaN
2,79,go,9.8987302170435,12.2960061551247,130.344124011951,0.528747581895632,0.490673778102563,0.437955103968637,,,,0.254649689015602,0.340557707228089,0.394158951872685,,,,0.12090230217625,50.0694295834353,0,1,-0.000397043083902282,0,0,-0.000266151793955061
2,79,stop,7.64944307175212,,8.11801757971332,0.164806213570016,,,,,,NaN,,,,,,0.0553416550144639,12.0567687406182,0,1,-0.00430868213148847,0,-0.0694203517850244,NaN
2,352,go,4.98758703529089,,58.2563563666631,0.214923856519633,0.247826172120023,0.1963237965761,0.213811461928419,0.183123101723131,0.166728153658846,0.0654511700032586,0.0741802194774841,0.110983713147626,0.143729850480915,0.140356573552184,0.173070005318419,0.021466697774929,64.4445431987755,0,1,-7.86556175682782e-07,0,0,-8.26042920507586e-05
2,352,stop,6.22783164686954,,6.42044980244359,0.104692354283,,,,,,NaN,,,,,,0.0373386332718794,6.47863844310011,0,1,-0.00460384211236423,0,-0.0599359876123005,NaN
2,478,go,8.25192159986426,30.2657062898788,137.140169934583,0.534280318161945,0.543179298313206,0.507534988251401,0.492410604408919,0.48409898515903,0.411933671281482,0.238086987884505,0.340664536661516,0.296456204272221,0.397224319623563,0.355722776918211,0.458750389975505,0.117094864018764,49.0588789347667,0,1,-0.000375983013994849,0,0,-9.04038479656588e-05
2,478,stop,2.33997912294718,,6.6504165236027,0.176953952485208,,,,,,NaN,,,,,,0.0523463089191072,15.6319561639407,0,1,-0.0054164424825269,0,-0.0688074010813371,NaN
