FileIndex	FileNameLog	FileNameSAM	StartValueIndex	FunctionValue	ElapsedTime	ExitFlag	BestX_ 1	BestX_ 2	BestX_ 3	BestX_ 4	BestX_ 5	BestX_ 6	BestX_ 7	BestX_ 8	BestX_ 9	BestX_10	BestX_11	BestX_12	BestX_13	BestX_14	BestX_15	BestX_16	BestX_17	BestX_18	BestX_19	BestX_20	BestX_21	BestX_22	BestX_23	BestX_24	StartX_ 1	StartX_ 2	StartX_ 3	StartX_ 4	StartX_ 5	StartX_ 6	StartX_ 7	StartX_ 8	StartX_ 9	StartX_10	StartX_11	StartX_12	StartX_13	StartX_14	StartX_15	StartX_16	StartX_17	StartX_18	StartX_19	StartX_20	StartX_21	StartX_22	StartX_23	StartX_24
1	finalLog_stopTrials_model079_startVal001_started2016-04-30-T074559	SAM_stopTrials_model079_startVal001_exit1_started2016-04-30-T074559	1	308.025964158449	01:42:21.06	1	14.2056325875747	3.26948710386397	1.78996850429623	64.147827774043	5.39814013610873	0.216890062789337	0.199916845083325	0.187734329835189	0.174199374628514	0.00924823112158208	0.011589400265219	0.0107073963194548	0.0236701083226193	0.0213778261275343	27.6577586463737	31.7290211918647	0	1	-0.0009728598883746	-0.000499654155316208	0	0	-0.0676258097155486	0	14.2056325875747	3.26948710386397	1.72002649774262	64.147827774043	5.31914324935774	0.216890062789337	0.199916845083325	0.187734329835189	0.177374179158042	0.00924823112158208	0.011589400265219	0.0107073963194548	0.0236701083226193	0.0188406432599538	27.6577586463737	30.9920859797128	0	1	-0.0009728598883746	-0.000584728702467017	0	0	-0.0637456965084813	0
3	finalLog_stopTrials_model079_startVal003_started2016-04-30-T074553	SAM_stopTrials_model079_startVal003_exit1_started2016-04-30-T074553	3	308.742900970028	01:29:49.08	1	14.2056325875747	3.26948710386397	1.72671198866498	64.147827774043	5.35439427688	0.216890062789337	0.199916845083325	0.187734329835189	0.132018497941753	0.00924823112158208	0.011589400265219	0.0107073963194548	0.0236701083226193	0.0203655836391703	27.6577586463737	32.415345530667	0	1	-0.0009728598883746	-0.000245285313637565	0	0	-0.192104567459506	0	14.2056325875747	3.26948710386397	2.55646236616728	64.147827774043	5.13613686488296	0.216890062789337	0.199916845083325	0.187734329835189	0.120685918085625	0.00924823112158208	0.011589400265219	0.0107073963194548	0.0236701083226193	0.0182221805612984	27.6577586463737	34.5200844793418	0	1	-0.0009728598883746	-0.000391834488566635	0	0	-0.184434378780699	0
12	finalLog_stopTrials_model079_startVal012_started2016-04-30-T074554	SAM_stopTrials_model079_startVal012_exit1_started2016-04-30-T074554	12	308.780024107886	01:30:38.02	1	14.2056325875747	3.26948710386397	1.83223295891844	64.147827774043	2.92328467926561	0.216890062789337	0.199916845083325	0.187734329835189	0.0479557632208554	0.00924823112158208	0.011589400265219	0.0107073963194548	0.0236701083226193	0.0332720809580002	27.6577586463737	36.9481497524018	0	1	-0.0009728598883746	-0.00173406123691397	0	0	-0.133553933133068	0	14.2056325875747	3.26948710386397	1.9804675508236	64.147827774043	2.58841611899441	0.216890062789337	0.199916845083325	0.187734329835189	0.0133343644693813	0.00924823112158208	0.011589400265219	0.0107073963194548	0.0236701083226193	0.0363655850657886	27.6577586463737	36.3215663757753	0	1	-0.0009728598883746	-0.00200484437793851	0	0	-0.120758334525086	0
2	finalLog_stopTrials_model079_startVal002_started2016-04-30-T074554	SAM_stopTrials_model079_startVal002_exit1_started2016-04-30-T074554	2	309.069776976206	01:34:06.39	1	14.2056325875747	3.26948710386397	1.85058878817963	64.147827774043	5.52481598719699	0.216890062789337	0.199916845083325	0.187734329835189	0.188388638082219	0.00924823112158208	0.011589400265219	0.0107073963194548	0.0236701083226193	0.052421955212034	27.6577586463737	36.0298468554284	0	1	-0.0009728598883746	-0.00299592558473655	0	0	-0.261625596685171	0	14.2056325875747	3.26948710386397	0.84410423613589	64.147827774043	5.6856418658778	0.216890062789337	0.199916845083325	0.187734329835189	0.20580628396452	0.00924823112158208	0.011589400265219	0.0107073963194548	0.0236701083226193	0.0581680698679781	27.6577586463737	36.7144046347588	0	1	-0.0009728598883746	-0.00334803306715205	0	0	-0.29480220741231	0
4	finalLog_stopTrials_model079_startVal004_started2016-04-30-T074557	SAM_stopTrials_model079_startVal004_exit1_started2016-04-30-T074557	4	309.765715604516	01:27:58.36	1	14.2056325875747	3.26948710386397	2.31713076710419	64.147827774043	4.20536870845695	0.216890062789337	0.199916845083325	0.187734329835189	0.113710813741873	0.00924823112158208	0.011589400265219	0.0107073963194548	0.0236701083226193	0.0249223651992424	27.6577586463737	35.8565600409521	0	1	-0.0009728598883746	-0.0033075391601797	0	0	-0.150026428122954	0	14.2056325875747	3.26948710386397	2.89816557888151	64.147827774043	3.58430270870532	0.216890062789337	0.199916845083325	0.187734329835189	0.104724254322802	0.00924823112158208	0.011589400265219	0.0107073963194548	0.0236701083226193	0.0175468284890162	27.6577586463737	39.9790256111249	0	1	-0.0009728598883746	-0.00400489362885916	0	0	-0.139430275164158	0
10	finalLog_stopTrials_model079_startVal010_started2016-04-30-T074555	SAM_stopTrials_model079_startVal010_exit1_started2016-04-30-T074555	10	310.033182481311	01:44:30.90	1	14.2056325875747	3.26948710386397	2.81081429364863	64.147827774043	6.22381880655043	0.216890062789337	0.199916845083325	0.187734329835189	0.221414284624406	0.00924823112158208	0.011589400265219	0.0107073963194548	0.0236701083226193	0.0583669586457471	27.6577586463737	43.626942640759	0	1	-0.0009728598883746	-0.000310347376634755	0	0	-0.211390972976861	0	14.2056325875747	3.26948710386397	3.90822122777761	64.147827774043	5.36103084241356	0.216890062789337	0.199916845083325	0.187734329835189	0.234926604666532	0.00924823112158208	0.011589400265219	0.0107073963194548	0.0236701083226193	0.0551409841276077	27.6577586463737	62.4680937461718	0	1	-0.0009728598883746	-0.00123820728841957	0	0	-0.237876565974134	0
17	finalLog_stopTrials_model079_startVal017_started2016-04-30-T074559	SAM_stopTrials_model079_startVal017_exit1_started2016-04-30-T074559	17	310.973557964458	01:26:57.60	1	14.2056325875747	3.26948710386397	0.312477068920339	64.147827774043	1.87015624315732	0.216890062789337	0.199916845083325	0.187734329835189	0.0473973442379053	0.00924823112158208	0.011589400265219	0.0107073963194548	0.0236701083226193	0.0322135408867003	27.6577586463737	49.3738654738288	0	1	-0.0009728598883746	-0.00276853997928344	0	0	-0.185037212006358	0	14.2056325875747	3.26948710386397	0.58520538623432	64.147827774043	2.44889667859861	0.216890062789337	0.199916845083325	0.187734329835189	0.0486399419843785	0.00924823112158208	0.011589400265219	0.0107073963194548	0.0236701083226193	0.0280539477989539	27.6577586463737	41.8911352169462	0	1	-0.0009728598883746	-0.00267316509431537	0	0	-0.248871823051188	0
5	finalLog_stopTrials_model079_startVal005_started2016-04-30-T074553	SAM_stopTrials_model079_startVal005_exit1_started2016-04-30-T074553	5	311.997486059427	01:26:40.87	1	14.2056325875747	3.26948710386397	5.65260547850151	64.147827774043	8.59117392142043	0.216890062789337	0.199916845083325	0.187734329835189	0.324403482752024	0.00924823112158208	0.011589400265219	0.0107073963194548	0.0236701083226193	0.0229342609658109	27.6577586463737	34.7945363004884	0	1	-0.0009728598883746	-0.00474781248008168	0	0	-0.222039495363998	0	14.2056325875747	3.26948710386397	4.72048443451356	64.147827774043	8.72644915962176	0.216890062789337	0.199916845083325	0.187734329835189	0.327267731563947	0.00924823112158208	0.011589400265219	0.0107073963194548	0.0236701083226193	0.0282681522074606	27.6577586463737	39.4314332565959	0	1	-0.0009728598883746	-0.00476073280476002	0	0	-0.249877693403165	0
6	finalLog_stopTrials_model079_startVal006_started2016-04-30-T074556	SAM_stopTrials_model079_startVal006_exit1_started2016-04-30-T074556	6	312.61626275306	01:24:37.50	1	14.2056325875747	3.26948710386397	0.783312635271242	64.147827774043	6.0937476361151	0.216890062789337	0.199916845083325	0.187734329835189	0.154225840577961	0.00924823112158208	0.011589400265219	0.0107073963194548	0.0236701083226193	0.0127059596377408	27.6577586463737	20.3409077456947	0	1	-0.0009728598883746	-0.00454993627495748	0	0	-0.125154269537516	0	14.2056325875747	3.26948710386397	0.424191763436893	64.147827774043	6.70172702128291	0.216890062789337	0.199916845083325	0.187734329835189	0.16455500710514	0.00924823112158208	0.011589400265219	0.0107073963194548	0.0236701083226193	0.0125058004066408	27.6577586463737	14.1334359813097	0	1	-0.0009728598883746	-0.00510459928813126	0	0	-0.100212281841969	0
11	finalLog_stopTrials_model079_startVal011_started2016-04-30-T074554	SAM_stopTrials_model079_startVal011_exit1_started2016-04-30-T074554	11	314.235779251186	01:31:10.71	1	14.2056325875747	3.26948710386397	10.2920058338805	64.147827774043	11.4385795825305	0.216890062789337	0.199916845083325	0.187734329835189	0.349017797870878	0.00924823112158208	0.011589400265219	0.0107073963194548	0.0236701083226193	0.0454558655763607	27.6577586463737	45.681513413597	0	1	-0.0009728598883746	-0.000771004172878132	0	0	-0.266514449092636	0	14.2056325875747	3.26948710386397	8.67939620878085	64.147827774043	11.8851254899063	0.216890062789337	0.199916845083325	0.187734329835189	0.364949633769384	0.00924823112158208	0.011589400265219	0.0107073963194548	0.0236701083226193	0.0469367595012648	27.6577586463737	46.2530257924709	0	1	-0.0009728598883746	-0.00106849483736801	0	0	-0.281106453255632	0
