FileIndex	FileNameLog	FileNameSAM	StartValueIndex	FunctionValue	ElapsedTime	ExitFlag	BestX_ 1	BestX_ 2	BestX_ 3	BestX_ 4	BestX_ 5	BestX_ 6	BestX_ 7	BestX_ 8	BestX_ 9	BestX_10	BestX_11	BestX_12	BestX_13	BestX_14	StartX_ 1	StartX_ 2	StartX_ 3	StartX_ 4	StartX_ 5	StartX_ 6	StartX_ 7	StartX_ 8	StartX_ 9	StartX_10	StartX_11	StartX_12	StartX_13	StartX_14
12	finalLog_goTrials_model043_startVal012_started2017-04-20-T032639	SAM_goTrials_model043_startVal012_exit1_started2017-04-20-T032639	12	1453.62107551744	00:28:06.76	1	12.7831255564462	58.3164124154584	0.173353678138912	0.147215830290174	0.0786473885459076	0.107635768239077	0.00172502582975575	72.4331609997194	0	1	-0.000494579301571645	0	0	-0.32163680934811	11.430027687833	57.3139012891209	0.166801096738239	0.109943852307666	0.0831187473598708	0.119127288493834	0.00121789696987262	74.4401415043124	0	1	-0.00104525424846499	0	0	-0.182445629658295
18	finalLog_goTrials_model043_startVal018_started2017-04-20-T032938	SAM_goTrials_model043_startVal018_exit1_started2017-04-20-T032938	18	1470.21803953613	00:29:48.47	1	1.10445929793465	52.5581508308441	0.157138050730855	0.156090270718103	0.0545261838327929	0.123455106019063	0.00582975781002224	47.5729291277139	0	1	-0.000260826665876785	0	0	-0.492992321166224	16.1825238537291	42.5468671551764	0.145548127121784	0.145244106698659	0.0639543054838829	0.126463436402285	0.0096124438246584	25.6725352592183	0	1	-0.00168656483650803	0	0	-0.66511561471132
15	finalLog_goTrials_model043_startVal015_started2017-04-20-T032734	SAM_goTrials_model043_startVal015_exit1_started2017-04-20-T032734	15	1476.87330208764	00:22:59.06	1	9.52241954155743	57.8167375658561	0.156538728120332	0.131955742190857	0.0100121018170913	0.0843460027273905	0.00391277128240283	39.629548016359	0	1	-0.0010075977877669	0	0	-0.0462959708131524	9.72085121826274	55.2732133178943	0.138699148810579	0.118285243443629	0.00665876229516056	0.123233118262121	0.0043953523969055	32.3935320442924	0	1	-0.00152087535097315	0	0	-0.0989281438265126
7	finalLog_goTrials_model043_startVal007_started2017-04-20-T032540	SAM_goTrials_model043_startVal007_exit1_started2017-04-20-T032540	7	1478.40582442776	00:27:04.69	1	6.11805925098755	52.7191823951193	0.151534889391012	0.123612985822614	0.0117615861458375	0.0762250929866284	0.00405107996011287	77.6889039875065	0	1	-0.00100507851347958	0	0	-0.055231491197705	18.5129430919965	47.0293117802698	0.157525752656587	0.141850037713442	0.00653238588305576	0.071931834180325	0.00360944876836892	54.1618653962234	0	1	-0.00173781977848096	0	0	-0.137711253723335
3	finalLog_goTrials_model043_startVal003_started2017-04-20-T032335	SAM_goTrials_model043_startVal003_exit1_started2017-04-20-T032335	3	1485.29556378226	00:25:24.53	1	6.83143938103452	58.5781227958924	0.182988160281593	0.158695888565348	0.0895437039214433	0.116432010936451	0.0124167158521652	18.8520735768358	0	1	-0.000771591800615467	0	0	-0.317376113090545	10.8685987424662	57.6278133584309	0.199742001347676	0.153116936332749	0.0834640614161083	0.0919108824510966	0.0121974112862295	20.6187644853099	0	1	-0.000991521708330042	0	0	-0.410928701519455
9	finalLog_goTrials_model043_startVal009_started2017-04-20-T032542	SAM_goTrials_model043_startVal009_exit1_started2017-04-20-T032542	9	1493.35699738394	00:38:22.53	1	30.658006811797	64.9647076370964	0.15678094984744	0.122882387116393	0.00231039326188593	0.0832578282354156	0.000635050633083449	141.862028253929	0	1	-0.000406625769370733	0	0	-0.0878027323611138	42.1236575830369	61.0458701205885	0.140226459755075	0.127034802636798	0.00283932609070279	0.0868174791965499	0.00256751735749054	117.829582441636	0	1	-0.00136670568895928	0	0	-0.128995240220718
4	finalLog_goTrials_model043_startVal004_started2017-04-20-T032440	SAM_goTrials_model043_startVal004_exit1_started2017-04-20-T032440	4	1496.77249887074	00:36:29.62	1	17.1881519606518	56.5986467670284	0.152893630206251	0.117025604397654	0.0103344535163855	0.0723228058261287	0.00798145717113684	119.715897863503	0	1	-0.000704065330124469	0	0	-0.0307094268135075	26.9924053464605	54.183277015122	0.14735261148125	0.11045672930697	0.0378094688551876	0.0409129635157344	0.00663691892131602	104.89158206958	0	1	-0.000864625352382536	0	0	-0.132924552060723
19	finalLog_goTrials_model043_startVal019_started2017-04-20-T033037	SAM_goTrials_model043_startVal019_exit1_started2017-04-20-T033037	19	1502.14600219408	00:21:28.79	1	27.947272841801	79.3594959615326	0.204684680247609	0.170822368025086	0.0671899959037124	0.118651894633649	0.0115806763294184	16.2381022764933	0	1	-0.00105609832612023	0	0	-0.0129124402840807	22.7892590275403	81.7250715729504	0.190311362247583	0.191105522223821	0.0658638508028336	0.103183964239136	0.0103771813975593	22.091239283429	0	1	-0.00111382702949937	0	0	-0.0193425005207445
2	finalLog_goTrials_model043_startVal002_started2017-04-20-T032512	SAM_goTrials_model043_startVal002_exit1_started2017-04-20-T032512	2	1502.89268013163	00:33:15.56	1	9.98296526153755	52.4916028024303	0.19091510535639	0.163805414709756	0.0637865984975875	0.121967907147005	0.00608777100227632	79.2627216827691	0	1	-0.00193894309383793	0	0	-0.203505312739878	13.226515463598	48.2541290058625	0.180042853179508	0.169599653554399	0.0598102153354109	0.127904438582759	0.00545866014716399	68.4557985039409	0	1	-0.00192047628909742	0	0	-0.215522378937003
10	finalLog_goTrials_model043_startVal010_started2017-04-20-T032539	SAM_goTrials_model043_startVal010_exit1_started2017-04-20-T032539	10	1503.93505220715	00:26:21.31	1	30.9944100973742	77.7472906902276	0.211543191713476	0.185170877640245	0.064302233031487	0.135429120539691	0.0181220547976977	26.7272834554166	0	1	-0.00106868184888161	0	0	-0.151728861056619	27.0891873630736	77.0954220673924	0.204489949657994	0.214943166274655	0.0572092522260723	0.111128895790335	0.0178055091109395	37.1050643231472	0	1	-0.00120562917846218	0	0	-0.184177462721829
1	finalLog_goTrials_model043_startVal001_started2017-04-20-T032419	SAM_goTrials_model043_startVal001_exit1_started2017-04-20-T032419	1	1505.50549383075	00:38:14.00	1	8.78140304544164	63.0285034632616	0.18416460272826	0.15563532772846	0.0546573968340351	0.111410825163132	0.013408077369297	41.1980172907746	0	1	-0.000739949433082862	0	0	-0.217985058591771	4.15585524236407	63.3333580320122	0.177698439912145	0.175037214298456	0.0509110374446584	0.112239422424637	0.0109272780236436	33.763305122704	0	1	-0.000679923416420803	0	0	-0.151989252396529
16	finalLog_goTrials_model043_startVal016_started2017-04-20-T032836	SAM_goTrials_model043_startVal016_exit1_started2017-04-20-T032836	16	1508.01966305375	00:27:27.33	1	0.251957474708062	49.8156700105586	0.21422788608319	0.191460593057182	0.0635743583940706	0.149531713224296	0.00234260876953355	98.4776592167368	0	1	-0.00305319597204126	0	0	-0.153334205664147	13.5220336108396	40.2400532579751	0.187704654737638	0.192884229194475	0.0432382828935691	0.15566714787269	0.00271835435368391	77.8443445477152	0	1	-0.00388756752230566	0	0	-0.533524653567821
11	finalLog_goTrials_model043_startVal011_started2017-04-20-T032640	SAM_goTrials_model043_startVal011_exit1_started2017-04-20-T032640	11	1509.45024592586	00:38:16.59	1	1.36384162850458	45.727082866765	0.127991177190631	0.11921067455496	0.0186004664459194	0.0790892711702095	1.42107682429615e-06	112.160665354668	0	1	-0.00045459614526401	0	0	-0.332038609750743	0.486101433741992	41.506989593759	0.11998685764225	0.0646271922759811	0.0233429796973543	0.0602619428590431	0.00203051873612292	115.858132578482	0	1	-0.000808157015821482	0	0	-0.370691189374841
