subject,model,unit,z0_1,z0_2,zc,v_1,v_2,v_3,v_4,v_5,v_6,ve_1,ve_2,ve_3,ve_4,ve_5,ve_6,eta,t0,se,si,k,wliw,wlib,wffiw
1,79,go,37.9728299031276,5.2155836408816,72.615240303095,0.495604557367199,0.475128188260557,0.45477185284322,,,,0.372932530995442,0.392331407697836,0.415578171608085,,,,0.000121215586030637,55.1444062455621,0,1,-0.0062045662143232,0,0,0
1,79,stop,9.72750613565123,,30.5015621369344,0.525241520038924,,,,,,NaN,,,,,,0.0414719704482022,7.27003207539662,0,1,-0.00153175009266851,0,-0.51304077328224,0
1,352,go,50.7719588795344,,107.047176594636,0.29285712026527,0.260127732307669,0.260854382622162,0.231803255963167,0.230401000610387,0.200831882003753,0.000786478797082585,0.110473450355195,0.0918522848934101,0.139428552406642,0.139940059729198,0.177005113656357,0.0567763628974479,52.2445771466176,0,1,-0.000135973124970832,0,0,0
1,352,stop,13.5923835960133,,15.8613365227735,0.377017769971914,,,,,,NaN,,,,,,0.0530666634097435,34.5492411257084,0,1,-0.00327053036257714,0,-0.147924387783548,0
1,478,go,50.2616721732412,36.1311927337383,101.207548747071,0.305472279794942,0.30165461914323,0.27446781609467,0.270308281070409,0.246909580101573,0.23936873163463,0.110358423825377,0.130684799039725,0.146538650785833,0.158679563943861,0.1762155738334,0.194732880783765,0.0587741543123569,50.410377939004,0,1,-0.000696728026224069,0,0,0
1,478,stop,10.3769697416681,,23.5093292809464,0.491618557971397,,,,,,NaN,,,,,,0.0521414470069873,9.23574569796396,0,1,-0.00526124916626281,0,-0.49880543249716,0
2,79,go,5.49433319419076,13.5268666706214,192.984792379167,1.39487795794653,1.342162559679,1.28136261144652,,,,1.04964065560668,1.1701502283509,1.2370076528224,,,,0.148804570613879,36.237461820322,0,1,-0.00552926293521947,0,0,0
2,79,stop,5.98285795175935,,7.47375711367132,0.163413353458001,,,,,,NaN,,,,,,0.0552969554824586,21.34835416745,0,1,-0.00420461402094949,0,-0.0849897027540796,0
2,352,go,5.93028851703733,,126.806174797033,0.48395798694559,0.530474405668513,0.456431803055478,0.497284098727635,0.433736784755224,0.415122135567322,0.24740665075328,0.301253059010846,0.303124269490557,0.352949749953663,0.34580038828378,0.405485096775287,0.117316821602161,53.4656336090957,0,1,-0.000201737283386532,0,0,0
2,352,stop,0.487728127557843,,3.89234227877564,0.0296676767646963,,,,,,NaN,,,,,,0.0521075241197783,28.7065666937763,0,1,-0.00129878958266248,0,-0.255230164047677,0
2,478,go,16.5589753506705,7.39305446725244,107.679573263017,0.371272075652175,0.429914903991391,0.346407860645423,0.391259699073151,0.329996098989605,0.323960751082332,0.194627422742911,0.20581796905303,0.234941647392448,0.268491443013692,0.276465752633556,0.31187407356327,0.0840100688902867,43.6035385490135,0,1,-8.27435235611559e-07,0,0,0
2,478,stop,2.40403521593818,,6.17888826172804,0.158204462734542,,,,,,NaN,,,,,,0.0509925668600783,15.1801268388407,0,1,-0.00545029443879952,0,-0.0629135342421193,0
