subject,model,unit,z0_1,z0_2,zc,v_1,v_2,v_3,v_4,v_5,v_6,ve_1,ve_2,ve_3,ve_4,ve_5,ve_6,eta,t0,se,si,k,wliw,wlib,wffiw
1,79,go,36.962563153801,5.01972710802611,72.4509085929207,0.492285295503958,0.471700622022976,0.453140144862531,,,,0.371296574207486,0.388527326741045,0.4114947133614,,,,0.00012656630511011,56.2254437015173,0,1,-0.00624054235122828,0,0,0
1,79,stop,10.6781396037336,,32.3021071011068,0.530680179645024,,,,,,NaN,,,,,,0.0435281786014783,7.331594144227,0,1,-0.00132260909103479,0,-0.491563663819894,0
1,352,go,50.8919361325319,,107.350147314068,0.292268136334662,0.258456276349064,0.261387008269685,0.231329781814803,0.232895843674623,0.199198811417733,0.000878651246978872,0.112385714917247,0.0956310868532373,0.138467495252486,0.136475447295279,0.172556836126463,0.0584504537863316,55.732436667235,0,1,-0.000136702355835034,0,0,0
1,352,stop,13.2488390186374,,16.6576970083959,0.378723665658187,,,,,,NaN,,,,,,0.0541974740567166,35.4742007340032,0,1,-0.00342637773977711,0,-0.135178448992578,0
1,478,go,51.6304736673691,36.836773779854,101.792093333662,0.302130330459013,0.298719141450328,0.276141373924607,0.2694205360199,0.24957314506383,0.2420239810486,0.11986872639502,0.12832662110464,0.146717364214013,0.156448632450256,0.17360739716933,0.193334672228657,0.057964659348243,51.2706211456752,0,1,-0.000737930709351489,0,0,0
1,478,stop,10.7944150850575,,24.6955080230053,0.474766425205908,,,,,,NaN,,,,,,0.055280635326187,9.73742741117583,0,1,-0.00507815027983252,0,-0.495210043749666,0
2,79,go,5.99850831765708,12.8194106249371,193.114075919285,1.3845868619663,1.34832776146166,1.28669320093978,,,,1.05590670155099,1.16323287943194,1.24329178842576,,,,0.145240536641453,34.9606558322431,0,1,-0.00554192594107485,0,0,0
2,79,stop,5.92165632725198,,8.14449007501248,0.157837638748336,,,,,,NaN,,,,,,0.0627255666752048,23.3506391620987,0,1,-0.00465932939491869,0,-0.0813223710176799,0
2,352,go,5.46870762774085,,127.258110629923,0.485549397507414,0.529896488677965,0.455965191224914,0.493298463776422,0.431257092170772,0.415194142594294,0.233066296284726,0.272183255167369,0.289122340951241,0.352272278039671,0.3480596647153,0.404271452472558,0.114712694860591,51.5775225573363,0,1,-0.000169771258636533,0,0,0
2,352,stop,0.54300366328236,,4.69363374402301,0.0290123217449871,,,,,,NaN,,,,,,0.0562796834400739,35.5311245818974,0,1,-0.00187721711691517,0,-0.196219110806463,0
2,478,go,16.0829705541222,7.46062269926002,107.857631629988,0.372645855254955,0.4332902996754,0.348807156948314,0.391559968685073,0.33010289958615,0.326445462925125,0.187914743779328,0.205353335079989,0.237440566863317,0.266564550624908,0.273500682433481,0.307043291319158,0.0851421809545394,43.5746565536321,0,1,-2.49744387324554e-05,0,0,0
2,478,stop,2.75047384413821,,7.09967835886138,0.150012923306751,,,,,,NaN,,,,,,0.0531428458231473,17.0519573144159,0,1,-0.0054750737373457,0,-0.0621524364737145,0
