FileIndex	FileNameLog	FileNameSAM	StartValueIndex	FunctionValue	ElapsedTime	ExitFlag	BestX_ 1	BestX_ 2	BestX_ 3	BestX_ 4	BestX_ 5	BestX_ 6	BestX_ 7	BestX_ 8	BestX_ 9	BestX_10	BestX_11	BestX_12	BestX_13	BestX_14	BestX_15	BestX_16	BestX_17	BestX_18	BestX_19	BestX_20	BestX_21	BestX_22	StartX_ 1	StartX_ 2	StartX_ 3	StartX_ 4	StartX_ 5	StartX_ 6	StartX_ 7	StartX_ 8	StartX_ 9	StartX_10	StartX_11	StartX_12	StartX_13	StartX_14	StartX_15	StartX_16	StartX_17	StartX_18	StartX_19	StartX_20	StartX_21	StartX_22
1	finalLog_goTrials_model352_startVal001_started2017-01-03-T000344	SAM_goTrials_model352_startVal001_exit1_started2017-01-03-T000344	1	325.881478778426	00:35:50.45	1	23.1351113591297	69.0105770630406	0.245849114594583	0.226085938642862	0.224672979399277	0.204782261042168	0.205327277908981	0.182372171393955	0.110268158214777	0.122818503803693	0.118667312899535	0.141041153152989	0.137963542354537	0.162403285370851	0.0303868016313883	37.5417072190284	0	1	-0.00136685334447892	-3.2611537780225e-06	0	0	23.1615713328587	68.9963966679669	0.245567729100223	0.226154983546674	0.224374691620895	0.204666386222692	0.205174544417698	0.182423777413097	0.112439409587093	0.12018580821224	0.119140276822129	0.140570174645952	0.13825281669666	0.161819993207042	0.0302945592831192	37.5619733327127	0	1	-0.00136904539162017	-4.36938958292554e-06	0	0
6	finalLog_goTrials_model352_startVal006_started2017-01-03-T001208	SAM_goTrials_model352_startVal006_exit1_started2017-01-03-T001208	6	690.9873358345	01:10:16.07	1	16.5308377885618	75.6464834588602	0.272804465607961	0.252900825942198	0.25360937822264	0.22582934264146	0.236657812218973	0.211471235007007	0.000255666258456311	0.0676810615817606	0.103797812094312	0.141472731422558	0.109284417740883	0.190306281543924	0.0587619619412426	65.6141077188085	0	1	-6.78120586443919e-06	-0.01254670909198	0	0	50.1440229340787	64.5885958566557	0.301800490965637	0.301101602843774	0.219578789349166	0.356217868683808	0.289240558822295	0.25406142018138	0.0781771428801101	0.122809562081076	0.0980905759517002	0.0755241726936585	0.00660848595819173	0.168852962966575	0.0578225731897167	35.8202227509384	0	1	-0.00163594506070962	-0.0451230025015825	0	0
14	finalLog_goTrials_model352_startVal014_started2017-01-03-T001625	SAM_goTrials_model352_startVal014_exit1_started2017-01-03-T001625	14	759.654698302042	01:33:32.61	1	5.21617586712936	50.5752369931412	0.223442271712945	0.218587164015247	0.212788532586073	0.19833284878525	0.209731341719985	0.17710898014995	0.033922543070699	0.10692162129565	0.0784081909591748	0.131271623154267	0.148768894257268	0.156266357214488	0.0145804531489055	70.4476328099771	0	1	-0.00122665912955125	-0.0140782087643003	0	0	16.2961541754388	44.7309442203423	0.254182808976701	0.202577299826044	0.10752380785827	0.329406051618944	0.142542062212411	0.214640485752066	0.0484254739364267	0.210843863895206	0.217341339101772	0.0982863300433169	0.0788686821708313	0.096043497110863	0.031375642123912	72.0358869803842	0	1	-0.00218158569124701	-0.0397199192887974	0	0
2	finalLog_goTrials_model352_startVal002_started2017-01-03-T000700	SAM_goTrials_model352_startVal002_exit1_started2017-01-03-T000700	2	774.163595523456	01:06:18.08	1	21.5922611565516	69.9457219508291	0.276874418673037	0.261389860704229	0.258566655086359	0.234646692684898	0.244979074637573	0.210119702446378	0.00722842655039412	0.0985952114169242	0.107293829190418	0.16222167673334	0.139283577380272	0.200158659082334	0.0281733552573499	57.7833391331859	0	1	-0.000877505511446371	-0.0134465966738775	0	0	35.7528802722002	63.4386719196248	0.298756908762062	0.292701807879937	0.211153190309513	0.161619576741389	0.278383478437635	0.255476358342277	0.0110302724320438	0.0739142303046897	0.12877515894909	0.237236614073208	0.107932084093624	0.126848573448012	0.0181278389571387	50.3421706735547	0	1	-0.00119520348650924	-0.00812954102945607	0	0
13	finalLog_goTrials_model352_startVal013_started2017-01-03-T001516	SAM_goTrials_model352_startVal013_exit1_started2017-01-03-T001516	13	822.266937392037	01:03:06.86	1	4.94203166847181	57.4273045481715	0.216719176549675	0.190261791968819	0.204214724958199	0.180054129281299	0.174607450097486	0.142101170232697	0.0431612914156846	0.0673666350657487	0.061007976793395	0.112824700418436	0.0836850141603941	0.148378142439047	0.0323210678506504	73.0931812268119	0	1	-4.77209091968673e-05	-0.0289875795817296	0	0	41.989954951488	57.5495430956031	0.160300786278067	0.256288136998594	0.287293773611824	0.184415914137073	0.0829387859532277	0.114373748550867	0.0191323540589201	0.0176756043247269	0.116583267977559	0.108260367060507	0.183106277683332	0.318622826270892	0.025726822889057	64.4798860433649	0	1	-0.000972838781061456	-0.136649630356426	0	0
19	finalLog_goTrials_model352_startVal019_started2017-01-03-T001934	SAM_goTrials_model352_startVal019_exit1_started2017-01-03-T001934	19	847.023819608192	01:53:37.60	1	23.1491883014627	68.4711189337947	0.284908427333721	0.261665955221715	0.250581826014447	0.219370530253874	0.236746793213103	0.208046167522609	0.116365730277851	0.149428511297917	0.157694824199487	0.152489529379735	0.126736950869681	0.192773450152758	0.017710760168554	75.0297908443915	0	1	-0.000644399279038583	-0.010215064127187	0	0	31.4138395428444	77.8072760731845	0.305880626811365	0.282024184420245	0.2459431350921	0.240390030072152	0.402283345170905	0.320386324529801	0.113674515131976	0.109228935085498	0.119669972996028	0.15836361362924	0.119412703911635	0.154690814465994	0.022060221205403	74.2722452757004	0	1	-0.000853995660810315	-0.14438610898739	0	0
12	finalLog_goTrials_model352_startVal012_started2017-01-03-T001523	SAM_goTrials_model352_startVal012_exit1_started2017-01-03-T001523	12	1104.5546682179	01:13:59.61	1	1.87416988518943	46.2190749859277	0.270765577235132	0.259350340384801	0.26034254638561	0.248559946863931	0.252825136083986	0.239689402832091	0.0488672693662508	0.142762984284612	0.146856237250393	0.177651281169813	0.176939350267751	0.218223022650263	0.0027553981444703	58.0279222091264	0	1	-0.00395463481406188	-0.0255786924270374	0	0	0.667127795721125	40.0028939718135	0.227022750071864	0.308903060369478	0.239094277428491	0.319855678462206	0.18075519658735	0.203493968404572	0.0295643337659761	0.208537180770662	0.201765834629836	0.152069193337852	0.0894222592824141	0.277679461959573	0.0260994337625668	28.778639682631	0	1	-0.00413168365550711	-0.0477423651407825	0	0
16	finalLog_goTrials_model352_startVal016_started2017-01-03-T001721	SAM_goTrials_model352_startVal016_exit1_started2017-01-03-T001721	16	1106.1160921183	01:14:01.18	1	32.0348729713488	87.1587140241536	0.28381972102875	0.251346266490015	0.258267648171121	0.246595518441177	0.25307468947588	0.228494203794698	0.0196237525363045	0.0685264236944131	0.0391711274110507	0.152173789933038	0.12223072085377	0.254808929291555	0.0515879209981362	30.1914517244106	0	1	-5.04461644955595e-05	-0.00971939637550989	0	0	40.8982253739843	61.6252144068395	0.257066568478048	0.276472896739454	0.28733066253202	0.187665463933052	0.229989864431475	0.237082922206522	0.0542861059897142	0.087090145443079	0.21439831548274	0.0798939522340098	0.0603542905754831	0.308289965600907	0.0518839814876137	27.3490015670412	0	1	-0.00123120140014589	-0.101657658426694	0	0
8	finalLog_goTrials_model352_startVal008_started2017-01-03-T001204	SAM_goTrials_model352_startVal008_exit1_started2017-01-03-T001204	8	1124.91980749475	01:10:10.73	1	0.0222333392575354	53.4804878315569	0.264237923202464	0.234555256793862	0.246047520461822	0.209808461097077	0.21727267233743	0.18937838415018	0.0790590586929065	0.0912305829779991	0.0823594066919778	0.140376087141255	0.135986900862599	0.198514803852646	0.00405028448682042	74.4170975505209	0	1	-0.00204845624305287	-0.0912338510456088	0	0	21.7454326759602	48.9787752051631	0.233914184831527	0.182023331092843	0.147290378748354	0.100010882500691	0.245385240921376	0.113005899607575	0.136343791929099	0.212350868210954	0.0616968947139712	0.148746502686387	0.226402276147212	0.0315454706011403	0.0462319622639094	36.8997079034523	0	1	-0.00177067724418427	-0.481222500589843	0	0
3	finalLog_goTrials_model352_startVal003_started2017-01-03-T000948	SAM_goTrials_model352_startVal003_exit1_started2017-01-03-T000948	3	1202.19152943586	00:46:50.58	1	2.43957075782299	54.2841310213267	0.199585466405879	0.185078328111004	0.184249077708164	0.15656071898338	0.169527991478856	0.144596992334164	0.0647723901871829	0.0228394348647076	0.047097618973983	0.0917918104145224	0.0839626875648714	0.14813930123248	0.0185397848089652	53.5249022570028	0	1	-0.000146871574290218	-0.463418120083423	0	0	10.0587068746237	53.1014565994484	0.272832682804787	0.168320418657561	0.16634773953325	0.146384544969862	0.104347393062954	0.0853396604117964	0.0647495235165576	0.0190234252070142	0.04545902339708	0.0231310344767167	0.167235113724911	0.0991745751080234	0.0494316345643894	72.293030069528	0	1	-0.000524328867872095	-0.491394302747975	0	0
