FileIndex	FileNameLog	FileNameSAM	StartValueIndex	FunctionValue	ElapsedTime	ExitFlag	BestX_ 1	BestX_ 2	BestX_ 3	BestX_ 4	BestX_ 5	BestX_ 6	BestX_ 7	BestX_ 8	BestX_ 9	BestX_10	BestX_11	BestX_12	BestX_13	StartX_ 1	StartX_ 2	StartX_ 3	StartX_ 4	StartX_ 5	StartX_ 6	StartX_ 7	StartX_ 8	StartX_ 9	StartX_10	StartX_11	StartX_12	StartX_13
20	finalLog_goTrials_model002_startVal020_started2017-01-03-T015315	SAM_goTrials_model002_startVal020_exit1_started2017-01-03-T015315	20	1420.06109497874	00:32:42.17	1	8.81810928908907	7.69381885656751	236.170953483478	0.856377592381142	0.632819021902889	0.244632992412844	42.9717964374946	0	1	-1.29594614714443e-05	0	0	-0.0204151627232778	7.86451466457838	9.30637453875083	184.049406993746	0.654292828583665	0.610624350161789	0.37433195182014	101.51590427825	0	1	-0.000558436288065822	0	0	-0.246229300368427
15	finalLog_goTrials_model002_startVal015_started2017-01-03-T015315	SAM_goTrials_model002_startVal015_exit1_started2017-01-03-T015315	15	1422.91854924522	00:28:03.83	1	12.1255974376764	7.52390130415735	273.290855429186	1.00202617032482	0.748583515880003	0.282247718129179	38.7608364353132	0	1	-3.76846506183652e-05	0	0	-0.0465497180811375	11.3261564851063	9.82851118400288	215.704818238277	0.938507800623103	0.507107742626728	0.330958887453194	77.7462496295417	0	1	-0.00140326861638868	0	0	-0.170184333517408
6	finalLog_goTrials_model002_startVal006_started2017-01-03-T014154	SAM_goTrials_model002_startVal006_exit1_started2017-01-03-T014154	6	1442.45800485775	00:29:09.83	1	1.7052075983085	6.66204934103862	248.895381481078	1.14863478390702	0.923341023938707	0.260027209069794	51.7236109451438	0	1	-0.00175338865410134	0	0	-0.00614256263381807	2.00896876481957	9.39978270287062	201.50512863485	1.11120672644869	0.803849865339883	0.325015971882477	43.0348133470218	0	1	-0.0021231315059734	0	0	-0.0513450513403901
1	finalLog_goTrials_model002_startVal001_started2017-01-03-T013723	SAM_goTrials_model002_startVal001_exit1_started2017-01-03-T013723	1	1458.20743785166	00:17:22.49	1	5.12669351851204	6.4331302023182	177.597785000612	0.823109495231296	0.63590042482766	0.194710579774773	58.7567326721814	0	1	-0.00156115668131914	0	0	-0.0248874449772212	5	6.45836217660985	177.559442298733	0.822883070435433	0.636337385195428	0.194630411733085	58.7744789865206	0	1	-0.00156032143558674	0	0	-0.0250323182388961
19	finalLog_goTrials_model002_startVal019_started2017-01-03-T015315	SAM_goTrials_model002_startVal019_exit1_started2017-01-03-T015315	19	1512.19462491802	00:33:00.68	1	3.37600776359709	10.0375467752569	170.018962776947	0.67872769647421	0.511631720131342	0.191553148935451	69.4444756245294	0	1	-2.36065755014007e-06	0	0	-0.0952074819166441	6.60127708502581	12.4297736400939	134.887972498947	0.747876556737364	0.52971032178984	0.348723219495659	54.25158856432	0	1	-0.00194029089484758	0	0	-0.264909821162229
5	finalLog_goTrials_model002_startVal005_started2017-01-03-T013944	SAM_goTrials_model002_startVal005_exit1_started2017-01-03-T013944	5	1524.78298864873	00:27:35.71	1	3.55046612023331	11.1493917053805	221.398099513105	1.16293987848817	0.911182437009949	0.257603144661406	82.2219530362918	0	1	-0.00229250748519841	0	0	-0.0287959932689231	2.75266733605905	11.8328849948239	222.514288124957	1.18963147045751	0.787539298323598	0.257799450773473	86.0888305073602	0	1	-0.00258288242461939	0	0	-0.0342648699558166
17	finalLog_goTrials_model002_startVal017_started2017-01-03-T015315	SAM_goTrials_model002_startVal017_exit1_started2017-01-03-T015315	17	1535.15427314361	00:27:46.40	1	5.72114385403123	7.3338942678012	354.782474864104	1.45045032121299	1.1123652630774	0.38213720316006	26.5367173647824	0	1	-0.00052514031534736	0	0	-0.117174642606608	7.53839099661919	5.5490989290551	348.305871396363	1.39960893874729	1.15603794740518	0.345821037770658	43.1961887890827	0	1	-0.000133054373001331	0	0	-0.304998188966637
9	finalLog_goTrials_model002_startVal009_started2017-01-03-T014507	SAM_goTrials_model002_startVal009_exit1_started2017-01-03-T014507	9	1571.42639584983	00:28:19.64	1	11.1855113822191	12.5034983415395	236.310130086278	1.39707974788222	1.13896791863983	0.267158275856221	83.2527435675719	0	1	-0.00298218387970515	0	0	-0.0807755724472798	12.8114992391016	10.4762423255361	192.826605019136	1.34381244168199	1.24187318129314	0.355597787063243	74.4724726657654	0	1	-0.00154714698024439	0	0	-0.390454432543185
11	finalLog_goTrials_model002_startVal011_started2017-01-03-T014841	SAM_goTrials_model002_startVal011_exit1_started2017-01-03-T014841	11	1576.42148039505	00:16:21.39	1	12.9890977771382	10.3090251855118	186.849920012646	1.42155553203703	1.26093559091229	0.186370879966703	61.174957349117	0	1	-0.00439901802898459	0	0	-0.209316860521582	11.3580034366608	9.17013642438297	171.627027825814	1.41567197306069	1.22845918403804	0.35217552407706	55.2069118303722	0	1	-0.00499115001176361	0	0	-0.334402103185269
7	finalLog_goTrials_model002_startVal007_started2017-01-03-T014215	SAM_goTrials_model002_startVal007_exit1_started2017-01-03-T014215	7	1579.12189525982	00:17:30.49	1	4.36921962210312	17.0459504213602	172.586750009191	0.838995702634295	0.703710970939137	0.15717463964119	2.75329467578417	0	1	-0.00182251664572144	0	0	-0.156393436283617	5.57230854775491	16.8484304558563	156.608412469985	0.834046741680072	0.548508494170152	0.271398007632791	1.00852748724753	0	1	-0.00254019752501729	0	0	-0.241107764146604
4	finalLog_goTrials_model002_startVal004_started2017-01-03-T013904	SAM_goTrials_model002_startVal004_exit1_started2017-01-03-T013904	4	1613.19902211396	00:25:18.87	1	0.596622767989929	17.4332051842366	180.213097719099	1.44914268455338	1.25603140485044	0.195412513216002	88.2123462525578	0	1	-0.00484874798101591	0	0	-0.186360144994227	0.504057540996442	17.3085008254682	183.019415433803	1.32622132134274	1.25039341876486	0.177846579880868	97.0687746496302	0	1	-0.00323586792636801	0	0	-0.239070275201842
2	finalLog_goTrials_model002_startVal002_started2017-01-03-T013742	SAM_goTrials_model002_startVal002_exit1_started2017-01-03-T013742	2	1683.12619279864	00:27:50.40	1	5.71304370726874	9.29256819665013	227.658787656639	1.03331627115169	0.772865267364005	0.283592001881779	87.6526332025058	0	1	-5.65791833411341e-05	0	0	-0.205673401459853	4.79673684610211	10.1457853905954	210.736984944216	1.05954755325767	0.655633066932634	0.375872911804868	82.9987534268394	0	1	-0.000253133906544831	0	0	-0.295707558944893
10	finalLog_goTrials_model002_startVal010_started2017-01-03-T014723	SAM_goTrials_model002_startVal010_exit1_started2017-01-03-T014723	10	1733.35256012684	00:27:05.03	1	5.35789053246083	15.9196833706002	211.903506107745	1.1888946685492	0.908829278474097	0.264449712857401	111.956578184556	0	1	-0.00255280134147088	0	0	-0.0196535225528565	5.88391669089775	15.3384784405165	180.252770772526	1.42844774339565	0.819193790283524	0.372297112088477	106.046246674833	0	1	-0.00412298827662097	0	0	-0.0721785720419442
18	finalLog_goTrials_model002_startVal018_started2017-01-03-T015315	SAM_goTrials_model002_startVal018_exit1_started2017-01-03-T015315	18	1759.97216057327	00:27:32.05	1	6.9981877803127	10.5806087060859	73.8216273801688	0.32466860946865	0.251140920205299	0.0650863497691547	87.9893978721925	0	1	-0.000925831254671006	0	0	-0.0903576448858455	6.97259912437706	10.2302897072084	72.3431978017441	0.294096811609732	0.299233372889106	0.0513300095626301	89.6198812525654	0	1	-0.00112667530744102	0	0	-0.147549895044102
12	finalLog_goTrials_model002_startVal012_started2017-01-03-T015058	SAM_goTrials_model002_startVal012_exit1_started2017-01-03-T015058	12	1811.49923809461	00:17:53.13	1	12.4586273717134	11.309116888467	175.705185687965	1.30473962805989	1.09581245650982	0.195810108942509	117.434541389366	0	1	-0.00469281701950284	0	0	-0.0819185708682081	12.9387390243441	11.2243894864076	144.283255546787	1.48284747581732	1.02160214777301	0.358863157046526	116.689965894887	0	1	-0.00560248358602687	0	0	-0.278528081575547
14	finalLog_goTrials_model002_startVal014_started2017-01-03-T015315	SAM_goTrials_model002_startVal014_exit1_started2017-01-03-T015315	14	1813.7295963056	00:26:53.39	1	10.8649005347542	7.89322285348034	129.533896542912	0.78751249456979	0.671431298243286	0.125466270187032	25.127439816319	0	1	-0.00119369621451694	0	0	-0.418544197423572	10.0187418236044	7.10022314641858	125.583887864285	0.739614186216585	0.677745824293865	0.174183814550121	23.2958745864618	0	1	-0.00136276731424828	0	0	-0.529096176607254
8	finalLog_goTrials_model002_startVal008_started2017-01-03-T014334	SAM_goTrials_model002_startVal008_exit1_started2017-01-03-T014334	8	1832.15084715096	00:27:31.29	1	12.7681103739832	17.6153169804319	109.892404745038	0.894857040931712	0.778044876131796	0.109551279558167	113.85814752529	0	1	-0.00493659398750301	0	0	-0.182272181715762	13.2279975067771	17.0372854906005	104.824277881704	0.966660068227144	0.651010169963147	0.241652320096506	109.97683067395	0	1	-0.00524433701172348	0	0	-0.29657778723076
3	finalLog_goTrials_model002_startVal003_started2017-01-03-T013912	SAM_goTrials_model002_startVal003_exit1_started2017-01-03-T013912	3	1877.57700719669	00:28:23.76	1	11.6288544552128	11.2386313899164	210.687861751553	1.24827433609462	0.984445045535282	0.267522365501275	117.263997954366	0	1	-0.00207767204555677	0	0	-0.156201553406773	10.2030514216498	12.1437037039239	196.74772009693	1.32916258256653	0.859426042813679	0.309850952676684	117.279046581722	0	1	-0.00201113404342232	0	0	-0.234466390425178
16	finalLog_goTrials_model002_startVal016_started2017-01-03-T015315	SAM_goTrials_model002_startVal016_exit1_started2017-01-03-T015315	16	1977.97176358804	00:30:49.31	1	14.3844721330252	12.2547018596486	165.341382231447	1.15711284001709	0.950067728117979	0.207546250823381	90.5229388430976	0	1	-0.00162303508268282	0	0	-0.413821588252635	14.0160767844182	14.1368137257338	144.911052976951	1.30268851797145	0.826350336707495	0.255912394576947	93.0016683899926	0	1	-0.00241932547181542	0	0	-0.488684317665193
13	finalLog_goTrials_model002_startVal013_started2017-01-03-T015315	SAM_goTrials_model002_startVal013_exit1_started2017-01-03-T015315	13	2016.60831781411	00:31:37.57	1	1.74711797126819	4.33965882482162	141.412808338764	1.00282953755045	0.84133806932165	0.165323708925092	108.465861105533	0	1	-0.00177190223537719	0	0	-0.384265344701408	2.01184399243024	5.53871214053548	120.385000594287	0.877192586832819	0.716450201836617	0.310224638024918	88.2211289112115	0	1	-0.00116589646308492	0	0	-0.484104206121615
