FileIndex	FileNameLog	FileNameSAM	StartValueIndex	FunctionValue	ElapsedTime	ExitFlag	BestX_ 1	BestX_ 2	BestX_ 3	BestX_ 4	BestX_ 5	BestX_ 6	BestX_ 7	BestX_ 8	BestX_ 9	BestX_10	BestX_11	BestX_12	BestX_13	BestX_14	BestX_15	BestX_16	StartX_ 1	StartX_ 2	StartX_ 3	StartX_ 4	StartX_ 5	StartX_ 6	StartX_ 7	StartX_ 8	StartX_ 9	StartX_10	StartX_11	StartX_12	StartX_13	StartX_14	StartX_15	StartX_16
1	finalLog_goTrials_model043_startVal001_started2017-01-02-T184101	SAM_goTrials_model043_startVal001_exit1_started2017-01-02-T184101	1	818.460980878377	00:20:59.12	1	23.2599358355256	222.024505230295	1.19968256296294	1.1433284052046	1.06394295591281	0.767050215559502	0.928524147164061	1.00387124307729	0.195436166961418	40.1079985971568	0	1	-0.0029216110877192	0	0	0	20.6853036116612	221.493266699425	1.200639303473	1.14540141018479	1.0651577839269	0.75697171304746	0.899445399050526	1.0054606537927	0.197764147790631	39.8183377981436	0	1	-0.00291366933159686	0	0	0
5	finalLog_goTrials_model043_startVal005_started2017-01-02-T184231	SAM_goTrials_model043_startVal005_exit1_started2017-01-02-T184231	5	822.697986241202	00:38:11.32	1	1.75201633791346	292.449340236717	1.63961680893525	1.54303924170711	1.42785247841494	1.01430146401189	1.21334387371474	1.33482426382126	0.289259614382817	50.0167439958538	0	1	-0.00282989016306547	0	0	0	3.19058059677215	274.676038947024	1.30754888156361	1.21697266365695	1.33456707934429	0.908089213373948	1.7313132515147	1.44234487038305	0.311456227274239	33.8495481789081	0	1	-0.00304969712616989	0	0	0
20	finalLog_goTrials_model043_startVal020_started2017-01-02-T185002	SAM_goTrials_model043_startVal020_exit1_started2017-01-02-T185002	20	842.255034994601	00:44:12.03	1	14.2117055961125	280.558054901341	1.2895484552705	1.22603021529039	1.13843156514482	0.786241823017244	0.966294087704702	1.06535865603175	0.232124428217286	0.402922185609672	0	1	-0.0019420015642092	0	0	0	17.6832086917922	220.419915211669	1.05150611361182	1.12049011974873	1.73310720349464	0.693228938822066	1.25724013104379	0.688340098105652	0.32716910241626	0.0866949857378542	0	1	-0.0037672959914046	0	0	0
12	finalLog_goTrials_model043_startVal012_started2017-01-02-T184644	SAM_goTrials_model043_startVal012_exit1_started2017-01-02-T184644	12	842.678712686761	00:42:31.42	1	7.62684825556489	275.751384304925	1.23136150551518	1.12927696672622	1.02800353954994	0.560055317048169	0.808749740233885	0.927150047676357	0.292513405586861	60.4185460063828	0	1	-0.000737848673792597	0	0	0	13.875246028369	258.148987599461	1.64652585308569	1.16606962159193	1.06238071729857	0.84333835077667	0.566111460922704	0.269395296402499	0.348840741653158	52.3743112521607	0	1	-0.00128346322611094	0	0	0
16	finalLog_goTrials_model043_startVal016_started2017-01-02-T185000	SAM_goTrials_model043_startVal016_exit1_started2017-01-02-T185000	16	848.411682783698	00:46:15.83	1	2.11359499597372	312.490337290147	1.46390156257435	1.3688073301828	1.24801691465805	0.752692398080485	0.980697600112985	1.13997804099955	0.337394923227269	65.8665015404723	0	1	-0.00106234077385526	0	0	0	19.7799958219692	206.356668205683	1.18741514429833	0.767810010998236	0.879006043546273	1.41906271526952	1.4955310455678	1.20573954603473	0.365251429568552	74.2154077683766	0	1	-0.00302721314618543	0	0	0
17	finalLog_goTrials_model043_startVal017_started2017-01-02-T185002	SAM_goTrials_model043_startVal017_exit1_started2017-01-02-T185002	17	866.944190085847	00:45:20.28	1	11.7076297769338	297.525209163994	1.23775018332436	1.12762201350318	1.01709123748705	0.554802499810458	0.775348614075759	0.88812219252824	0.332033644698488	69.3434435635121	0	1	-0.000101353314482996	0	0	0	16.8808659437603	285.998588645534	2.21300667369879	1.60348193783694	1.49894722334581	0.454343599986939	0.00412272535664912	1.45096062992743	0.364066227077388	53.1579309194684	0	1	-0.0044959412621389	0	0	0
18	finalLog_goTrials_model043_startVal018_started2017-01-02-T184840	SAM_goTrials_model043_startVal018_exit1_started2017-01-02-T184840	18	867.110365428893	00:30:56.03	1	36.8309674817537	410.915898662763	1.43001170868916	1.35648285083989	1.21305462087989	0.742448929455676	0.893855370606271	1.09701556281854	0.376327299869953	10.5193167000801	0	1	-4.99411679580862e-05	0	0	0	30.1794897207352	329.212668651775	1.09176863909036	0.997363580785177	1.50283812783283	0.951252160256328	0.684011923004973	1.94658920220111	0.375376772383283	40.0044600340777	0	1	-0.00276664419438827	0	0	0
2	finalLog_goTrials_model043_startVal002_started2017-01-02-T184105	SAM_goTrials_model043_startVal002_exit1_started2017-01-02-T184105	2	890.271811670288	00:26:01.12	1	11.4777829420225	376.426713232805	2.16093799918458	2.04151740704557	1.90877430936823	1.19571013292214	1.63301253609099	1.80635897144041	0.340677628336355	29.5696645850804	0	1	-0.00325385898663687	0	0	0	8.21035793813852	330.032762399963	1.85631974221508	2.15825890428595	1.87825043032504	0.850541258145522	1.69441757863016	1.98156437598456	0.387489271113037	39.7475971992452	0	1	-0.00475968410279059	0	0	0
13	finalLog_goTrials_model043_startVal013_started2017-01-02-T184643	SAM_goTrials_model043_startVal013_exit1_started2017-01-02-T184643	13	890.561800397567	00:43:13.06	1	0.184355044701739	271.364842651918	1.21516392696855	1.13122651768587	0.987140512385788	0.548535268970268	0.765737090158743	0.898326049756268	0.305974509407242	78.3798687129325	0	1	-0.000436586538011111	0	0	0	36.9958736271531	216.576021450725	0.464045843158247	1.29445744331579	0.630939445905826	0.981928967040652	0.992336714785636	0.809406144021908	0.387400221250164	60.0198314765301	0	1	-0.001016721544934	0	0	0
3	finalLog_goTrials_model043_startVal003_started2017-01-02-T184231	SAM_goTrials_model043_startVal003_exit1_started2017-01-02-T184231	3	892.453110762085	00:43:40.43	1	16.6337519175622	215.074183731008	1.08120133381292	0.992946470178386	0.922370564784926	0.586824962949988	0.749619708281514	0.829874909583313	0.227237178065363	77.0073414160723	0	1	-0.00164322748741386	0	0	0	20.4602033831063	154.576923342303	1.01331544041382	1.06139631644691	1.09496817641083	1.009916389448	0.548975719345081	0.96743580277855	0.346848422457351	68.6694356188556	0	1	-0.00412924913435772	0	0	0
