FileIndex	FileNameLog	FileNameSAM	StartValueIndex	FunctionValue	ElapsedTime	ExitFlag	BestX_ 1	BestX_ 2	BestX_ 3	BestX_ 4	BestX_ 5	BestX_ 6	BestX_ 7	BestX_ 8	BestX_ 9	BestX_10	BestX_11	BestX_12	BestX_13	StartX_ 1	StartX_ 2	StartX_ 3	StartX_ 4	StartX_ 5	StartX_ 6	StartX_ 7	StartX_ 8	StartX_ 9	StartX_10	StartX_11	StartX_12	StartX_13
20	finalLog_goTrials_model002_startVal020_started2016-11-19-T042543	SAM_goTrials_model002_startVal020_exit1_started2016-11-19-T042543	20	965.91280490659	00:24:49.86	1	24.9290829288341	3.85592409789796	67.8212970106255	0.315121521059325	0.234171185992148	0.0399921137480234	55.2651604320841	0	1	-0.00341200323190767	-8.22642435212018e-05	0	0	33.0986500598591	1.31294199419768	63.7246325854373	0.390912635622285	0.222549295918373	0.0443722537134688	55.0822372526368	0	1	-0.0041585445698692	-0.0259437072738454	0	0
1	finalLog_goTrials_model002_startVal001_started2016-11-19-T040857	SAM_goTrials_model002_startVal001_exit1_started2016-11-19-T040857	1	1004.51738067715	00:15:00.31	1	22.1027540428018	10.1559417873244	67.6038298191946	0.208671126212367	0.14382341660099	0.0309098116788291	29.3244394860874	0	1	-0.000805291187005455	-0.000722520742172494	0	0	21.3728548347351	10.2037052990474	67.8392398363389	0.210203130548539	0.142998090923768	0.0303378059515987	28.480915494895	0	1	-0.000852837619688546	-0.000784936403573355	0	0
11	finalLog_goTrials_model002_startVal011_started2016-11-19-T041759	SAM_goTrials_model002_startVal011_exit1_started2016-11-19-T041759	11	1215.05881728746	00:36:04.55	1	9.31743524871433	0.858519326120422	68.5359496311567	0.226336244796368	0.139871944746849	0.0541011398595131	38.3810415103357	0	1	-0.000355800307777487	-0.00151763510798364	0	0	15.2081661435074	19.3489166287216	58.7988561936665	0.244073067152115	0.108962692715764	0.0471428079968317	37.4018621082092	0	1	-0.00231103039771274	-0.107988940671404	0	0
18	finalLog_goTrials_model002_startVal018_started2016-11-19-T042442	SAM_goTrials_model002_startVal018_exit1_started2016-11-19-T042442	18	1236.55789705472	00:26:26.23	1	10.0490606089525	3.07481010156305	72.3691556319687	0.330277600557467	0.260405544226453	0.0244692165072452	41.9102562185005	0	1	-0.00140907021704999	-0.0078393794412378	0	0	38.9523796187971	12.1999084057248	65.4684562710095	0.25636835428834	0.132290305487394	0.0507903384496261	36.4061281116532	0	1	-0.00191189409327291	-0.0556405697581473	0	0
6	finalLog_goTrials_model002_startVal006_started2016-11-19-T041232	SAM_goTrials_model002_startVal006_exit1_started2016-11-19-T041232	6	1357.76754947287	00:26:44.06	1	13.7883147240654	9.08220229874729	58.84444428061	0.223638769418438	0.156777455024036	0.0116799874271718	37.5050942449924	0	1	-0.00100418860873867	-0.0108589207010351	0	0	21.0121772766246	17.6264565045055	51.5359667665436	0.191042930810169	0.119036797964179	0.0543568565142057	26.2892149110939	0	1	-0.00173104437854232	-0.131829527871316	0	0
16	finalLog_goTrials_model002_startVal016_started2016-11-19-T042206	SAM_goTrials_model002_startVal016_exit1_started2016-11-19-T042206	16	1368.44277456195	00:21:38.54	1	17.038205258789	11.6520989450546	74.987163508072	0.237992123003979	0.163181365501651	0.0285591153402656	0.491897289226206	0	1	-0.000114852230630658	-0.00867481816219517	0	0	17.7369217406542	23.8924806837505	59.8345856260634	0.213054858489419	0.123261133710876	0.0423038723388494	0.488711880290138	0	1	-0.00226625536291748	-0.0958683458310031	0	0
2	finalLog_goTrials_model002_startVal002_started2016-11-19-T041057	SAM_goTrials_model002_startVal002_exit1_started2016-11-19-T041057	2	1494.76629540389	01:41:45.06	1	18.5105072236852	13.4970413494887	77.4929776797834	0.251366608312262	0.153522804201711	0.0596250321998921	35.6275297389059	0	1	-0.000204709502565817	-0.0111956406631512	0	0	15.2682403209894	14.3875705277949	80.5152160816376	0.270658396875214	0.147334227249698	0.0585887855821663	40.2195055284722	0	1	-0.00022583522249498	-0.070560012431324	0	0
14	finalLog_goTrials_model002_startVal014_started2016-11-19-T042120	SAM_goTrials_model002_startVal014_exit1_started2016-11-19-T042120	14	1778.23848963309	00:32:30.88	1	13.8044843931753	8.8803085730309	60.601089756908	0.350957627793061	0.282788989509906	0.0147603846425595	3.94713079681449	0	1	-0.00398381503829619	-0.0121195016468849	0	0	20.133173317233	16.9137464867891	63.1568587093451	0.371838707629465	0.213494639521227	0.0311892005616753	19.5037729925993	0	1	-0.00470973287793518	-0.0752829409683279	0	0
12	finalLog_goTrials_model002_startVal012_started2016-11-19-T041759	SAM_goTrials_model002_startVal012_exit1_started2016-11-19-T041759	12	2282.23114551491	00:38:12.72	1	6.45126936261159	3.0338141118284	52.2724309690399	0.154653638116132	0.0857585306745427	0.000373790238267501	6.9383687708927	0	1	-0.000178110796307591	-0.48947410390796	0	0	14.8172305243385	8.4095100734813	35.2044010710635	0.13644497409433	0.108917912334905	0.00330995617668124	11.0343760015082	0	1	-0.00295301285784447	-0.466658334674492	0	0
8	finalLog_goTrials_model002_startVal008_started2016-11-19-T041529	SAM_goTrials_model002_startVal008_exit1_started2016-11-19-T041529	8	2392.37423700494	00:28:26.18	1	5.79768134879381	2.66222007426811	67.4398066737011	0.208423199595738	0.106971645729787	0.0567286786957705	22.0884844378156	0	1	-6.02272709974167e-05	-0.401506927450489	0	0	10.1508110870355	6.70333982282608	54.4369002022514	0.137377725202036	0.0834619047209568	0.0604863650512326	19.020935518679	0	1	-0.000518549111006697	-0.42514160268735	0	0
