FileIndex	FileNameLog	FileNameSAM	StartValueIndex	FunctionValue	ElapsedTime	ExitFlag	BestX_ 1	BestX_ 2	BestX_ 3	BestX_ 4	BestX_ 5	BestX_ 6	BestX_ 7	BestX_ 8	BestX_ 9	BestX_10	BestX_11	BestX_12	BestX_13	BestX_14	BestX_15	BestX_16	BestX_17	BestX_18	StartX_ 1	StartX_ 2	StartX_ 3	StartX_ 4	StartX_ 5	StartX_ 6	StartX_ 7	StartX_ 8	StartX_ 9	StartX_10	StartX_11	StartX_12	StartX_13	StartX_14	StartX_15	StartX_16	StartX_17	StartX_18
12	finalLog_goTrials_model245_startVal012_started2016-04-06-T072411	SAM_goTrials_model245_startVal012_exit1_started2016-04-06-T072411	12	352.672997360529	05:27:13.18	1	4.46897973217996	6.17858606424433	53.723061008394	0.236527971787522	0.213213776040511	0.197013746628177	0.126798641513573	0.147462174934094	0.162644194689831	0.00907388258650648	36.8299584598003	65.7091911960374	0	1	-0.00273614362718568	0	0	-0.00461067174003538	13.6289863541848	22.9724992114293	44.4967053626851	0.231805413152001	0.284465026044262	0.157569668106763	0.0738280443478728	0.122832443897873	0.102852232571369	0.0599809051762535	43.5351434514217	39.081175843013	0	1	-0.00304124309625083	0	0	-0.307192225350873
3	finalLog_goTrials_model245_startVal003_started2016-04-06-T070402	SAM_goTrials_model245_startVal003_exit1_started2016-04-06-T070402	3	367.221879627736	02:40:16.20	1	20.0007614187781	15.9069173229765	60.1421821802914	0.216387033562221	0.202029266232949	0.186211959768039	0.12949416011486	0.148324834145571	0.161123069901947	0.014592443895544	57.8248196782368	53.4676380800643	0	1	-0.000210935020115765	0	0	-0.393375038988174	21.1536013796867	18.0110374712757	55.7447623273102	0.261731491121993	0.234509117024235	0.147640882264057	0.205154628385668	0.131304728851732	0.0863797179751347	0.0597613966444979	55.5202133714724	58.102301693918	0	1	-0.00150907457336541	0	0	-0.507301028861604
15	finalLog_goTrials_model245_startVal015_started2016-04-06-T072810	SAM_goTrials_model245_startVal015_exit1_started2016-04-06-T072810	15	391.087711003234	04:07:48.56	1	2.86937535436009	19.7261003654732	63.2367122840947	0.243200132916109	0.222071106087692	0.204971945164647	0.139859150536664	0.157014441523114	0.173263461347587	0.032333474466027	2.26356742461815	76.4859878054061	0	1	-0.000964657899817813	0	0	-0.252235772529221	7.6197467779727	20.9263440797097	54.642044831895	0.243976514718196	0.297344039893686	0.164920297498613	0.156317493504655	0.15875294343952	0.146917194624149	0.0424667194948127	1.80115457543526	65.3040845065321	0	1	-0.00274628087376382	0	0	-0.399605856694863
5	finalLog_goTrials_model245_startVal005_started2016-04-06-T070828	SAM_goTrials_model245_startVal005_exit1_started2016-04-06-T070828	5	392.346588842846	04:25:25.04	1	5.53021526823338	1.24562169804051	53.7571002387829	0.173133399658899	0.15286230160085	0.137013341554569	0.0564273605482164	0.0890998346935292	0.10482773423835	0.0108546677008157	13.0515366002068	6.50127050979471	0	1	-0.000801615634263814	0	0	-0.0472384573174656	9.83210978268795	15.8796358977149	52.0069269914394	0.210432592486172	0.1428717974355	0.0913281904075935	0.0839237190035136	0.0461746998081386	0.0446233039570252	0.0288820073568739	13.9925128003947	3.33384506846099	0	1	-0.00164507247948465	0	0	-0.0229609678385603
8	finalLog_goTrials_model245_startVal008_started2016-04-06-T071211	SAM_goTrials_model245_startVal008_exit1_started2016-04-06-T071211	8	429.756267196188	06:23:14.81	1	24.2651022408929	22.6625116441115	71.0985063073166	0.229665723695542	0.203788041092131	0.184684367666338	0.103239048206798	0.118691793233701	0.139168257390541	0.0381728279776949	57.5900869724611	65.9979217276995	0	1	-0.000938116406928811	0	0	-0.00589665200841605	41.3570331658964	21.2145404163116	54.2846607319166	0.244502197709892	0.251053457142695	0.187491472718425	0.0317385356730111	0.195143603410591	0.216958461237023	0.0686667975977378	49.6996824843468	66.9366111206363	0	1	-0.00302351552434548	0	0	-0.179679944390165
9	finalLog_goTrials_model245_startVal009_started2016-04-06-T071623	SAM_goTrials_model245_startVal009_exit1_started2016-04-06-T071623	9	443.619440149887	03:34:49.35	1	0.0091697988967826	0.00440792898191017	56.6163153163887	0.339308797275399	0.322019311711265	0.30715212007238	0.230259043963591	0.259278950374283	0.274137915500161	0.0312689967330086	54.9308265560155	74.5610002426192	0	1	-0.00275272850121821	0	0	-0.346284289405719	14.487414596954	1.77880042984389	50.9162100865898	0.406465407501047	0.326864760058246	0.35950905928677	0.206450644259006	0.191935142997069	0.232943020010422	0.0574080675527787	42.0970082507632	69.5585683274755	0	1	-0.00358376065863717	0	0	-0.512700400547174
1	finalLog_goTrials_model245_startVal001_started2016-04-06-T070013	SAM_goTrials_model245_startVal001_exit1_started2016-04-06-T070013	1	459.746405221072	01:58:41.94	1	18.9212981276197	14.5150825699022	67.6043551617107	0.232001688166169	0.208419240638753	0.189315227737065	0.120062973982539	0.135560399516208	0.1545001531039	0.0346349595333463	36.8747460328118	37.8834269554314	0	1	-0.00088830831404658	0	0	-0.143097297253951	30	10	65	0.24	0.22	0.2	0.13	0.13	0.14	0.04	29	40	0	1	-0.001	0	0	-0.15
17	finalLog_goTrials_model245_startVal017_started2016-04-06-T072811	SAM_goTrials_model245_startVal017_exit1_started2016-04-06-T072811	17	471.173732401501	04:01:56.76	1	0.44485744116297	2.34814661319372	55.3697763386531	0.234797839892946	0.215087907990092	0.200757301766368	0.139286050211664	0.150641414544665	0.1668459026316	0.0350063176236739	57.9378970309234	67.5758299971998	0	1	-0.000477714682931777	0	0	-0.395225500121106	13.0053884789691	2.22706496279482	53.3398146546322	0.251442630537531	0.253117945459001	0.296142690405283	0.0384751751084282	0.118933761524038	0.156614984781567	0.0402000479403934	51.9433594710322	70.5120190517184	0	1	-0.00169544277631571	0	0	-0.397216975540834
18	finalLog_goTrials_model245_startVal018_started2016-04-06-T072808	SAM_goTrials_model245_startVal018_exit1_started2016-04-06-T072808	18	485.863731297907	02:15:16.65	1	18.1982337612743	10.3632739957254	65.8125015277465	0.292806809338161	0.277773491323757	0.269773960697792	0.195365678536907	0.215976265873745	0.244570388750099	0.0342517182351151	36.304126178767	22.7769909190456	0	1	-7.38466210348961e-05	0	0	-0.574000262613895	39.8129277840693	9.96001379944285	62.0488516231503	0.365783779683331	0.317159254564162	0.282125127217568	0.210377558759903	0.148977888056549	0.195502896112333	0.0514583147079198	28.2863887281825	19.5720132160357	0	1	-0.000725785914972149	0	0	-0.693896853214912
13	finalLog_goTrials_model245_startVal013_started2016-04-06-T035253	SAM_goTrials_model245_startVal013_exit1_started2016-04-06-T035253	13	529.5956872486	04:25:19.33	1	11.5111815520721	0.0363382657142863	64.8788435713555	0.215836452320295	0.189743508886699	0.170838067544408	0.0673531591423839	0.112844502358828	0.135445552208155	0.035878687771191	29.9323429094244	5.66587667263193	0	1	-0.000912837092759037	0	0	-0.008419236686668	4.76969299363131	1.30659044382847	68.3101202616656	0.328071551324201	0.26738842143587	0.139858983128905	0.0465717039323824	0.0255623295530521	0.178165088084697	0.0711708395891867	23.1627481260841	4.54515358705553	0	1	-0.00124140359097776	0	0	-0.120628661993707
