subject,model,unit,z0_1,z0_2,zc,v_1,v_2,v_3,v_4,v_5,v_6,ve_1,ve_2,ve_3,ve_4,ve_5,ve_6,eta,t0,se,si,k,wliw,wlib,wffiw
1,79,go,24.5711135702753,10.5385479820861,68.8335131997675,0.229870001081063,0.207504241983645,0.18789303066838,,,,0.102086281398551,0.125885776836453,0.149295493284974,,,,0.0275663086550173,36.930376756682,0,1,-0.000810621024186822,-0.000490524679761128,0,0
1,79,stop,11.7661869790138,,28.1874188457067,0.461969521082202,,,,,,NaN,,,,,,0.0594376503188052,10.3193146793442,0,1,-0.000580582490651329,NaN,-0.506778679839111,0
1,352,go,22.4822066294817,,69.0218105106431,0.251153874335647,0.227169002281724,0.225465225813446,0.205516784402551,0.206920705215197,0.183353686251273,0.103004671321549,0.120576860555224,0.115835462369969,0.142638966322342,0.13877264171351,0.165215219394287,0.0310433900226448,47.9527142746487,0,1,-0.0013734462848446,-7.40561295842213e-07,0,0
1,352,stop,11.308516477291,,16.1828331279939,0.358916615982215,,,,,,NaN,,,,,,0.0334993548727816,15.8336083239815,0,1,-0.0058760119237158,NaN,-0.376725926385719,0
1,478,go,22.4630481292995,10.3945745076852,68.4239360805045,0.237598306628896,0.234868621811891,0.217048691990524,0.211219757090746,0.197128857879589,0.189098929148195,0.117955035559936,0.108476343302538,0.122965764695556,0.133360373394242,0.142963129249557,0.157249101644175,0.0322598158280241,35.6945980167568,0,1,-0.00121017174913865,-0.000118309879678202,0,0
1,478,stop,23.8489376244273,,32.0384899440553,0.613491108954847,,,,,,NaN,,,,,,0.0513628189290983,7.36648900232461,0,1,-0.004533787854116,NaN,-0.243631771309253,0
2,79,go,5.43130897244756,6.7086664529514,103.778024120539,0.464827269688291,0.470093063049863,0.460314211893318,,,,0.292662030039569,0.380971834039589,0.438649815377031,,,,0.017475289347807,48.4277423706061,0,1,-5.04153369921059e-07,-0.0115687411142581,0,0
2,79,stop,2.22551657552384,,3.78535007448978,0.0140458867444595,,,,,,NaN,,,,,,0.0392159105346134,33.7363780083487,0,1,-0.0032038077472586,NaN,-0.286686283567456,0
2,352,go,7.12955766615145,,66.2055771885349,0.238744841702571,0.271475391922382,0.224803142860032,0.242188721009421,0.213594967781013,0.198187287321235,0.117542558923869,0.134161763059156,0.141487901349825,0.165549074461451,0.167285402868783,0.202204844847311,0.0173978725219063,35.3103408482792,0,1,-0.000386115087445408,-4.38713261718959e-06,0,0
2,352,stop,0.0505646467429482,,3.03618168455192,0.00678492900336358,,,,,,NaN,,,,,,0.0518759817186431,33.3328971555536,0,1,-0.00114413032370307,NaN,-0.176774703415145,0
2,478,go,8.6405783122156,8.95726198502284,79.4977828279681,0.323694704146437,0.364659362644688,0.307914580398072,0.326331894896579,0.295407108053431,0.276095026982425,0.179025789740109,0.203218311519753,0.212152502047887,0.250183943803007,0.241956397269091,0.280872843270662,0.0496252458714831,54.8073498030686,0,1,-0.0010174476894183,-1.18063477927421e-06,0,0
2,478,stop,2.29982901466323,,7.12712325443374,0.159303408123877,,,,,,NaN,,,,,,0.0508769735384204,13.3411245776967,0,1,-0.00530911830629257,NaN,-0.0546390093143945,0
