subject,model,unit,z0_1,z0_2,zc,v_1,v_2,v_3,v_4,v_5,v_6,ve_1,ve_2,ve_3,ve_4,ve_5,ve_6,eta,t0,se,si,k,wliw,wlib,wffiw
1,2,go,24.9290829288341,3.85592409789796,67.8212970106255,0.315121521059325,,,,,,0.234171185992148,,,,,,0.0399921137480234,55.2651604320841,0,1,-0.00341200323190767,-8.22642435212018e-05,0,0
1,2,stop,4.18871281150904,,14.5412930593094,0.303496157911338,,,,,,NaN,,,,,,0.0466910407178265,10.9815760435744,0,1,-0.00185302451525389,NaN,-0.271880342873016,0
1,43,go,24.1238258223528,,70.7435333465423,0.227031464434164,0.207934393759618,0.187817220469993,,,,0.106577234878419,0.125803264026982,0.146944498855565,,,,0.0321284793933204,34.0581032005086,0,1,-0.000813800601887942,-0.000397655015541232,0,0
1,43,stop,11.8977755711208,,18.838713993588,0.376176568850743,,,,,,NaN,,,,,,0.0393046631347683,11.5768549547528,0,1,-0.00225765792636595,NaN,-0.533356095302417,0
1,79,go,24.4793803717549,10.4441191696622,68.8727840357079,0.229046462910924,0.206926199045287,0.187633041933513,,,,0.100692123974274,0.127877257803459,0.149883946950115,,,,0.0279840179111436,28.2252736006506,0,1,-0.000814331420997173,-0.000494044873899924,0,0
1,79,stop,17.8937895317306,,21.3837619108421,0.398254215660181,,,,,,NaN,,,,,,0.0143107296053171,4.57044395884808,0,1,-0.00324644142114727,NaN,-0.452081530655947,0
1,352,go,23.1615713328587,,68.9963966679669,0.245567729100223,0.226154983546674,0.224374691620895,0.204666386222692,0.205174544417698,0.182423777413097,0.112439409587093,0.12018580821224,0.119140276822129,0.140570174645952,0.13825281669666,0.161819993207042,0.0302945592831192,37.5619733327127,0,1,-0.00136904539162017,-4.36938958292554e-06,0,0
1,352,stop,14.5926597609515,,17.9842505844917,0.33363758534122,,,,,,NaN,,,,,,0.0139655036412642,4.31590423408321,0,1,-0.00303088561078793,NaN,-0.529574690065852,0
1,478,go,22.312379861955,10.4275368536978,68.3529968044627,0.237959871331993,0.234579748212817,0.216491136154481,0.210978221974557,0.197396780804462,0.188368575624273,0.117012707822484,0.106869766068535,0.120954456307857,0.133749709161325,0.143391068654402,0.157074808639664,0.0322354584020006,28.8686349656487,0,1,-0.00120799089193837,-0.00012442547138225,0,0
1,478,stop,8.14028849779297,,9.90086479381475,0.235914601716868,,,,,,NaN,,,,,,0.00656089198096371,28.9539420569054,0,1,-0.00255225988365308,NaN,-0.402493041531955,0
2,2,go,5.32189192795403,4.34531032194021,100.26942842747,0.447380770896386,,,,,,0.36921951403225,,,,,,0.0279732714495565,44.9205591916821,0,1,-5.7780503120353e-05,-0.0131197301825244,0,0
2,2,stop,0.932990386945409,,0.9409290637309,0.798364076857781,,,,,,NaN,,,,,,0.0272955401109428,0.000343432365368379,0,1,-6.81960166540665e-08,NaN,-0.549631423997966,0
2,43,go,5.54790363072598,,101.141995748249,0.466032362450191,0.470022770623995,0.452895021478058,,,,0.277559038870665,0.365606449901915,0.425873318184901,,,,0.0235014654643011,64.6105049366209,0,1,-9.9492685447693e-06,-0.0109654615919396,0,0
2,43,stop,0.384814710781718,,0.414360392683583,0.799122131174174,,,,,,NaN,,,,,,0.0442515515212356,0.799938916232972,0,1,-0.000722084400539804,NaN,-0.515520372798948,0
2,79,go,4.82903233575452,6.26531773736507,102.981514133784,0.460638738849156,0.465249243805964,0.455463355807802,,,,0.291641952193973,0.375528734331174,0.430748245563233,,,,0.0194713129475296,48.6665185534717,0,1,-8.18842733069439e-06,-0.0115808790411471,0,0
2,79,stop,0.130072820843802,,0.149860711588201,0.799867713582813,,,,,,NaN,,,,,,0.0523221590570912,1.05846371981624,0,1,-0.0019719210346381,NaN,-0.549560662401853,0
2,352,go,7.13057316035739,,66.2020325479971,0.238765424990272,0.271493854523905,0.224746983682886,0.242225737694575,0.213577144855282,0.198154018020879,0.100365232643213,0.129408914810849,0.141511276516657,0.165533777315568,0.167159530246031,0.202206760477845,0.0174029281659795,35.2991106300156,0,1,-0.000386398813370991,-4.58005583980903e-06,0,0
2,352,stop,0.319285189745599,,0.320448634317144,0.799297730559356,,,,,,NaN,,,,,,0.0571101067815884,0.225526764578969,0,1,-0.000178252488876947,NaN,-0.532064453458163,0
2,478,go,8.15014331207695,8.43274509941084,79.1127692894942,0.324548910667333,0.360772988555307,0.308733168798087,0.323748155280128,0.296022057776867,0.276277606827738,0.181647674722606,0.203578465014069,0.211594175594268,0.249039584455866,0.241265569030563,0.282163770196456,0.0495313781810008,51.6090316623358,0,1,-0.00102985302476828,-3.95321498980472e-06,0,0
2,478,stop,0.125840984920418,,0.151743532717857,0.799907417109049,,,,,,NaN,,,,,,0.0589760915287345,0.148849116656369,0,1,-0.000702124776310189,NaN,-0.549996608739743,0
