FileIndex	FileNameLog	FileNameSAM	StartValueIndex	FunctionValue	ElapsedTime	ExitFlag	BestX_ 1	BestX_ 2	BestX_ 3	BestX_ 4	BestX_ 5	BestX_ 6	BestX_ 7	BestX_ 8	BestX_ 9	BestX_10	BestX_11	BestX_12	BestX_13	StartX_ 1	StartX_ 2	StartX_ 3	StartX_ 4	StartX_ 5	StartX_ 6	StartX_ 7	StartX_ 8	StartX_ 9	StartX_10	StartX_11	StartX_12	StartX_13
11	finalLog_goTrials_model002_startVal011_started2016-11-19-T014335	SAM_goTrials_model002_startVal011_exit1_started2016-11-19-T014335	11	1365.61193179966	00:27:17.53	1	3.17292143792796	18.4401664352701	177.714051213696	1.41617310146125	1.30171805921759	0.116079362080816	26.6409786459179	0	1	-0.00694631367190108	0	0	0	1.42924551374192	22.2305677055824	150.917666389882	1.41476582436913	1.30610158556919	0.124821735386315	28.2432576694516	0	1	-0.00782214110502529	0	0	0
16	finalLog_goTrials_model002_startVal016_started2016-11-19-T014558	SAM_goTrials_model002_startVal016_exit1_started2016-11-19-T014558	16	1378.73752784068	00:17:23.77	1	9.30784813695107	15.9596867135376	181.322878800539	1.43840211583648	1.32350715023933	0.11212804737202	14.753593821317	0	1	-0.00696367480132453	0	0	0	9.98342818591446	11.98537161639	169.59804126853	1.57848546529443	1.24076164603821	0.125985800985928	15.828382630305	0	1	-0.0074469072556086	0	0	0
12	finalLog_goTrials_model002_startVal012_started2016-11-19-T014559	SAM_goTrials_model002_startVal012_exit1_started2016-11-19-T014559	12	1390.56508343344	00:27:34.24	1	15.6270051734415	18.8732505758939	197.428849842669	1.30543656947688	1.16211354459896	0.156738264772173	32.2375217194362	0	1	-0.00511976584406028	0	0	0	14.8492496699062	20.6788121210081	186.622555757226	1.15683922212492	1.13230809211593	0.165052482100521	29.8335000080391	0	1	-0.0059641382341443	0	0	0
13	finalLog_goTrials_model002_startVal013_started2016-11-19-T014600	SAM_goTrials_model002_startVal013_exit1_started2016-11-19-T014600	13	1393.11726611042	00:33:24.86	1	9.35342848113083	8.02745517894316	215.190763955593	1.61969983520206	1.48352231843254	0.144919499469643	14.46473585396	0	1	-0.00640400012722825	0	0	0	9.17871763672727	8.66056630513323	210.603184310972	1.44592925268292	1.5859312977551	0.16370456640478	12.5540015159435	0	1	-0.00602154398998981	0	0	0
8	finalLog_goTrials_model002_startVal008_started2016-11-19-T014334	SAM_goTrials_model002_startVal008_exit1_started2016-11-19-T014334	8	1395.71006463564	00:30:47.45	1	3.50466362867243	1.48035168675659	257.572096293417	1.83557123822715	1.672496118722	0.173748780743173	0.105029401760954	0	1	-0.00594727541073635	0	0	0	6.34307883184928	9.12448039632794	282.370390310152	1.63833795029773	1.46175214549342	0.157634022428149	31.0545467399265	0	1	-0.00405347743247838	0	0	0
14	finalLog_goTrials_model002_startVal014_started2016-11-19-T014558	SAM_goTrials_model002_startVal014_exit1_started2016-11-19-T014558	14	1420.43553087244	00:28:03.38	1	4.87424869687565	9.7238764017327	107.549650052222	0.836816798955244	0.772836850329525	0.0468845518858258	17.7693644575057	0	1	-0.00694866858398271	0	0	0	3.47712271481838	15.9002275680461	106.315631729163	0.931052861384505	0.701994709590206	0.0596710890033773	13.4961751840068	0	1	-0.0075911790927835	0	0	0
7	finalLog_goTrials_model002_startVal007_started2016-11-19-T014332	SAM_goTrials_model002_startVal007_exit1_started2016-11-19-T014332	7	1420.98617209212	00:15:48.04	1	12.4358365167941	5.63013022344818	164.493161192377	1.28775432345079	1.1864838109245	0.102078309935993	19.4834598085407	0	1	-0.00684214146993502	0	0	0	12.1881390173088	7.66012066250352	141.555279640848	1.40854943851359	1.14430591526568	0.159198452417137	13.3481768263546	0	1	-0.0084690967295762	0	0	0
4	finalLog_goTrials_model002_startVal004_started2016-11-19-T014333	SAM_goTrials_model002_startVal004_exit1_started2016-11-19-T014333	4	1423.09564275085	00:15:20.53	1	14.3546665959062	19.6057178846123	196.451110194052	1.08801588695807	0.937317562727636	0.164032877478536	24.5636942557818	0	1	-0.00364239193921583	0	0	0	12.5965046945418	15.1618152114615	206.499337588998	1.03271145629712	1.01962751184167	0.131243527958496	36.3841012744494	0	1	-0.00319323902405625	0	0	0
15	finalLog_goTrials_model002_startVal015_started2016-11-19-T014559	SAM_goTrials_model002_startVal015_exit1_started2016-11-19-T014559	15	1431.5956657869	00:22:48.54	1	10.0101413729237	30.9765229345452	200.853662983921	1.25759700149195	1.11542352571053	0.147692390383211	12.0489723831238	0	1	-0.00477095096958186	0	0	0	8.98945183009554	29.9250521680928	208.950147743577	1.35182649294268	1.07482374066235	0.12410041345424	12.9286308225418	0	1	-0.00504207530841618	0	0	0
9	finalLog_goTrials_model002_startVal009_started2016-11-19-T014334	SAM_goTrials_model002_startVal009_exit1_started2016-11-19-T014334	9	1434.02409685506	00:22:05.80	1	9.20381088541591	24.5011904148364	130.245838892111	1.3490042804945	1.28689067312872	0.0331591464030258	20.1692370258576	0	1	-0.0100931085809446	0	0	0	8.87213679753889	23.9320418092613	132.862690558733	1.31359955934655	1.15768032313259	0.0143634954762403	20.0999338531258	0	1	-0.00931826263401784	0	0	0
