subject,model,scope,z0_1,z0_2,zc,v_1,v_2,v_3,v_4,v_5,v_6,ve_1,ve_2,ve_3,ve_4,ve_5,ve_6,eta,t0,se,si,k,wliw,wlib,wffiw
2,2,go,5.5723287384132,14.2964236669247,142.093961508497,0.9379838059963,,,,,,0.85099279296899,,,,,,0.0879149575567983,0.819114614300971,0,1,-0.00541909728936326,0,0,0
2,43,go,25.6098411785124,,184.435004566226,0.864335968250944,0.817495287532682,0.76596151735332,,,,0.537004040988833,0.654090334513424,0.718344307094253,,,,0.13823575972085,0.976855850776133,0,1,-0.00227792133231229,0,0,0
2,79,go,3.47704862534525,8.53989395646061,143.027651936511,0.972026450419654,0.940047977300268,0.898638671502096,,,,0.750130713924068,0.827403774378773,0.869634682354991,,,,0.0847471562301614,0.706376356592355,0,1,-0.00529597077353415,0,0,0
2,352,go,4.1659793148667,,125.384888534213,0.478035785226815,0.52993539240327,0.453876481924064,0.497908088624786,0.42879219241353,0.406673361104686,0.271509876651248,0.316045944856443,0.301628922190448,0.35666287261033,0.34490102692238,0.41374588577917,0.112381696588294,48.7227709915202,0,1,-0.000262705033896537,0,0,0
2,478,go,15.0691401658129,6.92512954326695,107.313415405952,0.368510826143656,0.431237548483322,0.347256258149165,0.392531929284598,0.328131198695699,0.328517046969907,0.18526746788839,0.199437526189593,0.23693302419351,0.268440018916902,0.27437326487846,0.311038552926198,0.0836848535701515,42.1808493460056,0,1,-2.28917423543071e-06,0,0,0
