subject,model,scope,z0_1,z0_2,zc_1,zc_2,v_1,v_2,v_3,v_4,v_5,v_6,ve_1,ve_2,ve_3,ve_4,ve_5,ve_6,eta,t0,se,si,k,wliw,wlib,wffiw
1,79,go,27.5199176898082,15.4932020609421,70.579877730073,,0.187153796555618,0.16536399950379,0.145055890273709,,,,0.0624794092291594,0.0870594063987606,0.109185849501596,,,,0.0252394192567934,30.3420352914147,0,1,-0.000161295846994348,0,0,-0.0361133470459152
1,79,stop,3.14693782598314,,11.460456947186,,0.402591832401868,,,,,,,,,,,,0.0131867719628213,53.7007759291112,0,1,-0.00586288444639636,0,-0.349666566129213,
1,191,go,1.62066929889909,1.8062515036466,46.8266540566467,52.0007892441755,0.203789469597928,0.179981420766449,0.167833364171482,,,,0.128019010235085,0.125504599443307,0.144104099630666,,,,0.00759202787388544,75.2121809463455,0,1,-9.37491048159933e-09,0,0,-0.453970361446568
1,191,stop,11.9313983718414,,28.0477972668556,,0.426026851314114,,,,,,,,,,,,0.0198698529036128,0.503817955021454,0,1,-0.000737621214146117,0,-0.151248151948231,
1,352,go,12.1012266110938,,57.5728056620894,,0.170104828031746,0.158790248791017,0.151465384628381,0.138240843343363,0.136354058341932,0.120031478581228,0.0671156353548116,0.0668209641237285,0.0661866992921193,0.0838238568506119,0.0855951679615337,0.105234489278175,0.0183714791674054,55.8659556599601,0,1,-1.42870339029499e-05,0,0,-0.121623047916977
1,352,stop,12.8338666940415,,17.6237768626944,,0.371749364736453,,,,,,,,,,,,0.0570376347085125,20.2297727596484,0,1,-0.00324403421507887,0,-0.440060313813673,
1,478,go,14.5289670663318,0.214795304326562,56.0233785193343,,0.160838821205499,0.166774677352817,0.14247653489391,0.145231319915012,0.127279045625735,0.125704881659379,0.0618244238563153,0.0604783289755763,0.0671370550184556,0.0748180068544622,0.0885176335692744,0.0980550921039219,0.0178018971325528,56.9495682211019,0,1,-1.23036333513427e-05,0,0,-0.112176296770928
1,478,stop,3.33522493237568,,12.1361114670508,,0.290432572592804,,,,,,,,,,,,0.0538496231912608,34.0778749467255,0,1,-0.000618570602490004,0,-0.453393813521804,
