subject,model,unit,z0_1,z0_2,zc,v_1,v_2,v_3,v_4,ve_1,ve_2,ve_3,ve_4,eta,t0,se,si,k,wliw,wlib,wffiw
1,478,go,14.4053172727052,83.9735364127112,152.323869761809,0.29795373478226,0.374980616012125,0.271585271789792,0.241852755822559,0.0580098255703301,0.147010227232272,0.115460050406466,0.235000572664768,0.0530687744427267,70.7253540823468,0,1,-1.92670960908062e-05,0,0,0
