subject,model,unit,z0_1,z0_2,zc,v_1,v_2,v_3,v_4,v_5,v_6,ve_1,ve_2,ve_3,ve_4,ve_5,ve_6,eta,t0,se,si,k,wliw,wlib,wffiw
1,2,go,28.3429252504221,8.94723372953637,66.1752160517224,0.295780024360882,,,,,,0.218917035434886,,,,,,0.0345883677172143,69.374937081341,0,1,-0.00330983216473778,0,0,0
1,2,stop,16.0383131234233,,19.6982410123411,0.445342944138429,,,,,,NaN,,,,,,0.00259581789673881,42.5352947932373,0,1,-0.00348265986799193,0,-0.34140427550641,0
1,43,go,5.93950573177079,,48.7785944943354,0.157986881791818,0.137082653730551,0.117604057070907,,,,0.0432169811770001,0.063072594358275,0.0843557967654621,,,,0.000634971768681791,78.0045386298539,0,1,-0.000450035795516945,0,0,0
1,43,stop,7.56174725953204,,25.798999130003,0.437984726548347,,,,,,NaN,,,,,,0.0603479147470258,0.26037077325685,0,1,-0.00161371246950441,0,-0.340128021980179,0
1,79,go,37.0637245637676,0.78521926637296,72.5548831335343,0.492339604975079,0.472717610856539,0.451947941381235,,,,0.379044556429408,0.392952377935652,0.413497640787844,,,,0.000115373189913557,55.4134727251912,0,1,-0.0062265044422891,0,0,0
1,79,stop,14.0756090310857,,26.3073571998025,0.699098755200736,,,,,,NaN,,,,,,0.028058247312096,39.2722598420296,0,1,-0.00422532531318353,0,-0.0135530934928654,0
1,352,go,50.1186337594281,,107.02303908244,0.273071963560595,0.245233454637005,0.244641218112656,0.216681598088291,0.216583075367671,0.186124619949794,0.0441239188592289,0.0987898216415442,0.0810179091747773,0.129395836989246,0.126733424584523,0.155338834321206,0.0534094791337797,41.4756863343374,0,1,-5.07354423443743e-06,0,0,0
1,352,stop,3.75630871492906,,11.632346670038,0.275655586210442,,,,,,NaN,,,,,,0.0122420290288075,39.6041700707613,0,1,-0.00505769812192382,0,-0.0798693588797127,0
1,478,go,50.4100148180249,34.0285476900001,101.385626489724,0.304261052420776,0.303230958495951,0.274600273643014,0.270804743315358,0.247416600349427,0.239979448359199,0.109962170414473,0.129782440805696,0.146306990407676,0.155501789174068,0.175027296574478,0.190242567885624,0.058390847533273,45.7690189037992,0,1,-0.000736241214761944,0,0,0
1,478,stop,23.233328849924,,30.052424392698,0.649512730327082,,,,,,NaN,,,,,,0.0629213587129141,29.4629622845793,0,1,-0.00455179800033234,0,-0.280666638558611,0
