FileIndex	FileNameLog	FileNameSAM	StartValueIndex	FunctionValue	ElapsedTime	ExitFlag	BestX_ 1	BestX_ 2	BestX_ 3	BestX_ 4	BestX_ 5	BestX_ 6	BestX_ 7	BestX_ 8	BestX_ 9	BestX_10	BestX_11	BestX_12	BestX_13	BestX_14	BestX_15	BestX_16	BestX_17	BestX_18	BestX_19	BestX_20	BestX_21	BestX_22	BestX_23	BestX_24	BestX_25	BestX_26	StartX_ 1	StartX_ 2	StartX_ 3	StartX_ 4	StartX_ 5	StartX_ 6	StartX_ 7	StartX_ 8	StartX_ 9	StartX_10	StartX_11	StartX_12	StartX_13	StartX_14	StartX_15	StartX_16	StartX_17	StartX_18	StartX_19	StartX_20	StartX_21	StartX_22	StartX_23	StartX_24	StartX_25	StartX_26
5	finalLog_stopTrials_model478_startVal005_started2017-04-23-T072632	SAM_stopTrials_model478_startVal005_exit1_started2017-04-23-T072632	5	356.378269756036	02:31:37.71	1	8.99534571129539	64.9823577546251	17.8859203281605	116.467096692322	32.9987053899374	0.249605335803347	0.30946116101634	0.22754518788023	0.207467401102637	0.661287548999196	0.0859502451951945	0.121018662043432	0.107839527709237	0.19260034384338	0.0318242217719678	0.0486455247272115	50.8432757415846	7.35855173601352	0	1	-0.000431429022761502	-0.00244151517592651	0	0	-0.498380855218334	-0.0131413972971386	8.99534571129539	64.9823577546251	17.2022128003196	116.467096692322	33.7917061709736	0.249605335803347	0.30946116101634	0.22754518788023	0.207467401102637	0.644077649545388	0.0859502451951945	0.121018662043432	0.107839527709237	0.19260034384338	0.0318242217719678	0.0483833278510503	50.8432757415846	5.309110689198	0	1	-0.000431429022761502	-0.00230363731135416	0	0	-0.509281733050716	-0.0131413972971386
7	finalLog_stopTrials_model478_startVal007_started2017-04-23-T072743	SAM_stopTrials_model478_startVal007_exit1_started2017-04-23-T072743	7	356.524157500762	02:14:08.08	1	8.99534571129539	64.9823577546251	19.8188822617846	116.467096692322	35.8449508519837	0.249605335803347	0.30946116101634	0.22754518788023	0.207467401102637	0.754855426220761	0.0859502451951945	0.121018662043432	0.107839527709237	0.19260034384338	0.0318242217719678	0.0402528921896134	50.8432757415846	3.47411223435798	0	1	-0.000431429022761502	-0.00388106705402301	0	0	-0.286843245251013	-0.0131413972971386	8.99534571129539	64.9823577546251	19.1670499655372	116.467096692322	35.0520734721959	0.249605335803347	0.30946116101634	0.22754518788023	0.207467401102637	0.763062270315269	0.0859502451951945	0.121018662043432	0.107839527709237	0.19260034384338	0.0318242217719678	0.0558072086437168	50.8432757415846	1.46430666430249	0	1	-0.000431429022761502	-0.00444719008103209	0	0	-0.325108886822328	-0.0131413972971386
9	finalLog_stopTrials_model478_startVal009_started2017-04-23-T072903	SAM_stopTrials_model478_startVal009_exit1_started2017-04-23-T072903	9	356.653128167015	02:49:48.74	1	8.99534571129539	64.9823577546251	5.29830012805823	116.467096692322	10.9457407508591	0.249605335803347	0.30946116101634	0.22754518788023	0.207467401102637	0.244924597675636	0.0859502451951945	0.121018662043432	0.107839527709237	0.19260034384338	0.0318242217719678	0.00238263079798726	50.8432757415846	14.6332180513486	0	1	-0.000431429022761502	-0.00346426224060144	0	0	-0.231485840664531	-0.0131413972971386	8.99534571129539	64.9823577546251	5.00895858427546	116.467096692322	11.0149275035329	0.249605335803347	0.30946116101634	0.22754518788023	0.207467401102637	0.236599529753276	0.0859502451951945	0.121018662043432	0.107839527709237	0.19260034384338	0.0318242217719678	0.000408223916928327	50.8432757415846	18.0113319108638	0	1	-0.000431429022761502	-0.00244257698379146	0	0	-0.250686178361792	-0.0131413972971386
6	finalLog_stopTrials_model478_startVal006_started2017-04-23-T072733	SAM_stopTrials_model478_startVal006_exit1_started2017-04-23-T072733	6	356.709627037728	02:48:15.40	1	8.99534571129539	64.9823577546251	19.1250219116728	116.467096692322	41.6093521403445	0.249605335803347	0.30946116101634	0.22754518788023	0.207467401102637	0.69891717457337	0.0859502451951945	0.121018662043432	0.107839527709237	0.19260034384338	0.0318242217719678	0.0349176430900484	50.8432757415846	6.80796472783908	0	1	-0.000431429022761502	-0.000486052508016206	0	0	-0.208558286226458	-0.0131413972971386	8.99534571129539	64.9823577546251	19.0721773977685	116.467096692322	40.7928140734744	0.249605335803347	0.30946116101634	0.22754518788023	0.207467401102637	0.664043370085504	0.0859502451951945	0.121018662043432	0.107839527709237	0.19260034384338	0.0318242217719678	0.0351869070441379	50.8432757415846	8.46591242284346	0	1	-0.000431429022761502	-0.000479850193233362	0	0	-0.257711702532896	-0.0131413972971386
10	finalLog_stopTrials_model478_startVal010_started2017-04-23-T073215	SAM_stopTrials_model478_startVal010_exit1_started2017-04-23-T073215	10	356.805100930246	02:24:19.58	1	8.99534571129539	64.9823577546251	20.8369590185803	116.467096692322	31.8100019436443	0.249605335803347	0.30946116101634	0.22754518788023	0.207467401102637	0.735191505979689	0.0859502451951945	0.121018662043432	0.107839527709237	0.19260034384338	0.0318242217719678	0.0476890800213291	50.8432757415846	12.202835402054	0	1	-0.000431429022761502	-0.00413955055210689	0	0	-0.24808866949929	-0.0131413972971386	8.99534571129539	64.9823577546251	22.4027837858151	116.467096692322	31.6729612643188	0.249605335803347	0.30946116101634	0.22754518788023	0.207467401102637	0.720899160136295	0.0859502451951945	0.121018662043432	0.107839527709237	0.19260034384338	0.0318242217719678	0.0475240200797134	50.8432757415846	12.2383108371907	0	1	-0.000431429022761502	-0.00500998882846371	0	0	-0.241204981919065	-0.0131413972971386
1	finalLog_stopTrials_model478_startVal001_started2017-04-23-T071609	SAM_stopTrials_model478_startVal001_exit1_started2017-04-23-T071609	1	356.832834336979	02:16:35.49	1	8.99534571129539	64.9823577546251	24.4895306615071	116.467096692322	35.1700477819035	0.249605335803347	0.30946116101634	0.22754518788023	0.207467401102637	0.742257451453026	0.0859502451951945	0.121018662043432	0.107839527709237	0.19260034384338	0.0318242217719678	0.0529004757500589	50.8432757415846	9.34611909894501	0	1	-0.000431429022761502	-0.00384262870168317	0	0	-0.350714550852805	-0.0131413972971386	8.99534571129539	64.9823577546251	24.5225909011715	116.467096692322	34.9879780853189	0.249605335803347	0.30946116101634	0.22754518788023	0.207467401102637	0.740563513622413	0.0859502451951945	0.121018662043432	0.107839527709237	0.19260034384338	0.0318242217719678	0.0458938680306466	50.8432757415846	9.55802726602686	0	1	-0.000431429022761502	-0.0038375743378818	0	0	-0.352207464267011	-0.0131413972971386
2	finalLog_stopTrials_model478_startVal002_started2017-04-23-T071751	SAM_stopTrials_model478_startVal002_exit1_started2017-04-23-T071751	2	356.87507166388	02:31:17.08	1	8.99534571129539	64.9823577546251	7.50729919647481	116.467096692322	29.876308011815	0.249605335803347	0.30946116101634	0.22754518788023	0.207467401102637	0.661174268678989	0.0859502451951945	0.121018662043432	0.107839527709237	0.19260034384338	0.0318242217719678	0.0516023807778853	50.8432757415846	16.8762242255347	0	1	-0.000431429022761502	-0.000966288136855301	0	0	-0.513222094084178	-0.0131413972971386	8.99534571129539	64.9823577546251	6.50076160510369	116.467096692322	29.7889561373201	0.249605335803347	0.30946116101634	0.22754518788023	0.207467401102637	0.644452434810211	0.0859502451951945	0.121018662043432	0.107839527709237	0.19260034384338	0.0318242217719678	0.0496416693480336	50.8432757415846	15.8178786536952	0	1	-0.000431429022761502	-0.001223407166803	0	0	-0.492718115279321	-0.0131413972971386
13	finalLog_stopTrials_model478_startVal013_started2017-04-23-T073454	SAM_stopTrials_model478_startVal013_exit1_started2017-04-23-T073454	13	356.953081663383	02:16:02.72	1	8.99534571129539	64.9823577546251	5.84829495813419	116.467096692322	23.4110388908077	0.249605335803347	0.30946116101634	0.22754518788023	0.207467401102637	0.505883755138753	0.0859502451951945	0.121018662043432	0.107839527709237	0.19260034384338	0.0318242217719678	0.0181492450194119	50.8432757415846	7.41326269816452	0	1	-0.000431429022761502	-0.00361097134447413	0	0	-0.225768047713843	-0.0131413972971386	8.99534571129539	64.9823577546251	5.75957668293659	116.467096692322	22.101050497728	0.249605335803347	0.30946116101634	0.22754518788023	0.207467401102637	0.520276218927155	0.0859502451951945	0.121018662043432	0.107839527709237	0.19260034384338	0.0318242217719678	0.0147973100441208	50.8432757415846	8.02973766665458	0	1	-0.000431429022761502	-0.00346346466975996	0	0	-0.256678046511326	-0.0131413972971386
3	finalLog_stopTrials_model478_startVal003_started2017-04-23-T071902	SAM_stopTrials_model478_startVal003_exit1_started2017-04-23-T071902	3	356.987420022519	03:22:38.63	1	8.99534571129539	64.9823577546251	10.4878529199792	116.467096692322	25.1470525057126	0.249605335803347	0.30946116101634	0.22754518788023	0.207467401102637	0.662700111336056	0.0859502451951945	0.121018662043432	0.107839527709237	0.19260034384338	0.0318242217719678	0.0241352446558522	50.8432757415846	18.3723329686818	0	1	-0.000431429022761502	-0.0050107643762065	0	0	-0.0587275987656624	-0.0131413972971386	8.99534571129539	64.9823577546251	10.2343510904348	116.467096692322	23.5864856069127	0.249605335803347	0.30946116101634	0.22754518788023	0.207467401102637	0.638657531544671	0.0859502451951945	0.121018662043432	0.107839527709237	0.19260034384338	0.0318242217719678	0.0200899305321738	50.8432757415846	22.218112659144	0	1	-0.000431429022761502	-0.0054244005710681	0	0	-0.0365472857178544	-0.0131413972971386
4	finalLog_stopTrials_model478_startVal004_started2017-04-23-T072250	SAM_stopTrials_model478_startVal004_exit1_started2017-04-23-T072250	4	357.004737315954	02:23:46.87	1	8.99534571129539	64.9823577546251	14.2434385447565	116.467096692322	27.9794320553555	0.249605335803347	0.30946116101634	0.22754518788023	0.207467401102637	0.761653451695149	0.0859502451951945	0.121018662043432	0.107839527709237	0.19260034384338	0.0318242217719678	0.0414319249847949	50.8432757415846	26.02730851232	0	1	-0.000431429022761502	-0.00493432332212476	0	0	-0.111785885461902	-0.0131413972971386	8.99534571129539	64.9823577546251	13.8065404214589	116.467096692322	27.0529652205498	0.249605335803347	0.30946116101634	0.22754518788023	0.207467401102637	0.754887149631073	0.0859502451951945	0.121018662043432	0.107839527709237	0.19260034384338	0.0318242217719678	0.0403953876446259	50.8432757415846	26.1768586559202	0	1	-0.000431429022761502	-0.00491400711373073	0	0	-0.135019068413737	-0.0131413972971386
