subject,model,unit,z0_1,z0_2,zc,v_1,v_2,v_3,v_4,v_5,v_6,ve_1,ve_2,ve_3,ve_4,ve_5,ve_6,eta,t0,se,si,k,wliw,wlib,wffiw
1,2,go,25.3528915407034,5.11256395093311,67.8576934243105,0.314761193829544,,,,,,0.234738339241169,,,,,,0.0396454098717448,56.332747044303,0,1,-0.00342302596409144,-7.61743408221882e-05,0,0
1,2,stop,14.9618219473286,,15.7483306933841,0.352212637324136,,,,,,NaN,,,,,,0.0301695933548582,35.908233808728,0,1,-0.00263190330404903,NaN,-0.411369522349657,0
1,43,go,24.0888512485797,,70.7469854039048,0.227110795742346,0.207979959521447,0.187801982843051,,,,0.106452011774929,0.127888589265595,0.147514841229171,,,,0.0319837105220054,34.0599843792598,0,1,-0.000810144973215207,-0.000402762405560919,0,0
1,43,stop,9.19866297202848,,25.9267926550463,0.416580962379014,,,,,,NaN,,,,,,0.0592566975912117,5.70328707610167,0,1,-0.000681571716956575,NaN,-0.427606288627119,0
1,79,go,24.4647970623499,10.4438498745308,68.8650196267037,0.229098124760737,0.207064034103865,0.187725812279399,,,,0.101095352185051,0.127471615746673,0.14990962914052,,,,0.028055539894182,28.2656787798562,0,1,-0.000813377759966756,-0.000499226090721727,0,0
1,79,stop,19.4438315912953,,30.3663547850123,0.542772233052697,,,,,,NaN,,,,,,0.0446796639594273,5.18257942071891,0,1,-0.00314064972457931,NaN,-0.220731009105619,0
1,352,go,23.1351113591297,,69.0105770630406,0.245849114594583,0.226085938642862,0.224672979399277,0.204782261042168,0.205327277908981,0.182372171393955,0.110268158214777,0.122818503803693,0.118667312899535,0.141041153152989,0.137963542354537,0.162403285370851,0.0303868016313883,37.5417072190284,0,1,-0.00136685334447892,-3.2611537780225e-06,0,0
1,352,stop,11.6859342003205,,24.3387556347186,0.667389685132761,,,,,,NaN,,,,,,0.0331724066764998,42.2220662833796,0,1,-0.00348048297807637,NaN,-0.152647627439245,0
1,478,go,22.3096478367633,10.4277228124397,68.3531370175753,0.237965207562642,0.234575950459238,0.216478675051667,0.210978694911595,0.197400949466496,0.188368836052857,0.117010811342953,0.106969315977654,0.12195771541164,0.13372969940863,0.143403272825768,0.157083518190267,0.0322312049934152,28.8660621153114,0,1,-0.00120787532781247,-0.00012456809247996,0,0
1,478,stop,17.2249381773903,,25.1413498006717,0.511201440647214,,,,,,NaN,,,,,,0.0379667923747992,33.9034513070307,0,1,-0.00124618271205843,NaN,-0.0270041647514578,0
