subject,model,unit,z0_1,z0_2,zc,v_1,v_2,v_3,v_4,v_5,v_6,ve_1,ve_2,ve_3,ve_4,ve_5,ve_6,eta,t0,se,si,k,wliw,wlib,wffiw
1,2,go,14.7214084736164,3.97347209766365,54.8147964599016,0.136712390871503,,,,,,0.073049631795116,,,,,,0.014086778105711,36.5420026751952,0,1,-0.000157780758826206,0,0,-0.0142938921952862
1,2,stop,24.3862095606584,,38.8471649270532,0.586110513807929,,,,,,NaN,,,,,,0.0311999634653825,11.8579386776853,0,1,-0.00129578682634164,0,-0.0471317449182613,NaN
1,43,go,5.63592744150682,,48.0635392697159,0.157731119187037,0.136476910476206,0.118203939532948,,,,0.0467180131801183,0.0620789123424854,0.08300412035441,,,,0.00310385785338096,85.0351953431188,0,1,-0.000495495384223713,0,0,-0.000924574005809253
1,43,stop,11.6153069711842,,22.3553129108532,0.422640326638762,,,,,,NaN,,,,,,0.0326623824029027,16.2869746991633,0,1,-0.0039174681487844,0,-0.0597982576481157,NaN
1,79,go,16.2928138775334,4.71965761523087,54.6017736066243,0.161804530170118,0.143007454770256,0.125680382009952,,,,0.0557594199641816,0.074533779253259,0.0918785901183898,,,,8.8756779794739e-05,64.5972967773227,0,1,-7.90621825754595e-07,0,0,-0.111508162303263
1,79,stop,18.8967470957657,,28.6605789555632,0.529605043121387,,,,,,NaN,,,,,,0.0498270116296134,6.10270462543221,0,1,-0.00396289135754671,0,-0.118107317428512,NaN
1,352,go,13.4232881140811,,58.3319277681728,0.187609899609283,0.173895930694224,0.169877346845804,0.152118306888967,0.153064426399536,0.132113295664745,0.0272438672031953,0.073652066758734,0.0670368386512624,0.0951946911916687,0.0926381822576721,0.115074601991737,0.0289608115591337,85.6872636591122,0,1,-2.4073499913348e-06,0,0,-0.143428659526845
1,352,stop,9.30131992377525,,29.1703833749979,0.63713425989655,,,,,,NaN,,,,,,0.0502422706468599,29.2556653296935,0,1,-0.00396208596113908,0,-0.025493973171667,NaN
1,478,go,15.8290703139384,5.05504305142357,57.1145621506377,0.167321942945427,0.167098385781313,0.148451133151113,0.145437739880153,0.13173078362344,0.125671296143872,0.0683587164156351,0.0630889799348735,0.0682787485512499,0.0746463313268424,0.084011909411835,0.0957807161045574,0.0191330273752853,60.0963449614356,0,1,-1.87132831874597e-06,0,0,-0.0842892989793724
1,478,stop,13.7254902903305,,26.4283758697248,0.607197752735718,,,,,,NaN,,,,,,0.0617623128180107,40.0944139749018,0,1,-0.00251942942639448,0,-0.176218680419327,NaN
