FileIndex	FileNameLog	FileNameSAM	StartValueIndex	FunctionValue	ElapsedTime	ExitFlag	BestX_ 1	BestX_ 2	BestX_ 3	BestX_ 4	BestX_ 5	BestX_ 6	BestX_ 7	BestX_ 8	BestX_ 9	BestX_10	BestX_11	BestX_12	BestX_13	BestX_14	BestX_15	BestX_16	BestX_17	StartX_ 1	StartX_ 2	StartX_ 3	StartX_ 4	StartX_ 5	StartX_ 6	StartX_ 7	StartX_ 8	StartX_ 9	StartX_10	StartX_11	StartX_12	StartX_13	StartX_14	StartX_15	StartX_16	StartX_17
14	finalLog_goTrials_model060_startVal014_started2015-12-24-T105325	SAM_goTrials_model060_startVal014_exit1_started2015-12-24-T105325	14	470.009166167619	00:42:31.19	1	25.6465518914644	19.6678011472656	74.6332442977305	0.196437237758343	0.166956766937236	0.150555549833061	0.0561099832197358	0.0862075856600003	0.107689840925609	0.0349441296957078	22.2478544945973	0	1	-7.40309132624814e-05	0	0	0	29.9601360985459	18.7334794431414	69.0983356865845	0.154911145092679	0.1739965830814	0.110466729495846	0.0763789579994636	0.043445465583475	0.0956590408727164	0.0838910490206402	19.8174356772859	0	1	-0.00101171410638371	0	0	0
11	finalLog_goTrials_model060_startVal011_started2015-12-24-T105359	SAM_goTrials_model060_startVal011_exit1_started2015-12-24-T105359	11	482.217764748921	00:55:17.87	1	19.7855527837308	12.4725196873706	66.4810531396348	0.224586880393633	0.198068718647359	0.180301920240157	0.0914906000201581	0.118808720444542	0.138481336956245	0.0360056469514657	34.4995867524317	0	1	-0.00119091043943481	0	0	0	6.25263109012006	20.0044431781269	62.964820235847	0.280586180046959	0.177147024408207	0.142419305327843	0.0446802672259361	0.0681807720984377	0.0680710288438202	0.0879421641426555	46.4143736524865	0	1	-0.0013739758042558	0	0	0
1	finalLog_goTrials_model060_startVal001_started2015-12-24-T105128	SAM_goTrials_model060_startVal001_exit1_started2015-12-24-T105128	1	509.461976531159	00:31:51.71	1	17.8812111696795	12.721330596684	71.1765009559364	0.225039368663984	0.206791481905568	0.183404629548662	0.102606284907122	0.110578892670505	0.139307747112202	0.0431649195501922	27.5922444602129	0	1	-0.000949964643588075	0	0	0	16	11	69	0.23	0.2	0.18	0.11	0.11	0.14	0.05	25	0	1	-0.001	0	0	0
20	finalLog_goTrials_model060_startVal020_started2015-12-24-T105356	SAM_goTrials_model060_startVal020_exit1_started2015-12-24-T105356	20	521.003216913141	00:42:53.25	1	7.42595897553421	0.587691480106703	65.6858238243649	0.283887032016576	0.26101499330834	0.237526053789679	0.119841705163128	0.180190188659796	0.20396752591933	0.030518071029718	5.72136002436244	0	1	-0.0027050486919838	0	0	0	7.43637670187967	0.564665782390718	59.7121312961036	0.321324227524573	0.230388675834999	0.256158451296822	0.0684296886397308	0.199037846464315	0.195410345881629	0.0617400439654104	2.88790854198063	0	1	-0.00295660924085283	0	0	0
3	finalLog_goTrials_model060_startVal003_started2015-12-24-T105403	SAM_goTrials_model060_startVal003_exit1_started2015-12-24-T105403	3	521.477162351335	00:44:55.99	1	27.925522603109	23.1082079681633	88.3721611047257	0.228196798131724	0.201047120250381	0.176652047035521	0.0796742544667415	0.101303511750767	0.125592111691987	0.051249828618803	0.0187675254878061	0	1	-8.15453312072861e-05	0	0	0	14.6292056036025	25.2201964099237	87.9719599041073	0.223848855138788	0.208658534376843	0.172315641480487	0.113477531177797	0.0821481274336721	0.0504521278829368	0.0953423532162636	0.843727351530354	0	1	-0.000463361267195176	0	0	0
13	finalLog_goTrials_model060_startVal013_started2015-12-24-T105245	SAM_goTrials_model060_startVal013_exit1_started2015-12-24-T105245	13	564.280993853476	00:42:00.96	1	6.23827290325775	0.86323026295788	66.5737485482457	0.250218585986706	0.230049285657679	0.202605342936961	0.109459201752469	0.123413112867698	0.156106316704007	0.0465359318096298	24.0420196008997	0	1	-0.0015749541300893	0	0	0	18.8542295924704	4.43570248790539	60.0678148427672	0.244498434336027	0.184284414826919	0.197046755938742	0.145705826162343	0.109596170994229	0.0664995924640062	0.0654893760844143	14.5946275488273	0	1	-0.00225422284137518	0	0	0
10	finalLog_goTrials_model060_startVal010_started2015-12-24-T105401	SAM_goTrials_model060_startVal010_exit1_started2015-12-24-T105401	10	574.725982473286	00:46:33.19	1	27.2468261592901	26.038077369936	85.8633960140992	0.276296471835048	0.249566274227427	0.22399180093858	0.0761571786194836	0.140718620370833	0.178188379313436	0.0485506037765451	4.41854629323818	0	1	-0.00121604251374376	0	0	0	27.6775675379187	26.8333922258822	82.8346473994237	0.265562468247465	0.294440170693809	0.188389719743713	0.0411133666656039	0.121878970761672	0.10958389568203	0.0932392103597944	2.74439350425363	0	1	-0.00189010418210802	0	0	0
19	finalLog_goTrials_model060_startVal019_started2015-12-24-T105353	SAM_goTrials_model060_startVal019_exit1_started2015-12-24-T105353	19	591.486739945524	00:48:02.22	1	20.1684007491056	6.05545129933178	66.7163520589276	0.311420421243838	0.281905609711903	0.263445169344052	0.144930241997522	0.201170528156549	0.22498277263629	0.0307608453959706	34.187283307893	0	1	-0.00312322091911951	0	0	0	25.6367448757439	6.44069731828116	66.5107526229203	0.254819595037586	0.31469332086186	0.299177593164423	0.0807283164500164	0.154508437671644	0.216328821900668	0.0923441535662962	28.0734952441612	0	1	-0.00364322743804815	0	0	0
2	finalLog_goTrials_model060_startVal002_started2015-12-24-T105230	SAM_goTrials_model060_startVal002_exit1_started2015-12-24-T105230	2	593.0832582528	00:42:43.74	1	12.7213980040495	5.45819994630988	80.6025372306361	0.239851067082096	0.209035054413048	0.189238010213063	0.095761018105665	0.110315679154991	0.135943629541684	0.0641212125345021	8.54296540683238	0	1	-0.000364740292751713	0	0	0	3.94186582066723	12.1938741731353	81.1529150033835	0.21143936458166	0.234566551335121	0.2348049891311	0.0682247948087301	0.0712216457493281	0.168240234211905	0.0854340183649785	5.63311578315671	0	1	-0.000652055836856008	0	0	0
7	finalLog_goTrials_model060_startVal007_started2015-12-24-T105350	SAM_goTrials_model060_startVal007_exit1_started2015-12-24-T105350	7	629.559582869295	00:38:31.68	1	5.20184912151434	0.431828928761005	63.9619788548502	0.231626557691891	0.203968801277348	0.181793105177472	0.026153514078958	0.107894729347165	0.136707076675733	0.0451749433607946	29.2903411094677	0	1	-0.00113004692819693	0	0	0	5.25496314176431	0.306846283920186	60.7207185772678	0.203446441295988	0.158376086772853	0.143857474047778	0.0175772978144552	0.140884764498009	0.14067468529071	0.0763381567580764	24.4062520933893	0	1	-0.00138775185627327	0	0	0
