FileIndex	FileNameLog	FileNameSAM	StartValueIndex	FunctionValue	ElapsedTime	ExitFlag	BestX_ 1	BestX_ 2	BestX_ 3	BestX_ 4	BestX_ 5	BestX_ 6	BestX_ 7	BestX_ 8	BestX_ 9	BestX_10	BestX_11	BestX_12	BestX_13	BestX_14	BestX_15	BestX_16	BestX_17	BestX_18	BestX_19	BestX_20	StartX_ 1	StartX_ 2	StartX_ 3	StartX_ 4	StartX_ 5	StartX_ 6	StartX_ 7	StartX_ 8	StartX_ 9	StartX_10	StartX_11	StartX_12	StartX_13	StartX_14	StartX_15	StartX_16	StartX_17	StartX_18	StartX_19	StartX_20
1	finalLog_stopTrials_model002_startVal001_started2017-04-22-T112229	SAM_stopTrials_model002_startVal001_exit1_started2017-04-22-T112229	1	520.882833584944	03:59:01.43	1	1.96384567101019	40.1693451235832	4.58330627803379	88.9882802769502	26.8235696018741	0.157168954253024	0.740532358274305	0.0859634789567119	0.00603317166200902	0.0095516258850903	0.0456213726945487	49.2909357615358	0	1	-1.35188537005258e-06	-3.35180033895523e-07	0	0	-0.0615025956505901	0	1.96384567101019	40.1693451235832	10.0907165693402	88.9882802769502	30.1142051492246	0.157168954253024	0.735682596981009	0.0859634789567119	0.00603317166200902	0.0177776318010648	0.0456213726945487	49.6442858732062	0	1	-1.35188537005258e-06	-0.000171400714291505	0	0	-0.169333875150687	0
4	finalLog_stopTrials_model002_startVal004_started2017-04-22-T113443	SAM_stopTrials_model002_startVal004_exit1_started2017-04-22-T113443	4	521.279343516625	03:20:01.05	1	1.96384567101019	40.1693451235832	2.37677416701249	88.9882802769502	28.2369005709763	0.157168954253024	0.759267656917783	0.0859634789567119	0.00603317166200902	0.0259202949181347	0.0456213726945487	38.5558119628876	0	1	-1.35188537005258e-06	-0.00415748198913098	0	0	-0.27892408274381	0	1.96384567101019	40.1693451235832	2.44244795403608	88.9882802769502	28.0054088526261	0.157168954253024	0.751418994125038	0.0859634789567119	0.00603317166200902	0.0271339072329299	0.0456213726945487	35.9653466237737	0	1	-1.35188537005258e-06	-0.00411382601388737	0	0	-0.311656092018639	0
2	finalLog_stopTrials_model002_startVal002_started2017-04-22-T113058	SAM_stopTrials_model002_startVal002_exit1_started2017-04-22-T113058	2	522.545487336316	03:35:19.61	1	1.96384567101019	40.1693451235832	11.7745311453355	88.9882802769502	30.8358259734874	0.157168954253024	0.79832559015904	0.0859634789567119	0.00603317166200902	0.0250538789687389	0.0456213726945487	38.4319630190331	0	1	-1.35188537005258e-06	-0.00479153755149934	0	0	-0.270652581070073	0	1.96384567101019	40.1693451235832	12.2951563400936	88.9882802769502	31.1959353033863	0.157168954253024	0.784940563394661	0.0859634789567119	0.00603317166200902	0.0239064071046062	0.0456213726945487	39.6780313393718	0	1	-1.35188537005258e-06	-0.00488367233924873	0	0	-0.278535042650971	0
9	finalLog_stopTrials_model002_startVal009_started2017-04-22-T115837	SAM_stopTrials_model002_startVal009_exit1_started2017-04-22-T115837	9	524.353096715529	02:51:07.41	1	1.96384567101019	40.1693451235832	5.31015198255544	88.9882802769502	25.0302989157809	0.157168954253024	0.5911045627399	0.0859634789567119	0.00603317166200902	0.016551657210696	0.0456213726945487	28.2959822110258	0	1	-1.35188537005258e-06	-0.00079715922544579	0	0	-0.450892412310216	0	1.96384567101019	40.1693451235832	5.60692676661286	88.9882802769502	24.1410970161569	0.157168954253024	0.60303341872697	0.0859634789567119	0.00603317166200902	0.0149801253170104	0.0456213726945487	26.8906263588773	0	1	-1.35188537005258e-06	-0.000818139219225398	0	0	-0.473740233076107	0
5	finalLog_stopTrials_model002_startVal005_started2017-04-22-T114206	SAM_stopTrials_model002_startVal005_exit1_started2017-04-22-T114206	5	525.080217159682	03:00:53.06	1	1.96384567101019	40.1693451235832	4.42472188717514	88.9882802769502	26.6356894765286	0.157168954253024	0.590841169738235	0.0859634789567119	0.00603317166200902	0.0587931985353286	0.0456213726945487	12.2628732653157	0	1	-1.35188537005258e-06	-0.00310697938326912	0	0	-0.107133303799028	0	1.96384567101019	40.1693451235832	4.7301710780594	88.9882802769502	26.6725297724083	0.157168954253024	0.592674901960933	0.0859634789567119	0.00603317166200902	0.0536736266850753	0.0456213726945487	12.5164763262652	0	1	-1.35188537005258e-06	-0.00319396996705255	0	0	-0.118250821712876	0
7	finalLog_stopTrials_model002_startVal007_started2017-04-22-T115133	SAM_stopTrials_model002_startVal007_exit1_started2017-04-22-T115133	7	526.055145787314	03:08:15.68	1	1.96384567101019	40.1693451235832	2.36862054530824	88.9882802769502	18.7133836596729	0.157168954253024	0.470199589619939	0.0859634789567119	0.00603317166200902	0.0551274788323625	0.0456213726945487	17.9604621285238	0	1	-1.35188537005258e-06	-0.00478170693724145	0	0	-0.0887103134417497	0	1.96384567101019	40.1693451235832	8.31998369952151	88.9882802769502	17.5259071103324	0.157168954253024	0.418539160090423	0.0859634789567119	0.00603317166200902	0.0472542425932468	0.0456213726945487	16.4463035610588	0	1	-1.35188537005258e-06	-0.00524466455741653	0	0	-0.0582334751126308	0
3	finalLog_stopTrials_model002_startVal003_started2017-04-22-T113144	SAM_stopTrials_model002_startVal003_exit1_started2017-04-22-T113144	3	526.073679254129	03:01:06.81	1	1.96384567101019	40.1693451235832	16.0054749877599	88.9882802769502	18.8705702652278	0.157168954253024	0.568245100649768	0.0859634789567119	0.00603317166200902	0.0245287632564396	0.0456213726945487	36.7387881124554	0	1	-1.35188537005258e-06	-0.00549528346203058	0	0	-0.0873394728246738	0	1.96384567101019	40.1693451235832	14.7726182601334	88.9882802769502	18.8437157204079	0.157168954253024	0.566870521916599	0.0859634789567119	0.00603317166200902	0.022026542631252	0.0456213726945487	37.6604172975283	0	1	-1.35188537005258e-06	-0.00539188072788152	0	0	-0.110811615600015	0
6	finalLog_stopTrials_model002_startVal006_started2017-04-22-T114758	SAM_stopTrials_model002_startVal006_exit1_started2017-04-22-T114758	6	526.122794436826	03:32:29.14	1	1.96384567101019	40.1693451235832	11.6178696788687	88.9882802769502	29.3884983924344	0.157168954253024	0.656181557663083	0.0859634789567119	0.00603317166200902	0.0552022491390728	0.0456213726945487	18.3707150138574	0	1	-1.35188537005258e-06	-0.00295665045273206	0	0	-0.2344724936579	0	1.96384567101019	40.1693451235832	11.7656178901635	88.9882802769502	29.5583159077069	0.157168954253024	0.651023666531376	0.0859634789567119	0.00603317166200902	0.0531847109545719	0.0456213726945487	14.7870705643288	0	1	-1.35188537005258e-06	-0.00316127027446067	0	0	-0.233425893425659	0
12	finalLog_stopTrials_model002_startVal012_started2017-04-22-T121144	SAM_stopTrials_model002_startVal012_exit1_started2017-04-22-T121144	12	526.391486212303	02:53:26.25	1	1.96384567101019	40.1693451235832	1.47093823991223	88.9882802769502	30.7490712545401	0.157168954253024	0.613998267865361	0.0859634789567119	0.00603317166200902	0.0137935650191802	0.0456213726945487	6.34109027778666	0	1	-1.35188537005258e-06	-0.00111232382001443	0	0	-0.204176375208855	0	1.96384567101019	40.1693451235832	2.0968377070725	88.9882802769502	31.2114190926886	0.157168954253024	0.590701209205029	0.0859634789567119	0.00603317166200902	0.0141072981024307	0.0456213726945487	6.59326683655992	0	1	-1.35188537005258e-06	-0.00178554568827234	0	0	-0.227879239328405	0
10	finalLog_stopTrials_model002_startVal010_started2017-04-22-T120118	SAM_stopTrials_model002_startVal010_exit1_started2017-04-22-T120118	10	526.466770775391	03:29:45.95	1	1.96384567101019	40.1693451235832	6.44139599083545	88.9882802769502	17.769243838428	0.157168954253024	0.432246775198496	0.0859634789567119	0.00603317166200902	0.0412569156237174	0.0456213726945487	16.7467500294716	0	1	-1.35188537005258e-06	-0.00512534394725315	0	0	-0.191214496327726	0	1.96384567101019	40.1693451235832	6.87674389554838	88.9882802769502	17.4277494928361	0.157168954253024	0.438407325868527	0.0859634789567119	0.00603317166200902	0.0375481998702624	0.0456213726945487	18.7709391823326	0	1	-1.35188537005258e-06	-0.00474725762476571	0	0	-0.234243342327518	0
