FileIndex	FileNameLog	FileNameSAM	StartValueIndex	FunctionValue	ElapsedTime	ExitFlag	BestX_ 1	BestX_ 2	BestX_ 3	BestX_ 4	BestX_ 5	BestX_ 6	BestX_ 7	BestX_ 8	BestX_ 9	BestX_10	BestX_11	BestX_12	BestX_13	BestX_14	BestX_15	BestX_16	BestX_17	BestX_18	BestX_19	BestX_20	BestX_21	BestX_22	BestX_23	BestX_24	BestX_25	BestX_26	StartX_ 1	StartX_ 2	StartX_ 3	StartX_ 4	StartX_ 5	StartX_ 6	StartX_ 7	StartX_ 8	StartX_ 9	StartX_10	StartX_11	StartX_12	StartX_13	StartX_14	StartX_15	StartX_16	StartX_17	StartX_18	StartX_19	StartX_20	StartX_21	StartX_22	StartX_23	StartX_24	StartX_25	StartX_26
1	finalLog_stopTrials_model478_startVal001_started2017-04-22-T175733	SAM_stopTrials_model478_startVal001_exit1_started2017-04-22-T175733	1	262.231745943696	02:27:58.65	1	14.4053172727052	83.9735364127112	13.7797201337189	152.323869761809	13.8524945957224	0.29795373478226	0.374980616012125	0.271585271789792	0.241852755822559	0.11086057358913	0.0580098255703301	0.147010227232272	0.115460050406466	0.235000572664768	0.0530687744427267	0.0599801388902813	70.7253540823468	7.07757686436139	0	1	-1.92670960908062e-05	-2.57146662311671e-07	0	0	-0.427598890144877	0	14.4053172727052	83.9735364127112	13.1467783971392	152.323869761809	17.0297013452414	0.29795373478226	0.374980616012125	0.271585271789792	0.241852755822559	0.108681173687174	0.0580098255703301	0.147010227232272	0.115460050406466	0.235000572664768	0.0530687744427267	0.0566587653504245	70.7253540823468	8.60224853325362	0	1	-1.92670960908062e-05	-0.000174740271815561	0	0	-0.43856540736482	0
2	finalLog_stopTrials_model478_startVal002_started2017-04-22-T180328	SAM_stopTrials_model478_startVal002_exit1_started2017-04-22-T180328	2	311.162534381856	02:23:27.58	1	14.4053172727052	83.9735364127112	5.920299704644	152.323869761809	7.24323674109439	0.29795373478226	0.374980616012125	0.271585271789792	0.241852755822559	0.100973309021049	0.0580098255703301	0.147010227232272	0.115460050406466	0.235000572664768	0.0530687744427267	2.19168816279192e-05	70.7253540823468	13.7326489707007	0	1	-1.92670960908062e-05	-0.00199955698922079	0	0	-0.221359392187939	0	14.4053172727052	83.9735364127112	5.91112331602276	152.323869761809	6.50618567133089	0.29795373478226	0.374980616012125	0.271585271789792	0.241852755822559	0.020980910918088	0.0580098255703301	0.147010227232272	0.115460050406466	0.235000572664768	0.0530687744427267	0.000571073923540746	70.7253540823468	19.9816087069891	0	1	-1.92670960908062e-05	-0.00234733607118554	0	0	-0.26545792150192	0
4	finalLog_stopTrials_model478_startVal004_started2017-04-22-T180348	SAM_stopTrials_model478_startVal004_exit1_started2017-04-22-T180348	4	311.843098047904	04:02:46.72	1	14.4053172727052	83.9735364127112	3.61345625297569	152.323869761809	7.27840605785427	0.29795373478226	0.374980616012125	0.271585271789792	0.241852755822559	0.0920791357039271	0.0580098255703301	0.147010227232272	0.115460050406466	0.235000572664768	0.0530687744427267	0.0341532144597107	70.7253540823468	10.2103410976528	0	1	-1.92670960908062e-05	-0.00139264131875709	0	0	-0.516753346532579	0	14.4053172727052	83.9735364127112	2.73335598810864	152.323869761809	9.40847325266373	0.29795373478226	0.374980616012125	0.271585271789792	0.241852755822559	0.0851368853540911	0.0580098255703301	0.147010227232272	0.115460050406466	0.235000572664768	0.0530687744427267	0.0389297442634141	70.7253540823468	10.4794536964423	0	1	-1.92670960908062e-05	-0.00173816338491654	0	0	-0.506748759164273	0
3	finalLog_stopTrials_model478_startVal003_started2017-04-22-T180150	SAM_stopTrials_model478_startVal003_exit1_started2017-04-22-T180150	3	313.082067182069	05:39:44.73	1	14.4053172727052	83.9735364127112	5.76033469556313	152.323869761809	9.59301204589991	0.29795373478226	0.374980616012125	0.271585271789792	0.241852755822559	0.124731683410761	0.0580098255703301	0.147010227232272	0.115460050406466	0.235000572664768	0.0530687744427267	0.00286825605121446	70.7253540823468	3.27740059247084	0	1	-1.92670960908062e-05	-0.000595444208762134	0	0	-0.328813243047886	0	14.4053172727052	83.9735364127112	5.25439254695857	152.323869761809	11.0879468769663	0.29795373478226	0.374980616012125	0.271585271789792	0.241852755822559	0.0981431499814415	0.0580098255703301	0.147010227232272	0.115460050406466	0.235000572664768	0.0530687744427267	0.0029834458519711	70.7253540823468	1.99769626864594	0	1	-1.92670960908062e-05	-0.000585920328941631	0	0	-0.36064464071252	0
5	finalLog_stopTrials_model478_startVal005_started2017-04-22-T180548	SAM_stopTrials_model478_startVal005_exit1_started2017-04-22-T180548	5	344.866275947018	03:22:45.81	1	14.4053172727052	83.9735364127112	1.41615552815612	152.323869761809	10.6024053335401	0.29795373478226	0.374980616012125	0.271585271789792	0.241852755822559	0.314588631875445	0.0580098255703301	0.147010227232272	0.115460050406466	0.235000572664768	0.0530687744427267	0.058138194043788	70.7253540823468	29.5105853184947	0	1	-1.92670960908062e-05	-0.00354506668001523	0	0	-0.461039262479717	0	14.4053172727052	83.9735364127112	1.51166929849571	152.323869761809	9.31329725637002	0.29795373478226	0.374980616012125	0.271585271789792	0.241852755822559	0.314693216980236	0.0580098255703301	0.147010227232272	0.115460050406466	0.235000572664768	0.0530687744427267	0.05688945208877	70.7253540823468	34.7712278692464	0	1	-1.92670960908062e-05	-0.00348237646422055	0	0	-0.495669475888934	0
6	finalLog_stopTrials_model478_startVal006_started2017-04-22-T180640	SAM_stopTrials_model478_startVal006_exit1_started2017-04-22-T180640	6	346.210088157945	02:08:18.35	1	14.4053172727052	83.9735364127112	7.96905550905129	152.323869761809	16.6170150902826	0.29795373478226	0.374980616012125	0.271585271789792	0.241852755822559	0.383501088709458	0.0580098255703301	0.147010227232272	0.115460050406466	0.235000572664768	0.0530687744427267	0.0590486841849747	70.7253540823468	27.9840453480149	0	1	-1.92670960908062e-05	-0.00103422291881004	0	0	-0.249743388089732	0	14.4053172727052	83.9735364127112	9.39230350023971	152.323869761809	17.8412576021173	0.29795373478226	0.374980616012125	0.271585271789792	0.241852755822559	0.370225510627475	0.0580098255703301	0.147010227232272	0.115460050406466	0.235000572664768	0.0530687744427267	0.0579114985736416	70.7253540823468	27.1384455638314	0	1	-1.92670960908062e-05	-0.000881815151752789	0	0	-0.274150868020167	0
9	finalLog_stopTrials_model478_startVal009_started2017-04-22-T181207	SAM_stopTrials_model478_startVal009_exit1_started2017-04-22-T181207	9	347.587627689484	03:05:12.91	1	14.4053172727052	83.9735364127112	10.0792115090239	152.323869761809	23.3056562962166	0.29795373478226	0.374980616012125	0.271585271789792	0.241852755822559	0.643785507207064	0.0580098255703301	0.147010227232272	0.115460050406466	0.235000572664768	0.0530687744427267	0.0235866242180552	70.7253540823468	23.1817828054416	0	1	-1.92670960908062e-05	-0.0055039977944478	0	0	-0.0251097637346721	0	14.4053172727052	83.9735364127112	10.2343510904348	152.323869761809	23.5864856069127	0.29795373478226	0.374980616012125	0.271585271789792	0.241852755822559	0.638657531544671	0.0580098255703301	0.147010227232272	0.115460050406466	0.235000572664768	0.0530687744427267	0.0200899305321738	70.7253540823468	22.218112659144	0	1	-1.92670960908062e-05	-0.0054244005710681	0	0	-0.0365472857178544	0
14	finalLog_stopTrials_model478_startVal014_started2017-04-22-T181446	SAM_stopTrials_model478_startVal014_exit1_started2017-04-22-T181446	14	347.907547276706	02:57:59.40	1	14.4053172727052	83.9735364127112	1.51781557296783	152.323869761809	25.8114639026663	0.29795373478226	0.374980616012125	0.271585271789792	0.241852755822559	0.55869314494546	0.0580098255703301	0.147010227232272	0.115460050406466	0.235000572664768	0.0530687744427267	0.0385119163277296	70.7253540823468	3.84858353873178	0	1	-1.92670960908062e-05	-0.00386437799238796	0	0	-0.0759829961878509	0	14.4053172727052	83.9735364127112	1.04549659932386	152.323869761809	25.7581490999902	0.29795373478226	0.374980616012125	0.271585271789792	0.241852755822559	0.543656495683405	0.0580098255703301	0.147010227232272	0.115460050406466	0.235000572664768	0.0530687744427267	0.0360071021724038	70.7253540823468	3.75482475551043	0	1	-1.92670960908062e-05	-0.00420175420758251	0	0	-0.0579438131875596	0
7	finalLog_stopTrials_model478_startVal007_started2017-04-22-T180801	SAM_stopTrials_model478_startVal007_exit1_started2017-04-22-T180801	7	347.941721889326	03:02:01.40	1	14.4053172727052	83.9735364127112	11.3840268943473	152.323869761809	16.7403579567799	0.29795373478226	0.374980616012125	0.271585271789792	0.241852755822559	0.435771296123428	0.0580098255703301	0.147010227232272	0.115460050406466	0.235000572664768	0.0530687744427267	0.0154028120604349	70.7253540823468	33.6026171518756	0	1	-1.92670960908062e-05	-0.00238581053192846	0	0	-0.124320030182936	0	14.4053172727052	83.9735364127112	9.77136881815887	152.323869761809	16.525882791655	0.29795373478226	0.374980616012125	0.271585271789792	0.241852755822559	0.427540013432256	0.0580098255703301	0.147010227232272	0.115460050406466	0.235000572664768	0.0530687744427267	0.0142405001696143	70.7253540823468	34.0854139673254	0	1	-1.92670960908062e-05	-0.00256739165936526	0	0	-0.134121940456939	0
8	finalLog_stopTrials_model478_startVal008_started2017-04-22-T180743	SAM_stopTrials_model478_startVal008_exit1_started2017-04-22-T180743	8	348.330020526456	03:01:16.25	1	14.4053172727052	83.9735364127112	18.3050831132778	152.323869761809	33.7205175068261	0.29795373478226	0.374980616012125	0.271585271789792	0.241852755822559	0.640008360982728	0.0580098255703301	0.147010227232272	0.115460050406466	0.235000572664768	0.0530687744427267	0.0491368268934069	70.7253540823468	3.35010274638103	0	1	-1.92670960908062e-05	-0.00230970504630094	0	0	-0.471588362478243	0	14.4053172727052	83.9735364127112	17.2022128003196	152.323869761809	33.7917061709736	0.29795373478226	0.374980616012125	0.271585271789792	0.241852755822559	0.644077649545388	0.0580098255703301	0.147010227232272	0.115460050406466	0.235000572664768	0.0530687744427267	0.0483833278510503	70.7253540823468	5.309110689198	0	1	-1.92670960908062e-05	-0.00230363731135416	0	0	-0.509281733050716	0
10	finalLog_stopTrials_model478_startVal010_started2017-04-22-T181208	SAM_stopTrials_model478_startVal010_exit1_started2017-04-22-T181208	10	348.426879716557	03:00:27.44	1	14.4053172727052	83.9735364127112	14.5793456867255	152.323869761809	36.1822258869095	0.29795373478226	0.374980616012125	0.271585271789792	0.241852755822559	0.66404860702829	0.0580098255703301	0.147010227232272	0.115460050406466	0.235000572664768	0.0530687744427267	0.0471795548196963	70.7253540823468	13.77599696445	0	1	-1.92670960908062e-05	-0.000440016532738893	0	0	-0.220318531466248	0	14.4053172727052	83.9735364127112	11.4106150212937	152.323869761809	36.0503363060875	0.29795373478226	0.374980616012125	0.271585271789792	0.241852755822559	0.662973940928058	0.0580098255703301	0.147010227232272	0.115460050406466	0.235000572664768	0.0530687744427267	0.0472222064632489	70.7253540823468	13.6985170207406	0	1	-1.92670960908062e-05	-0.000458692431670615	0	0	-0.223793248274613	0
