FileIndex	FileNameLog	FileNameSAM	StartValueIndex	FunctionValue	ElapsedTime	ExitFlag	BestX_ 1	BestX_ 2	BestX_ 3	BestX_ 4	BestX_ 5	BestX_ 6	BestX_ 7	BestX_ 8	BestX_ 9	BestX_10	BestX_11	BestX_12	BestX_13	BestX_14	BestX_15	BestX_16	BestX_17	BestX_18	BestX_19	BestX_20	BestX_21	BestX_22	StartX_ 1	StartX_ 2	StartX_ 3	StartX_ 4	StartX_ 5	StartX_ 6	StartX_ 7	StartX_ 8	StartX_ 9	StartX_10	StartX_11	StartX_12	StartX_13	StartX_14	StartX_15	StartX_16	StartX_17	StartX_18	StartX_19	StartX_20	StartX_21	StartX_22
1	finalLog_stopTrials_model079_startVal001_started2017-04-22-T145740	SAM_stopTrials_model079_startVal001_exit1_started2017-04-22-T145740	1	462.935360060574	03:13:53.74	1	0.886914839394989	80.2652893672188	20.0005669896481	115.544342000744	34.1107652799228	0.39790420035135	0.358930687467485	0.698642527377878	0.226043751557524	0.304954094487637	0.0172732733959335	0.00146454294885595	21.6775531958827	30.7625435320878	0	1	-0.00242381329372236	-0.000166372360610063	0	0	-0.0667614349161372	0	0.886914839394989	80.2652893672188	19.1730416983816	115.544342000744	34.0286617138797	0.39790420035135	0.358930687467485	0.710306418723555	0.226043751557524	0.304954094487637	0.0172732733959335	0.00111615851587989	21.6775531958827	30.1537350718298	0	1	-0.00242381329372236	-0.00034758201557555	0	0	-0.0712958288285541	0
2	finalLog_stopTrials_model079_startVal002_started2017-04-22-T150003	SAM_stopTrials_model079_startVal002_exit1_started2017-04-22-T150003	2	463.158230344369	03:07:54.57	1	0.886914839394989	80.2652893672188	0.986715138247982	115.544342000744	26.3939719510108	0.39790420035135	0.358930687467485	0.702914628692358	0.226043751557524	0.304954094487637	0.0172732733959335	0.032113433055966	21.6775531958827	26.307526812499	0	1	-0.00242381329372236	-0.00308231783898527	0	0	-0.192750257713636	0	0.886914839394989	80.2652893672188	1.08260393850572	115.544342000744	26.9986184804354	0.39790420035135	0.358930687467485	0.691941497166949	0.226043751557524	0.304954094487637	0.0172732733959335	0.0274802938552632	21.6775531958827	27.2386545201799	0	1	-0.00242381329372236	-0.00288739735554194	0	0	-0.227380817984179	0
7	finalLog_stopTrials_model079_startVal007_started2017-04-22-T150838	SAM_stopTrials_model079_startVal007_exit1_started2017-04-22-T150838	7	463.344419257418	03:22:50.60	1	0.886914839394989	80.2652893672188	16.1035656203445	115.544342000744	23.1503082876023	0.39790420035135	0.358930687467485	0.5443663079309	0.226043751557524	0.304954094487637	0.0172732733959335	0.0251809208540676	21.6775531958827	27.894433035498	0	1	-0.00242381329372236	-0.00176771810595365	0	0	-0.0947871765594162	0	0.886914839394989	80.2652893672188	14.962189048314	115.544342000744	20.280377630623	0.39790420035135	0.358930687467485	0.50757656394557	0.226043751557524	0.304954094487637	0.0172732733959335	0.0314727320593011	21.6775531958827	25.9027268020335	0	1	-0.00242381329372236	-0.00270184285307144	0	0	-0.0313064292394842	0
13	finalLog_stopTrials_model079_startVal013_started2017-04-22-T152414	SAM_stopTrials_model079_startVal013_exit1_started2017-04-22-T152414	13	463.530902819686	03:14:59.78	1	0.886914839394989	80.2652893672188	11.5734382255067	115.544342000744	35.5164101157478	0.39790420035135	0.358930687467485	0.794378069945308	0.226043751557524	0.304954094487637	0.0172732733959335	0.057012128256416	21.6775531958827	23.5748901448247	0	1	-0.00242381329372236	-0.000694454417753351	0	0	-0.370366089331989	0	0.886914839394989	80.2652893672188	10.2657272514878	115.544342000744	37.339416909147	0.39790420035135	0.358930687467485	0.781305277393771	0.226043751557524	0.304954094487637	0.0172732733959335	0.0575753025776161	21.6775531958827	23.482861947044	0	1	-0.00242381329372236	-0.00103775013074052	0	0	-0.364065290921256	0
4	finalLog_stopTrials_model079_startVal004_started2017-04-22-T150338	SAM_stopTrials_model079_startVal004_exit1_started2017-04-22-T150338	4	463.554819213812	03:01:16.50	1	0.886914839394989	80.2652893672188	6.05056761750817	115.544342000744	17.7483387836412	0.39790420035135	0.358930687467485	0.524025788365002	0.226043751557524	0.304954094487637	0.0172732733959335	0.0216568892440078	21.6775531958827	29.0037936089698	0	1	-0.00242381329372236	-0.00468315659910117	0	0	-0.500519761639287	0	0.886914839394989	80.2652893672188	7.5915344929254	115.544342000744	16.7423512364769	0.39790420035135	0.358930687467485	0.48175235248852	0.226043751557524	0.304954094487637	0.0172732733959335	0.0168786492222454	21.6775531958827	31.6416374364328	0	1	-0.00242381329372236	-0.00514420332637981	0	0	-0.497595517644882	0
15	finalLog_stopTrials_model079_startVal015_started2017-04-22-T152455	SAM_stopTrials_model079_startVal015_exit1_started2017-04-22-T152455	15	463.640029190414	02:48:07.90	1	0.886914839394989	80.2652893672188	5.98297612173383	115.544342000744	21.3278794053004	0.39790420035135	0.358930687467485	0.510333987589346	0.226043751557524	0.304954094487637	0.0172732733959335	0.0355008436756391	21.6775531958827	23.4522866006515	0	1	-0.00242381329372236	-0.00253058059959548	0	0	-0.457401729785674	0	0.886914839394989	80.2652893672188	9.06148202046865	115.544342000744	21.9019575183448	0.39790420035135	0.358930687467485	0.490836706132899	0.226043751557524	0.304954094487637	0.0172732733959335	0.03619806000356	21.6775531958827	19.5909164878031	0	1	-0.00242381329372236	-0.00244303761462512	0	0	-0.493929562147707	0
3	finalLog_stopTrials_model079_startVal003_started2017-04-22-T150135	SAM_stopTrials_model079_startVal003_exit1_started2017-04-22-T150135	3	463.802141778948	01:55:27.63	1	0.886914839394989	80.2652893672188	6.27827655212863	115.544342000744	24.2090084693144	0.39790420035135	0.358930687467485	0.627100370312405	0.226043751557524	0.304954094487637	0.0172732733959335	0.0336764917995912	21.6775531958827	24.6699636170857	0	1	-0.00242381329372236	-0.00525107651309487	0	0	-0.124918274638898	0	0.886914839394989	80.2652893672188	7.72286483917038	115.544342000744	24.1130038804851	0.39790420035135	0.358930687467485	0.61459588725662	0.226043751557524	0.304954094487637	0.0172732733959335	0.0331146441073807	21.6775531958827	24.2806414594572	0	1	-0.00242381329372236	-0.00535324591618632	0	0	-0.167003249624384	0
8	finalLog_stopTrials_model079_startVal008_started2017-04-22-T151016	SAM_stopTrials_model079_startVal008_exit1_started2017-04-22-T151016	8	463.983303302427	03:12:15.00	1	0.886914839394989	80.2652893672188	21.8854388871334	115.544342000744	27.4220194529985	0.39790420035135	0.358930687467485	0.622712044821584	0.226043751557524	0.304954094487637	0.0172732733959335	0.0337259461207102	21.6775531958827	28.3779080547013	0	1	-0.00242381329372236	-0.00133454925924413	0	0	-0.108601937411844	0	0.886914839394989	80.2652893672188	22.4928371133935	115.544342000744	25.6675557329074	0.39790420035135	0.358930687467485	0.619188736016331	0.226043751557524	0.304954094487637	0.0172732733959335	0.03305156565068	21.6775531958827	32.5524821490563	0	1	-0.00242381329372236	-0.0013978694526808	0	0	-0.150835981475001	0
9	finalLog_stopTrials_model079_startVal009_started2017-04-22-T151100	SAM_stopTrials_model079_startVal009_exit1_started2017-04-22-T151100	9	464.075853001393	03:00:15.77	1	0.886914839394989	80.2652893672188	19.5823050490144	115.544342000744	23.8786061931772	0.39790420035135	0.358930687467485	0.568499612449589	0.226043751557524	0.304954094487637	0.0172732733959335	0.027269001880514	21.6775531958827	31.6923353237816	0	1	-0.00242381329372236	-0.00181066142876377	0	0	-0.22331868912282	0	0.886914839394989	80.2652893672188	19.6515838376366	115.544342000744	22.8449982634498	0.39790420035135	0.358930687467485	0.579821843705713	0.226043751557524	0.304954094487637	0.0172732733959335	0.0218425424482299	21.6775531958827	32.2807317020663	0	1	-0.00242381329372236	-0.00180020962892413	0	0	-0.213126002766502	0
12	finalLog_stopTrials_model079_startVal012_started2017-04-22-T152019	SAM_stopTrials_model079_startVal012_exit1_started2017-04-22-T152019	12	464.265820605609	02:29:07.01	1	0.886914839394989	80.2652893672188	15.0334997864549	115.544342000744	25.5355783515325	0.39790420035135	0.358930687467485	0.632431282423422	0.226043751557524	0.304954094487637	0.0172732733959335	0.046532991495893	21.6775531958827	35.7157100944277	0	1	-0.00242381329372236	-0.000916919625111949	0	0	-0.326756089821922	0	0.886914839394989	80.2652893672188	16.0014063344039	115.544342000744	25.2216958415051	0.39790420035135	0.358930687467485	0.607115501318823	0.226043751557524	0.304954094487637	0.0172732733959335	0.0468761450297162	21.6775531958827	36.7263083790957	0	1	-0.00242381329372236	-0.0016930233723158	0	0	-0.329395223674381	0
