subject,model,unit,z0_1,z0_2,zc,v_1,v_2,v_3,v_4,v_5,v_6,ve_1,ve_2,ve_3,ve_4,ve_5,ve_6,eta,t0,se,si,k,wliw,wlib,wffiw
1,79,go,13.3838429208767,1.98893931756532,35.1690854435868,0.152464841649166,0.137371471138569,0.11945187424016,,,,0.055183746622349,0.0758009097156875,0.0896489436071521,,,,0.000160611142741818,110.576262704721,0,1,-0.000177920989257643,0,0,-0.366811491469816
1,79,stop,5.14965171026184,,8.00471043480426,0.234682020623833,,,,,,NaN,,,,,,0.052114979463849,22.1439081272448,0,1,-0.00492360883926291,0,-0.517568434660315,NaN
1,352,go,16.2306300180181,,57.3277455037493,0.190344947689622,0.173920533010996,0.170805981982479,0.154488648608868,0.153181784070111,0.133541942346349,0.0297629291944087,0.0805791409095958,0.0690985879240497,0.0918386344768494,0.08940147566442,0.115314518681559,0.0330927262632649,55.5447119933583,0,1,-3.00505491538337e-07,0,0,-0.153729666247294
1,352,stop,0.763915437489889,,3.59349435095661,0.0707518073787821,,,,,,NaN,,,,,,0.0577751823302664,32.1069747117006,0,1,-0.00153356324366863,0,-0.305028763300584,NaN
1,478,go,13.2064110856247,1.48220825917865,39.1395397526332,0.160757023111178,0.146808300183436,0.136276480509735,0.138905577745178,0.123103312775369,0.124660030757309,0.0670043873057698,0.00769639647377267,0.0595219073207202,0.0675857914128944,0.0781267019154994,0.0932437548855271,0.0237502761759267,94.2566491710537,0,1,-3.30510692652152e-05,0,0,-0.321304315987662
1,478,stop,3.2539996664236,,3.58083848846104,0.125676669480746,,,,,,NaN,,,,,,0.0289960421381286,36.099985869079,0,1,-0.00541725528674854,0,-0.523585388900857,NaN
2,79,go,20.9502775162241,16.3811890430131,116.351898492868,0.702378480533911,0.651452755765,0.58331457365395,,,,0.314589809848324,0.417845889152138,0.515096222383643,,,,0.203809315807138,93.9328490834402,0,1,-0.00169795718952515,0,0,-0.000624388825120281
2,79,stop,2.51547731279847,,2.70606418905822,0.0341339849944494,,,,,,NaN,,,,,,0.0446140310095483,29.2081665902325,0,1,-0.00280424073072476,0,-0.319227636802598,NaN
2,352,go,9.87172850734102e-05,,33.1475762861084,0.210428519715037,0.254772584062282,0.199736818735081,0.22133476447179,0.182664850577323,0.163767698788701,0.0209104472067329,0.0692276266253835,0.0875709592347758,0.134199238087625,0.127277410369043,0.16785362334938,0.0485872544594062,123.610525457124,0,1,-0.00116576907803357,0,0,-0.0751677875314878
2,352,stop,0.499045361325556,,1.826487167561,0.0302386296539034,,,,,,NaN,,,,,,0.0564146158019138,31.0844066478599,0,1,-0.00126055608799497,0,-0.249567696576669,NaN
2,478,go,21.982681928929,17.4723137623158,46.9607174626045,0.28571502295439,0.379494928510839,0.260158488173221,0.34230990159458,0.251239946362277,0.249724213692852,0.0837135730010033,0.127244801689671,0.1053419569092,0.193414756209421,0.180383140255531,0.231792289081106,0.12107520381432,149.758181299817,0,1,-0.000143645033570873,0,0,-0.264553030875127
2,478,stop,2.08164996238481,,2.77511463735442,0.0550145399387465,,,,,,NaN,,,,,,0.0476189054610347,29.4347659779773,0,1,-0.00329613913402832,0,-0.206629924706722,NaN
