FileIndex	FileNameLog	FileNameSAM	StartValueIndex	FunctionValue	ElapsedTime	ExitFlag	BestX_ 1	BestX_ 2	BestX_ 3	BestX_ 4	BestX_ 5	BestX_ 6	BestX_ 7	BestX_ 8	BestX_ 9	BestX_10	BestX_11	BestX_12	BestX_13	BestX_14	BestX_15	BestX_16	BestX_17	BestX_18	StartX_ 1	StartX_ 2	StartX_ 3	StartX_ 4	StartX_ 5	StartX_ 6	StartX_ 7	StartX_ 8	StartX_ 9	StartX_10	StartX_11	StartX_12	StartX_13	StartX_14	StartX_15	StartX_16	StartX_17	StartX_18
1	finalLog_goTrials_model191_startVal001_started2016-05-27-T183021	SAM_goTrials_model191_startVal001_exit1_started2016-05-27-T183021	1	227.116814308506	01:26:32.42	1	22.901941855106	10.1029773412339	67.7467506290555	67.5658892937131	0.236373916068728	0.216563137827469	0.197217398840032	0.125937043359884	0.14013057859631	0.160637172670096	0.0248212945142596	29.074368138526	0	1	-0.00115763100415067	-0.000637390431595719	0	0	22.5156598923765	9.00096959163031	67.8559057786494	67.1931720510677	0.237651682665143	0.215739246121716	0.196570733245267	0.127046012429506	0.141930285910678	0.160861228686562	0.0246030464477143	28.5257299341675	0	1	-0.00115285461378702	-0.000662001824780711	0	0
7	finalLog_goTrials_model191_startVal007_started2016-05-27-T120219	SAM_goTrials_model191_startVal007_exit1_started2016-05-27-T120219	7	513.264577173837	02:31:13.91	1	21.5122445276242	19.2576011176187	64.4201008478596	67.8345336619969	0.215257890114115	0.200960834204241	0.178801819245706	0.0450001427143449	0.107615838075438	0.138596549200152	0.00278059868709486	54.7355977023027	0	1	-1.91785064480345e-05	-0.00858133289259055	0	0	8.13567972427614	21.731937479101	31.4300937667154	72.4512346458172	0.201694526698924	0.303781323708492	0.249722640546026	0.0843821404931119	0.0755576774190672	0.166188376167029	0.000894445408737028	53.4017254643062	0	1	-0.002354142648849	-0.0455110832651106	0	0
10	finalLog_goTrials_model191_startVal010_started2016-05-27-T182821	SAM_goTrials_model191_startVal010_exit1_started2016-05-27-T182821	10	808.736903545482	02:36:27.26	1	6.01390658448822	0.0467735337487324	47.101554645318	48.2499276445385	0.18360724253269	0.167117756253114	0.151991411752383	0.0362489532821297	0.0633829135514342	0.106055220026165	0.00124468048380755	52.3914116763468	0	1	-0.000864613007361582	-0.0273377077414095	0	0	0.397263542635017	2.14320706390891	19.1685006127797	56.9435257221986	0.386334014244522	0.184866932390224	0.184639035952865	0.0383946462725087	0.12873006172632	0.0642969703240934	0.00366750800670228	56.9315649160783	0	1	-0.0025813098287632	-0.158287452449136	0	0
9	finalLog_goTrials_model191_startVal009_started2016-05-27-T182814	SAM_goTrials_model191_startVal009_exit1_started2016-05-27-T182814	9	1050.05804956551	02:35:28.28	1	23.3919263191451	18.5181500301494	58.1634898749428	62.7605190270945	0.201656076303402	0.177554449035446	0.151615076346118	0.0229668497779764	0.0614177112965733	0.119857129468418	0.0167837369603813	48.2329224788154	0	1	-2.02817003823984e-05	-0.367877381063361	0	0	15.300758719967	16.4213991828559	43.2957505962826	27.5811390821136	0.0974411121995181	0.258278926706618	0.0560817666093785	0.128218963945565	0.0783016712903825	0.176749383688663	0.0272880906989367	47.6669243540686	0	1	-0.000289624622010514	-0.16539706727329	0	0
2	finalLog_goTrials_model191_startVal002_started2016-05-27-T182812	SAM_goTrials_model191_startVal002_exit1_started2016-05-27-T182812	2	1119.45822145688	02:03:32.02	1	15.4293671322893	12.0464355618116	62.3525089645751	67.4696454213715	0.22367877724363	0.196986594915738	0.172402025035738	0.030962839099206	0.0749351268380242	0.138339491809144	0.0363236161243162	44.9793621532279	0	1	-0.000137641537493926	-0.320232755465781	0	0	11.3175168480047	15.6543423955896	48.1106846359581	60.262583438264	0.23415278374048	0.171046072021524	0.18350145843314	0.0354939316372288	0.0548425186935125	0.289456842153863	0.0357549726244265	39.0967132131684	0	1	-0.00114578715090937	-0.279931906332745	0	0
6	finalLog_goTrials_model191_startVal006_started2016-05-27-T182833	SAM_goTrials_model191_startVal006_exit1_started2016-05-27-T182833	6	1333.86624665116	02:09:22.02	1	26.4630543698923	20.5830860393782	68.1398357770179	72.3479864096863	0.232185356787934	0.212340736641918	0.187632064290046	0.0729161944870611	0.0954184645316818	0.167298023014914	0.0377540371550525	23.1716134963928	0	1	-0.000377434576017426	-0.399284925600313	0	0	36.3191187276438	18.8850383402248	59.2723953829867	66.160161825301	0.236996958332983	0.363208490387671	0.286302294199202	0.138536645750255	0.0473782006811792	0.0930262072152972	0.0380419592715065	8.54697790297908	0	1	-0.00084211192185038	-0.221541407231768	0	0
4	finalLog_goTrials_model191_startVal004_started2016-05-27-T121254	SAM_goTrials_model191_startVal004_exit1_started2016-05-27-T121254	4	1436.20067574064	02:26:17.60	1	13.4163190053425	9.80684625350138	69.4684373882436	75.531936334356	0.274934296248711	0.244726990594422	0.224178143303292	0.0680836752807101	0.112284874339956	0.185833029604422	0.0490989737139905	41.8608975650524	0	1	-0.000850783443839048	-0.38552506933421	0	0	18.0669567919276	11.815614506474	52.1057171012269	51.4121111248459	0.360847385830383	0.236739560666496	0.183885733412201	0.0263422600345822	0.270180609022769	0.254474629403237	0.0474765335320912	30.304570079819	0	1	-0.00162511050304313	-0.34076402748301	0	0
5	finalLog_goTrials_model191_startVal005_started2016-05-27-T182824	SAM_goTrials_model191_startVal005_exit1_started2016-05-27-T182824	5	1750.54752274197	02:24:42.35	1	4.84374231460809	3.30259605849478	63.3529506274658	66.0961997103908	0.305651886267378	0.285687622095777	0.272688816000335	0.161120750260145	0.205723233605617	0.252642858264362	0.00680392667288506	10.2653330038342	0	1	-0.00305309122065749	-0.307326639312063	0	0	1.47668479614807	7.27960280406935	63.2292666662917	51.6957394705837	0.282705756276062	0.227778057283024	0.235075153584671	0.189478829393533	0.244061129831223	0.284762065972507	0.00586385677659817	9.15225480778896	0	1	-0.00271808074065766	-0.331309103000811	0	0
3	finalLog_goTrials_model191_startVal003_started2016-05-27-T182725	SAM_goTrials_model191_startVal003_exit1_started2016-05-27-T182725	3	3463.10551626116	02:16:21.11	1	9.4996662563688	3.11138321586764	33.2378689155433	27.5827599753179	0.101678402236337	0.0910141455819753	0.0626630898026505	0.00632371380994932	0.0037644527724452	0.0255734772187143	0.00127700672376572	54.9170864225051	0	1	-3.74066045373293e-05	-0.500633856060351	0	0	7.4693761340719	13.2309131216837	18.5318736443299	21.018689729197	0.115427231349734	0.162838060664839	0.163951373617894	0.0859079339706565	0.0355768645972697	0.0581473963692869	0.0202054531510338	43.1599738611136	0	1	-0.00448283681970815	-0.476260440396288	0	0
8	finalLog_goTrials_model191_startVal008_started2016-05-27-T182748	SAM_goTrials_model191_startVal008_exit1_started2016-05-27-T182748	8	5940.15744690486	01:57:17.66	1	19.8172691475263	16.1539217101867	38.2925964399499	40.6438316206461	0.253465997803833	0.233233308528206	0.228503541267473	0.0345976208956947	0.067217241619148	0.165606983559172	0.034311660689692	7.21518966744618	0	1	-0.00603305282580704	-0.234895749387314	0	0	15.8649054905038	13.33432966284	43.261980839521	26.6244078171056	0.319312681877742	0.289708095791839	0.190397040634175	0.0762115971420317	0.0259728821989343	0.147312316525197	0.0303738992477821	5.79265658285161	0	1	-0.00605659509414792	-0.118950040043635	0	0
