subject,model,unit,z0_1,z0_2,zc,v_1,v_2,v_3,v_4,v_5,v_6,ve_1,ve_2,ve_3,ve_4,ve_5,ve_6,eta,t0,se,si,k,wliw,wlib,wffiw
1,2,go,14.7214084736164,3.97347209766365,54.8147964599016,0.136712390871503,,,,,,0.073049631795116,,,,,,0.014086778105711,36.5420026751952,0,1,-0.000157780758826206,0,0,-0.0142938921952862
1,2,stop,24.3862095606584,,38.8471649270532,0.586110513807929,,,,,,NaN,,,,,,0.0311999634653825,11.8579386776853,0,1,-0.00129578682634164,0,-0.0471317449182613,NaN
1,43,go,5.63592744150682,,48.0635392697159,0.157731119187037,0.136476910476206,0.118203939532948,,,,0.0467180131801183,0.0620789123424854,0.08300412035441,,,,0.00310385785338096,85.0351953431188,0,1,-0.000495495384223713,0,0,-0.000924574005809253
1,43,stop,11.6153069711842,,22.3553129108532,0.422640326638762,,,,,,NaN,,,,,,0.0326623824029027,16.2869746991633,0,1,-0.0039174681487844,0,-0.0597982576481157,NaN
1,79,go,16.2928138775334,4.71965761523087,54.6017736066243,0.161804530170118,0.143007454770256,0.125680382009952,,,,0.0557594199641816,0.074533779253259,0.0918785901183898,,,,8.8756779794739e-05,64.5972967773227,0,1,-7.90621825754595e-07,0,0,-0.111508162303263
1,79,stop,18.8967470957657,,28.6605789555632,0.529605043121387,,,,,,NaN,,,,,,0.0498270116296134,6.10270462543221,0,1,-0.00396289135754671,0,-0.118107317428512,NaN
1,352,go,13.4232881140811,,58.3319277681728,0.187609899609283,0.173895930694224,0.169877346845804,0.152118306888967,0.153064426399536,0.132113295664745,0.0272438672031953,0.073652066758734,0.0670368386512624,0.0951946911916687,0.0926381822576721,0.115074601991737,0.0289608115591337,85.6872636591122,0,1,-2.4073499913348e-06,0,0,-0.143428659526845
1,352,stop,9.30131992377525,,29.1703833749979,0.63713425989655,,,,,,NaN,,,,,,0.0502422706468599,29.2556653296935,0,1,-0.00396208596113908,0,-0.025493973171667,NaN
1,478,go,15.8290703139384,5.05504305142357,57.1145621506377,0.167321942945427,0.167098385781313,0.148451133151113,0.145437739880153,0.13173078362344,0.125671296143872,0.0683587164156351,0.0630889799348735,0.0682787485512499,0.0746463313268424,0.084011909411835,0.0957807161045574,0.0191330273752853,60.0963449614356,0,1,-1.87132831874597e-06,0,0,-0.0842892989793724
1,478,stop,13.7254902903305,,26.4283758697248,0.607197752735718,,,,,,NaN,,,,,,0.0617623128180107,40.0944139749018,0,1,-0.00251942942639448,0,-0.176218680419327,NaN
2,2,go,9.52972756323895,6.64444496719168,245.861231931308,0.872695894599712,,,,,,0.643500930280791,,,,,,0.247381444926379,42.3240687014012,0,1,-8.88289153971704e-07,0,0,-0.00680822140287018
2,2,stop,3.46025438886711,,6.19663301003768,0.034081884748575,,,,,,NaN,,,,,,0.0402850832668937,17.8769974368833,0,1,-0.0049062908518373,0,-0.327892126961971,NaN
2,43,go,4.71113910394724,,90.7131589395939,0.475324813902397,0.454250505522395,0.418141756855094,,,,0.295626372315503,0.344268223933074,0.385837094371088,,,,0.0648731860505819,43.8800988793922,0,1,-0.00268655519504874,0,0,-0.000224349712558247
2,43,stop,4.19692677080285,,10.4756989172131,0.122293243621245,,,,,,NaN,,,,,,0.051778476150797,0.264380242656087,0,1,-0.00306139851383706,0,-0.217443585720699,NaN
2,79,go,9.28453702218103,11.4968875646117,132.157882338803,0.531611365799329,0.491403395755248,0.440836904066338,,,,0.2451330006246,0.33553999461311,0.400079328611415,,,,0.1183736056304,49.8080267106449,0,1,-0.00038484048133942,0,0,-0.00176005974150306
2,79,stop,6.45038115975649,,8.05911150893621,0.15223495958751,,,,,,NaN,,,,,,0.0643888489974948,17.7421509523158,0,1,-0.00453088712146417,0,-0.0776995852786422,NaN
2,352,go,3.71844318446839,,59.0857354588046,0.212434595919928,0.240185801388771,0.200575143890206,0.214232472586589,0.183453684356855,0.172682187906689,0.0610440017071265,0.07187389592606,0.108594153052535,0.146375448160365,0.145111241099504,0.17315854509715,0.0180249037156705,62.8047500014789,0,1,-1.27334051669269e-05,0,0,-0.00233958957541947
2,352,stop,5.43527115439387,,7.79950495060829,0.108824063804265,,,,,,NaN,,,,,,0.0541688865123031,0.0590191371992671,0,1,-0.00444726707969817,0,-0.0568891113825505,NaN
2,478,go,15.8997870234898,19.7737492832954,88.1243217212209,0.332288325349641,0.365823130117975,0.315616282247761,0.329072529432204,0.298359199872983,0.268693722905024,0.151928300367793,0.182517669308785,0.183054358501282,0.243120731776497,0.226178117059201,0.28098806220452,0.0637284838781481,75.7219104390025,0,1,-0.000358947257614252,0,0,-0.00270970973880136
2,478,stop,2.49081764657434,,6.91782662437585,0.151686490540674,,,,,,NaN,,,,,,0.0542022210453834,15.8378972177251,0,1,-0.00531315276595182,0,-0.0525943485685457,NaN
