FileIndex	FileNameLog	FileNameSAM	StartValueIndex	FunctionValue	ElapsedTime	ExitFlag	BestX_ 1	BestX_ 2	BestX_ 3	BestX_ 4	BestX_ 5	BestX_ 6	BestX_ 7	BestX_ 8	BestX_ 9	BestX_10	BestX_11	BestX_12	BestX_13	BestX_14	BestX_15	StartX_ 1	StartX_ 2	StartX_ 3	StartX_ 4	StartX_ 5	StartX_ 6	StartX_ 7	StartX_ 8	StartX_ 9	StartX_10	StartX_11	StartX_12	StartX_13	StartX_14	StartX_15
1	finalLog_goTrials_model079_startVal001_started2017-04-20-T011916	SAM_goTrials_model079_startVal001_exit1_started2017-04-20-T011916	1	929.156083583434	00:24:54.39	1	34.6066250695454	21.0041503612694	73.1767897488735	0.315730020813101	0.280228922614548	0.12084575420915	0.227547179495974	0.0237385262884375	83.8683422775861	0	1	-0.000680836337794378	-0.00711621228344972	0	0	40	29	70	0.3	0.25	0.17	0.17	0.03	65	0	1	-0.001	-0.01	0	0
12	finalLog_goTrials_model079_startVal012_started2017-04-20-T012723	SAM_goTrials_model079_startVal012_exit1_started2017-04-20-T012723	12	970.511041303288	00:44:24.02	1	14.0619716430423	4.39730167100829	65.9929457408588	0.394184793829572	0.369319709671699	0.246054513224643	0.326805361447565	0.0223586173892687	66.131397853855	0	1	-0.00315309658113367	-0.0101487808397581	0	0	37.7587584937448	15.7459069785183	69.7643155418521	0.406180822957698	0.363750706200435	0.133844488113321	0.330187950984819	0.0175057805531711	15.1313319439457	0	1	-0.00441087020465549	-0.0565649881681482	0	0
17	finalLog_goTrials_model079_startVal017_started2017-04-20-T012718	SAM_goTrials_model079_startVal017_exit1_started2017-04-20-T012718	17	1006.67556409699	00:31:57.44	1	18.0610513598552	5.26572117129982	66.8506627166147	0.358788467596972	0.330483635599604	0.151170320780963	0.263853108571962	0.0598199268277206	79.8538771170335	0	1	-0.0024212416712885	-0.0102866587577316	0	0	42.8489637699021	24.0866369881949	64.9684193028748	0.285120776460575	0.268966907175314	0.267921775673428	0.202428817110014	0.0597185061622574	30.2591460185703	0	1	-0.00296120220699518	-0.0402729139161966	0	0
5	finalLog_goTrials_model079_startVal005_started2017-04-20-T012434	SAM_goTrials_model079_startVal005_exit1_started2017-04-20-T012434	5	1036.31769128851	00:33:20.51	1	44.477527694265	27.8775653438547	78.9010977338569	0.349672203334383	0.330996851357052	0.135966594871597	0.262830647521726	0.041049494206653	104.121843605854	0	1	-0.000990853543218336	-0.0067389546938913	0	0	53.0957877737496	42.0008502484675	82.6930133535033	0.281428535112455	0.251960820452504	0.19097972194356	0.316627317116492	0.0489232155223453	78.303218151153	0	1	-0.0012677058030088	-0.122016701382159	0	0
18	finalLog_goTrials_model079_startVal018_started2017-04-20-T012727	SAM_goTrials_model079_startVal018_exit1_started2017-04-20-T012727	18	1047.00802808318	00:50:38.38	1	15.0488753979568	7.91257326996338	62.8269149192708	0.327492620724688	0.310437883919041	0.164971793832234	0.269641899328731	0.0134319036046042	40.0407542698671	0	1	-0.00247225414264879	-0.0094209267079095	0	0	29.5555770585896	44.4748975176797	61.2385865982409	0.363922347571374	0.31290166558552	0.127642386439862	0.259735051619542	0.0125274237523429	19.2251506464881	0	1	-0.00496897158621606	-0.116971554385877	0	0
13	finalLog_goTrials_model079_startVal013_started2017-04-20-T012717	SAM_goTrials_model079_startVal013_exit1_started2017-04-20-T012717	13	1146.06720271237	00:30:15.77	1	31.6403969722448	21.5912783464734	64.746968270321	0.315924883351282	0.282427840277146	0.0738967751720567	0.215607579607812	0.0543195580864663	84.3704842478626	0	1	-0.00176554914274791	-0.00956716445446759	0	0	27.0903947031846	26.8734832559472	65.2162794366125	0.296695720570763	0.167585355703893	0.140290039332915	0.318691778619598	0.04988177316199	77.9474265816631	0	1	-0.00191790716790719	-0.0628446172209892	0	0
16	finalLog_goTrials_model079_startVal016_started2017-04-20-T012955	SAM_goTrials_model079_startVal016_exit1_started2017-04-20-T012955	16	1319.38196615059	00:25:45.12	1	6.95092869157507	3.78282443890347	55.4103565214528	0.229902241293195	0.18268884678583	0.0160576625537729	0.117719059178895	0.0512963688814069	70.9007427114183	0	1	-0.000503928296120914	-0.223778643601215	0	0	4.22633353788148	13.2108275145708	58.5145879361451	0.272079886159976	0.169047293784852	0.0146161277862438	0.0825584830537594	0.0486340876009902	59.6562833904444	0	1	-0.000574517685316901	-0.239748053829619	0	0
15	finalLog_goTrials_model079_startVal015_started2017-04-20-T013236	SAM_goTrials_model079_startVal015_exit1_started2017-04-20-T013236	15	1332.49811488427	00:34:25.59	1	4.01978659371269	1.78209221373048	48.2622164027232	0.153575069896138	0.116023379134785	0.00625461204850501	0.0805279365604034	0.0196533083864265	19.1155775756708	0	1	-0.00053833692794654	-2.96637814545253e-05	0	0	21.2528982780764	10.1381234726518	30.9168153100174	0.107634098000138	0.0669069664398487	0.0018230794854853	0.0288973765127618	0.0485593580597394	7.5141733151448	0	1	-0.00126933817981801	-0.0075187885390241	0	0
7	finalLog_goTrials_model079_startVal007_started2017-04-20-T012201	SAM_goTrials_model079_startVal007_exit1_started2017-04-20-T012201	7	1437.13634846302	00:39:00.27	1	8.25611673922596	1.68038657157333	44.2784831302729	0.309973860254518	0.285967444515852	0.170148413765734	0.238334024817049	0.00606618569806399	43.3261930624261	0	1	-0.0055599724368507	-0.0209399527956709	0	0	1.25070390143882	15.7324845577934	45.3081404615185	0.323431749655488	0.259756145519695	0.128319434187879	0.24528772911264	0.00548021434359357	24.1372165719931	0	1	-0.0055620113586483	-0.0154075359258845	0	0
11	finalLog_goTrials_model079_startVal011_started2017-04-20-T012727	SAM_goTrials_model079_startVal011_exit1_started2017-04-20-T012727	11	1538.27785610452	00:46:27.87	1	30.4000910068911	20.1049742370207	62.2181327407121	0.21333227096105	0.160626465383644	0.034199049421633	0.11552428997512	0.0237140454337614	18.056969760803	0	1	-6.67386712901764e-05	-0.379514693078742	0	0	32.7091270626359	34.9973896808048	52.0989151830811	0.222415110632413	0.178808728281577	0.0864583707060102	0.0795276935700808	0.0172758440535222	10.2884247054553	0	1	-0.00237110220853203	-0.353718219539232	0	0
