FileIndex	FileNameLog	FileNameSAM	StartValueIndex	FunctionValue	ElapsedTime	ExitFlag	BestX_ 1	BestX_ 2	BestX_ 3	BestX_ 4	BestX_ 5	BestX_ 6	BestX_ 7	BestX_ 8	BestX_ 9	BestX_10	BestX_11	BestX_12	BestX_13	BestX_14	BestX_15	BestX_16	BestX_17	BestX_18	BestX_19	StartX_ 1	StartX_ 2	StartX_ 3	StartX_ 4	StartX_ 5	StartX_ 6	StartX_ 7	StartX_ 8	StartX_ 9	StartX_10	StartX_11	StartX_12	StartX_13	StartX_14	StartX_15	StartX_16	StartX_17	StartX_18	StartX_19
6	finalLog_goTrials_model478_startVal006_started2017-04-20-T045054	SAM_goTrials_model478_startVal006_exit1_started2017-04-20-T045054	6	847.614031058915	00:34:25.24	1	3.40908514829177	2.69560539824956	43.6874289953205	0.185340801136207	0.115960798478768	0.117837235644538	0.102362044557645	0.099440317982053	0.0122252936108836	0.0931092400914609	0.0740183882189331	0.0182236332934838	72.5377362978743	0	1	-2.72719613564412e-05	0	0	-0.190983015677422	14.2204195185663	16.6326189155769	36.3453920634707	0.135356310694005	0.161894137749966	0.0708123733238528	0.0402519530900627	0.0919142144002934	0.0798053732269803	0.0611857290576224	0.0759526166716106	0.00647136346890596	61.0855694224054	0	1	-0.000313071901275957	0	0	-0.654087711395698
1	finalLog_goTrials_model478_startVal001_started2017-04-20-T044755	SAM_goTrials_model478_startVal001_exit1_started2017-04-20-T044755	1	919.481815338338	00:47:57.89	1	38.8975880742091	30.7706467197085	72.3841767419956	0.27125368081407	0.215363530015017	0.181018353683812	0.177916769134783	0.140534309071922	0.104248356707027	0.157951977104139	0.136321462248866	0.0232919197457242	70.0260120989468	0	1	-0.00101886256514207	0	0	-0.00317442963657455	40	27	73	0.28	0.21	0.19	0.16	0.14	0.14	0.14	0.14	0.02	70	0	1	-0.001	0	0	-0.01
2	finalLog_goTrials_model478_startVal002_started2017-04-20-T044953	SAM_goTrials_model478_startVal002_exit1_started2017-04-20-T044953	2	945.577392028724	00:41:29.67	1	11.3431005033427	4.57813979400636	46.904152265065	0.268882038823585	0.177341537219419	0.171468837030481	0.150951785600967	0.146223166186055	0.0644438714426047	0.136075137832742	0.118783069546204	0.0397062376298457	108.81552000877	0	1	-0.000453571846033615	0	0	-0.399177164622348	40.3421297140345	4.22928949358249	49.7115429590559	0.34743321945364	0.214553547428131	0.0738590128060374	0.237738227396363	0.227147613425512	0.16231423822394	0.064021275855141	0.157896891610202	0.0302140288386824	93.9659826469626	0	1	-0.000820637761554766	0	0	-0.538515124526542
13	finalLog_goTrials_model478_startVal013_started2017-04-20-T045452	SAM_goTrials_model478_startVal013_exit1_started2017-04-20-T045452	13	956.068149449236	00:36:54.86	1	22.3874513234625	9.26393573403075	52.7586416154866	0.282983903967941	0.186654868160105	0.19441740809563	0.165154699341055	0.159201788095128	0.0595854498930496	0.182739391607772	0.121308081154545	0.0288023169189228	114.371574392366	0	1	-0.000321587193441474	0	0	-0.392628763019341	37.2932705707939	16.2291155934942	42.4075237659011	0.306885128107969	0.203796791918903	0.0694321753092074	0.226957105130742	0.161713257614212	0.0818382075826255	0.160748843905991	0.164088723024417	0.016007253760545	114.763656528724	0	1	-0.000858557128137678	0	0	-0.568888389078833
10	finalLog_goTrials_model478_startVal010_started2017-04-20-T045300	SAM_goTrials_model478_startVal010_exit1_started2017-04-20-T045300	10	962.762307264502	00:50:08.96	1	30.4657654349118	28.9449667521242	62.5663151391191	0.264625541783339	0.183079870953231	0.171613145561689	0.158620416607781	0.164693849871903	0.0854865131161188	0.13358358072576	0.114979584787234	0.0207331531841278	110.224116937364	0	1	-0.000602105290421868	0	0	-0.138201862893792	21.5916999427954	33.1587111113765	58.6692687422318	0.384220114010655	0.160393551813238	0.174018485680876	0.139591177638123	0.194613069114261	0.117322549007155	0.154706936597161	0.0595721015357303	0.0146422380397652	95.3895038804841	0	1	-0.000771496597084804	0	0	-0.121796245814612
15	finalLog_goTrials_model478_startVal015_started2017-04-20-T045554	SAM_goTrials_model478_startVal015_exit1_started2017-04-20-T045554	15	980.122661275753	00:44:58.40	1	16.7487912097713	8.4490464391364	57.0833605643054	0.397620001184633	0.239753879783955	0.248979333131534	0.22748279217437	0.242823938856313	0.134825851534472	0.212920587238873	0.191729212738574	0.0366143625832056	111.49920344964	0	1	-4.480487584949e-05	0	0	-0.558772095989595	4.79534247733711	48.8026185489756	61.1135801183246	0.339214810982408	0.279977377449044	0.195383918942598	0.304747729988217	0.276577722413398	0.105119341301405	0.162440227035352	0.214571116123578	0.0293717218701705	125.681048135637	0	1	-0.000279739708993485	0	0	-0.503837546346837
16	finalLog_goTrials_model478_startVal016_started2017-04-20-T045605	SAM_goTrials_model478_startVal016_exit1_started2017-04-20-T045605	16	1003.71528842136	00:59:49.80	1	51.7590342857617	39.8234815189676	84.2794919026071	0.325790209017238	0.234769491285839	0.208324446444412	0.211577085654335	0.212224547190859	0.104761041213084	0.199051175065762	0.152413262755483	0.0281184001934658	96.4223138269751	0	1	-0.000126055104367708	0	0	-0.261302784744603	67.1179820607349	43.9133135634231	77.6161951838973	0.231374097769425	0.28343531833556	0.0934593351342822	0.161353660688234	0.17499337869039	0.1832116135486	0.228834834174148	0.211260913584219	0.0184778185207482	81.5600481337096	0	1	-0.000189653623303918	0	0	-0.323282049627696
8	finalLog_goTrials_model478_startVal008_started2017-04-20-T045151	SAM_goTrials_model478_startVal008_exit1_started2017-04-20-T045151	8	1003.90112955498	00:40:20.31	1	14.7430987943619	7.30549862156857	47.1070282275185	0.215720144427796	0.168957941575782	0.174406521233292	0.15429486374664	0.015728330079329	0.0707241103423269	0.136815911360663	0.104332634111916	0.0399999999203572	136.298542034707	0	1	-0.000397799322895158	0	0	-0.357479950461035	15.2032987627124	15.2754791874998	49.0102196666979	0.209192064731861	0.119281248718582	0.12491284242885	0.290799647890025	0.00375390949327428	0.0801919923857728	0.0883996547852495	0.180666806129528	0.0353691529407194	139.172408051541	0	1	-0.000717933327884976	0	0	-0.447882751235866
9	finalLog_goTrials_model478_startVal009_started2017-04-20-T045252	SAM_goTrials_model478_startVal009_exit1_started2017-04-20-T045252	9	1006.8444310699	00:44:26.64	1	1.16669163216485	0.266209890220511	45.6736780054411	0.340957806027993	0.128653425348426	0.222664283556506	0.218364501289977	0.22308479580493	0.00151454549375934	0.1843728616753	0.189975856144721	0.0384990446594933	92.125620700827	0	1	-2.71157071387211e-05	0	0	-0.648466127078134	2.72036827312132	16.1644900828087	28.2298528575091	0.359036113456107	0.297161307106373	0.179243896075168	0.256136261654406	0.237053779102979	0.0904850457563248	0.132850982161313	0.185738411022551	0.0382980216193827	107.191740593941	0	1	-0.00470597035290963	0	0	-0.889450991238005
19	finalLog_goTrials_model478_startVal019_started2017-04-20-T045752	SAM_goTrials_model478_startVal019_exit1_started2017-04-20-T045752	19	1043.66687803652	00:38:15.40	1	54.8855071786689	53.1780360573319	93.6043371729879	0.302609883223254	0.197144806414664	0.178514525849497	0.158830537276009	0.16089972428318	0.0603083393033279	0.13838678078841	0.13051642136129	0.0349864176647256	38.0672378634011	0	1	-1.4782336376128e-06	0	0	-0.130740660217737	55.0286073001584	50.621306081108	103.94613576335	0.256795007030386	0.246763003864569	0.152950006878755	0.123818551899678	0.125083673454953	0.276142297419296	0.0993260372861354	0.135368624360552	0.0312821475713606	25.4367259467041	0	1	-9.13200323468272e-06	0	0	-0.293464332105318
