FileIndex	FileNameLog	FileNameSAM	StartValueIndex	FunctionValue	ElapsedTime	ExitFlag	BestX_ 1	BestX_ 2	BestX_ 3	BestX_ 4	BestX_ 5	BestX_ 6	BestX_ 7	BestX_ 8	BestX_ 9	BestX_10	BestX_11	BestX_12	BestX_13	BestX_14	BestX_15	StartX_ 1	StartX_ 2	StartX_ 3	StartX_ 4	StartX_ 5	StartX_ 6	StartX_ 7	StartX_ 8	StartX_ 9	StartX_10	StartX_11	StartX_12	StartX_13	StartX_14	StartX_15
11	finalLog_goTrials_model079_startVal011_started2017-04-20-T035640	SAM_goTrials_model079_startVal011_exit1_started2017-04-20-T035640	11	1083.01888685433	00:28:39.62	1	22.9809911994408	4.01210264023797	65.8154970702138	0.293802821896177	0.247476258693144	0.141632196680361	0.209507632453968	0.0387376927193184	35.1615995138757	0	1	-0.00239473320362379	0	0	-0.0682643684534728	54.4048734196166	14.8854407650249	55.4659406193481	0.242124360009139	0.247787112743462	0.113919327174715	0.210696541886275	0.0288388470753966	22.0771758475108	0	1	-0.00391942013908243	0	0	-0.268196123338733
20	finalLog_goTrials_model079_startVal020_started2017-04-20-T040351	SAM_goTrials_model079_startVal020_exit1_started2017-04-20-T040351	20	1111.04647308675	00:43:39.83	1	24.3551737209463	7.91135261740608	59.9831678027407	0.263483050152022	0.213991308909987	0.133805015146449	0.174682023839774	0.0391725019965823	80.3843375658968	0	1	-0.00170813164535644	0	0	-0.144006140543532	40.1047570671074	10.3637041391431	61.4244991472336	0.264284865155433	0.148121866331415	0.250632388224697	0.18530089252813	0.0277852563878677	66.8216328751076	0	1	-0.00167540137994741	0	0	-0.168248320361448
2	finalLog_goTrials_model079_startVal002_started2017-04-20-T035245	SAM_goTrials_model079_startVal002_exit1_started2017-04-20-T035245	2	1129.3690760686	00:35:03.23	1	21.4048302746945	0.947078679758648	52.5320153246933	0.239452263769924	0.192860808628392	0.110889048529119	0.156449472334998	0.035589825201131	115.277824782606	0	1	-0.000733832888692561	0	0	-0.346392039369297	7.72393660849926	30.8639470747183	37.988364256624	0.20041667985897	0.212626110181936	0.108311776135547	0.146691884302719	0.0333144549082474	117.569997102175	0	1	-0.000999770844561301	0	0	-0.675451415146389
5	finalLog_goTrials_model079_startVal005_started2017-04-20-T035340	SAM_goTrials_model079_startVal005_exit1_started2017-04-20-T035340	5	1178.42686691167	00:25:50.09	1	13.2731832260293	2.26743135362522	51.4766668983474	0.161071982851012	0.127092913092725	0.0151154245133048	0.0951297911742609	0.0272633851301338	48.880090948081	0	1	-1.39442534471965e-05	0	0	-0.186661053090705	21.2528982780764	9.49443309343583	32.2418216804467	0.100458491466796	0.050849294494285	0.00150135957628201	0.023797839481098	0.0323729053731596	8.09218664707901	0	1	-0.00126933817981801	0	0	-0.474054537905474
13	finalLog_goTrials_model079_startVal013_started2017-04-20-T040042	SAM_goTrials_model079_startVal013_exit1_started2017-04-20-T040042	13	1179.70931024653	00:28:36.86	1	14.5458040407287	0.179619817782062	40.8152032306649	0.141231352595675	0.102248429423962	0.0286834628193096	0.0793164894732399	0.012384591650155	110.234842724061	0	1	-3.90383456306664e-05	0	0	-0.23642568288814	7.55590700368916	5.17658914463518	34.7826847903666	0.0944994053612857	0.0366428947394114	0.0983465620573587	0.0347008134751091	0.0149605226039472	48.9725364148242	0	1	-0.000812240982103025	0	0	-0.347733972888972
18	finalLog_goTrials_model079_startVal018_started2017-04-20-T040344	SAM_goTrials_model079_startVal018_exit1_started2017-04-20-T040344	18	1193.44531947205	00:27:11.77	1	37.1181365601626	24.5869762145595	69.5966925299682	0.225982375339249	0.173125529651599	0.0781453808056696	0.133071902939102	0.0394348229331499	74.8957463108971	0	1	-0.000585497786398996	0	0	-0.0917480198788239	25.9149470224156	31.9372096404765	72.9325674753124	0.173557567317031	0.208034076444035	0.161643056666799	0.10880229781478	0.0361670757098351	54.1234297171193	0	1	-0.000580153152366024	0	0	-0.115395125125547
1	finalLog_goTrials_model079_startVal001_started2017-04-20-T035140	SAM_goTrials_model079_startVal001_exit1_started2017-04-20-T035140	1	1194.89546881198	00:31:52.93	1	24.4549130382029	8.00676985441325	54.3674760201351	0.265723969741919	0.224731900904669	0.152245799261874	0.195766086179347	0.00868335249404151	76.69107718868	0	1	-0.00238848680119365	0	0	-0.18262926743752	15.7079247423689	41.4190568592169	50.4263609139683	0.244544351204326	0.210089392274077	0.167637501207821	0.20009155821173	0.00462546090551418	54.1247833939208	0	1	-0.00197804728309932	0	0	-0.434457241004627
15	finalLog_goTrials_model079_startVal015_started2017-04-20-T040041	SAM_goTrials_model079_startVal015_exit1_started2017-04-20-T040041	15	1209.98861953572	00:38:48.36	1	19.447567253495	4.15213167293989	43.0440214712602	0.169463227692469	0.115015525120258	0.0206242707641753	0.0789303717368553	0.0355029902358392	125.064234744536	0	1	-0.00103843183837181	0	0	-0.0436118956399377	7.61941217931727	26.6269910908097	31.9643935000095	0.242455147049564	0.162514279180128	0.0536839730866586	0.0559742734844885	0.0345993724770338	120.807747410635	0	1	-0.00382115536367521	0	0	-0.40576528919581
7	finalLog_goTrials_model079_startVal007_started2017-04-20-T035441	SAM_goTrials_model079_startVal007_exit1_started2017-04-20-T035441	7	1212.69841590714	00:35:48.06	1	19.8497356102926	2.85338018376383	42.7417796570673	0.275353457784072	0.233476223228222	0.151060254100091	0.196427718204771	0.0053954973946239	117.207745718522	0	1	-0.00477378338558268	0	0	-0.104661230488421	11.1367443966401	16.1346747419685	34.9391996617259	0.225184536536408	0.237648553580933	0.0753076672336715	0.160407408655771	0.0126950649474789	12.1990127693985	0	1	-0.00566008616328292	0	0	-0.350346710883361
12	finalLog_goTrials_model079_startVal012_started2017-04-20-T035740	SAM_goTrials_model079_startVal012_exit1_started2017-04-20-T035740	12	1216.14238129833	00:25:17.89	1	41.6707341199532	21.1139613429892	79.3558791623351	0.231102318044518	0.173674475001049	0.0713536633659132	0.137194669302213	0.0388041975002851	12.0849197168837	0	1	-0.000402661060574539	0	0	-0.0569220384469513	50.3134870783353	54.7590763408633	80.4285038856995	0.271977549145592	0.115675754573788	0.0587856719852833	0.119356384553268	0.0284160469864478	11.9425264843125	0	1	-0.000547259891221378	0	0	-0.339599226755181
