FileIndex	FileNameLog	FileNameSAM	StartValueIndex	FunctionValue	ElapsedTime	ExitFlag	BestX_ 1	BestX_ 2	BestX_ 3	BestX_ 4	BestX_ 5	BestX_ 6	BestX_ 7	BestX_ 8	BestX_ 9	BestX_10	BestX_11	BestX_12	BestX_13	BestX_14	BestX_15	BestX_16	BestX_17	BestX_18	BestX_19	BestX_20	StartX_ 1	StartX_ 2	StartX_ 3	StartX_ 4	StartX_ 5	StartX_ 6	StartX_ 7	StartX_ 8	StartX_ 9	StartX_10	StartX_11	StartX_12	StartX_13	StartX_14	StartX_15	StartX_16	StartX_17	StartX_18	StartX_19	StartX_20
7	finalLog_stopTrials_model002_startVal007_started2016-11-03-T213134	SAM_stopTrials_model002_startVal007_exit1_started2016-11-03-T213134	7	477.388324572643	03:41:13.07	1	14.3453959649525	2.7689206687606	5.17375376948538	53.1564076046171	21.0579114575957	0.140438014374583	0.417334134556321	0.0819828878590086	0.00545371105965745	0.0223835864627709	47.5434247511816	9.69667057821987	0	1	-0.000383416671350737	-0.00153435196976988	0	0	-0.376788820267924	-0.0354275409532403	14.3453959649525	2.7689206687606	4.09207514450461	53.1564076046171	21.6424413423683	0.140438014374583	0.371645559620001	0.0819828878590086	0.00545371105965745	0.0206008150975155	47.5434247511816	19.9779768108444	0	1	-0.000383416671350737	-0.00202434005496726	0	0	-0.406335512679641	-0.0354275409532403
1	finalLog_stopTrials_model002_startVal001_started2016-11-03-T213033	SAM_stopTrials_model002_startVal001_exit1_started2016-11-03-T213033	1	477.44815008598	04:50:34.34	1	14.3453959649525	2.7689206687606	6.19434008685051	53.1564076046171	19.6557125983548	0.140438014374583	0.412115499508396	0.0819828878590086	0.00545371105965745	0.0355736008673438	47.5434247511816	22.8872340974449	0	1	-0.000383416671350737	-0.000530978178511715	0	0	-0.0612325128350139	-0.0354275409532403	14.3453959649525	2.7689206687606	5	53.1564076046171	22	0.140438014374583	0.4	0.0819828878590086	0.00545371105965745	0.03	47.5434247511816	25	0	1	-0.000383416671350737	-0.001	0	0	-0.05	-0.0354275409532403
4	finalLog_stopTrials_model002_startVal004_started2016-11-03-T213027	SAM_stopTrials_model002_startVal004_exit1_started2016-11-03-T213027	4	478.219503803633	04:06:49.01	1	14.3453959649525	2.7689206687606	4.78302986627045	53.1564076046171	21.9938695834098	0.140438014374583	0.476195347926568	0.0819828878590086	0.00545371105965745	0.0351376117552276	47.5434247511816	6.20799952748264	0	1	-0.000383416671350737	-0.00481642432806241	0	0	-0.386783731978843	-0.0354275409532403	14.3453959649525	2.7689206687606	4.40034161370732	53.1564076046171	7.81581046333783	0.140438014374583	0.6442210839552	0.0819828878590086	0.00545371105965745	0.0300315353823	47.5434247511816	1.49632641298197	0	1	-0.000383416671350737	-0.00475340507840589	0	0	-0.222341339557601	-0.0354275409532403
5	finalLog_stopTrials_model002_startVal005_started2016-11-03-T213120	SAM_stopTrials_model002_startVal005_exit1_started2016-11-03-T213120	5	479.210087977539	03:36:28.21	1	14.3453959649525	2.7689206687606	3.16272497571692	53.1564076046171	22.0919394249606	0.140438014374583	0.487882459067377	0.0819828878590086	0.00545371105965745	0.0575812146848273	47.5434247511816	8.10192428769022	0	1	-0.000383416671350737	-0.00312020712715752	0	0	-0.0634900238376411	-0.0354275409532403	14.3453959649525	2.7689206687606	2.28093585995659	53.1564076046171	20.275218006342	0.140438014374583	0.472678184684845	0.0819828878590086	0.00545371105965745	0.0550511419887201	47.5434247511816	11.4272090185158	0	1	-0.000383416671350737	-0.0030475985688244	0	0	-0.0290370363162468	-0.0354275409532403
6	finalLog_stopTrials_model002_startVal006_started2016-11-03-T213115	SAM_stopTrials_model002_startVal006_exit1_started2016-11-03-T213115	6	481.127481378865	03:59:17.92	1	14.3453959649525	2.7689206687606	13.5903785596873	53.1564076046171	16.3626185693735	0.140438014374583	0.404419845019679	0.0819828878590086	0.00545371105965745	0.0557857901334222	47.5434247511816	25.853609101503	0	1	-0.000383416671350737	-0.00340215565924798	0	0	-0.286644446433952	-0.0354275409532403	14.3453959649525	2.7689206687606	13.5791069255366	53.1564076046171	31.8280074207836	0.140438014374583	0.218281153326284	0.0819828878590086	0.00545371105965745	0.0567523551485476	47.5434247511816	27.0180414227389	0	1	-0.000383416671350737	-0.00424827663906539	0	0	-0.310276754368439	-0.0354275409532403
8	finalLog_stopTrials_model002_startVal008_started2016-11-03-T213128	SAM_stopTrials_model002_startVal008_exit1_started2016-11-03-T213128	8	481.218853635609	03:23:19.54	1	14.3453959649525	2.7689206687606	6.02656774405655	53.1564076046171	15.0568288266454	0.140438014374583	0.454553980356034	0.0819828878590086	0.00545371105965745	0.0351090659488723	47.5434247511816	38.4108464698203	0	1	-0.000383416671350737	-0.00489616672935221	0	0	-0.0705828628404775	-0.0354275409532403	14.3453959649525	2.7689206687606	5.12829200140722	53.1564076046171	24.7065849653692	0.140438014374583	0.345949203356822	0.0819828878590086	0.00545371105965745	0.0325400424101071	47.5434247511816	37.773054461168	0	1	-0.000383416671350737	-0.00538933432622854	0	0	-0.0362363367477484	-0.0354275409532403
2	finalLog_stopTrials_model002_startVal002_started2016-11-03-T213031	SAM_stopTrials_model002_startVal002_exit1_started2016-11-03-T213031	2	481.649078347511	04:38:14.32	1	14.3453959649525	2.7689206687606	2.15063225532575	53.1564076046171	13.9872382965105	0.140438014374583	0.469136468933993	0.0819828878590086	0.00545371105965745	0.0347080305774808	47.5434247511816	45.6341511452964	0	1	-0.000383416671350737	-0.00503894505834833	0	0	-0.349714117709767	-0.0354275409532403	14.3453959649525	2.7689206687606	2.54409057038142	53.1564076046171	11.9891382304854	0.140438014374583	0.493408024880281	0.0819828878590086	0.00545371105965745	0.0319744516187585	47.5434247511816	43.9898493944848	0	1	-0.000383416671350737	-0.00508884123320785	0	0	-0.367075577558626	-0.0354275409532403
9	finalLog_stopTrials_model002_startVal009_started2016-11-03-T213113	SAM_stopTrials_model002_startVal009_exit1_started2016-11-03-T213113	9	481.776450486778	03:38:01.44	1	14.3453959649525	2.7689206687606	0.764015529569493	53.1564076046171	17.0112642978757	0.140438014374583	0.480504678298721	0.0819828878590086	0.00545371105965745	0.0272473421129551	47.5434247511816	38.4708069090022	0	1	-0.000383416671350737	-0.000622226918333342	0	0	-0.4487140126095	-0.0354275409532403	14.3453959649525	2.7689206687606	0.748502802873211	53.1564076046171	33.239665083114	0.140438014374583	0.287386885393077	0.0819828878590086	0.00545371105965745	0.0209731836007373	47.5434247511816	41.5978268842261	0	1	-0.000383416671350737	-0.0013806720663402	0	0	-0.451891471218278	-0.0354275409532403
10	finalLog_stopTrials_model002_startVal010_started2016-11-03-T213108	SAM_stopTrials_model002_startVal010_exit1_started2016-11-03-T213108	10	488.432959520642	03:58:50.41	1	14.3453959649525	2.7689206687606	1.05279442181727	53.1564076046171	33.3751609803973	0.140438014374583	0.783850701989182	0.0819828878590086	0.00545371105965745	0.0421334111828734	47.5434247511816	14.7704981398734	0	1	-0.000383416671350737	-0.00432089651859092	0	0	-0.182302562146108	-0.0354275409532403	14.3453959649525	2.7689206687606	3.06937478364693	53.1564076046171	42.5959172792994	0.140438014374583	0.72923083292343	0.0819828878590086	0.00545371105965745	0.0301878541925878	47.5434247511816	27.9992198255707	0	1	-0.000383416671350737	-0.0042324595750608	0	0	-0.0041479972482249	-0.0354275409532403
3	finalLog_stopTrials_model002_startVal003_started2016-11-03-T213109	SAM_stopTrials_model002_startVal003_exit1_started2016-11-03-T213109	3	489.651467083016	04:01:01.98	1	14.3453959649525	2.7689206687606	7.57322667003975	53.1564076046171	33.2401206385708	0.140438014374583	0.760765853869425	0.0819828878590086	0.00545371105965745	8.42951867617847e-07	47.5434247511816	18.7358226004554	0	1	-0.000383416671350737	-0.00512145040393555	0	0	-0.456561439530744	-0.0354275409532403	14.3453959649525	2.7689206687606	5.38175448374251	53.1564076046171	42.6489886692586	0.140438014374583	0.485538040726559	0.0819828878590086	0.00545371105965745	7.51654508598376e-05	47.5434247511816	23.7017942441917	0	1	-0.000383416671350737	-0.00512538734381594	0	0	-0.460722309884959	-0.0354275409532403
