subject,model,unit,z0_1,z0_2,zc,v_1,v_2,v_3,v_4,v_5,v_6,ve_1,ve_2,ve_3,ve_4,ve_5,ve_6,eta,t0,se,si,k,wliw,wlib,wffiw
1,2,go,25.0247970505472,4.3783561466181,67.7840369100299,0.315066473089086,,,,,,0.234501877284578,,,,,,0.039865825130794,63.6058626049252,0,1,-0.00341073227055487,-8.68171205116175e-05,0,0
1,2,stop,4.20459836473965,,15.3302415552269,0.303558300033635,,,,,,NaN,,,,,,0.0466404749831356,11.1425659733792,0,1,-0.0018526568231946,NaN,-0.271709284724794,0
1,43,go,24.3789574338198,,71.420215295252,0.228382308086524,0.209301355012808,0.189661178843654,,,,0.11337837919011,0.128522135028738,0.146789306481513,,,,0.0318931980266879,40.841023287086,0,1,-0.000944545687840388,-0.00026549899677597,0,0
1,43,stop,11.8603177162168,,19.774066445932,0.350745294258481,,,,,,NaN,,,,,,0.0400145497977292,11.9650918397294,0,1,-0.00231419538790057,NaN,-0.526376511731584,0
1,79,go,23.4416095212815,10.645029149167,69.1345482419384,0.231459214378159,0.207838740843626,0.187704766270847,,,,0.0994587972322,0.124817893210585,0.147265625685298,,,,0.0275380876081213,34.9719151088446,0,1,-0.000813348128866745,-0.00049432970932145,0,0
1,79,stop,17.8234024289693,,22.413156439549,0.402147982310154,,,,,,NaN,,,,,,0.0143926150174052,4.65840331005372,0,1,-0.00313135857367475,NaN,-0.439845953267717,0
1,352,go,22.831068243927,,69.524934948334,0.246646286930467,0.227125176556091,0.225879615786514,0.206447172824699,0.206125049031798,0.183890016723855,0.112655232647572,0.120274551688191,0.118071913946476,0.139814429261188,0.14102880261849,0.16281332099312,0.0298975770385417,42.3034816265946,0,1,-0.00138841727481231,-5.01574954403505e-06,0,0
1,352,stop,13.9649339863936,,18.7767363265967,0.324776093737594,,,,,,NaN,,,,,,0.0144032213028802,4.52346928698934,0,1,-0.00299680829608977,NaN,-0.508897586981915,0
1,478,go,22.4971191761755,10.462515465303,69.0933283772176,0.23833702894193,0.23522510876769,0.21722682882011,0.210915480911305,0.197664740409516,0.188047135159985,0.117339267101791,0.107778223883914,0.12127480080524,0.134394778752978,0.144438283278241,0.157275703403878,0.032911766059158,33.520036669158,0,1,-0.00120817291027426,-0.000118832722000084,0,0
1,478,stop,8.14013799793345,,10.3826339538048,0.234922020433077,,,,,,NaN,,,,,,0.00660140763919792,29.2008197414026,0,1,-0.00252966895148617,NaN,-0.399246492125645,0
