FileIndex	FileNameLog	FileNameSAM	StartValueIndex	FunctionValue	ElapsedTime	ExitFlag	BestX_ 1	BestX_ 2	BestX_ 3	BestX_ 4	BestX_ 5	BestX_ 6	BestX_ 7	BestX_ 8	BestX_ 9	BestX_10	BestX_11	BestX_12	BestX_13	BestX_14	BestX_15	BestX_16	BestX_17	BestX_18	BestX_19	BestX_20	BestX_21	BestX_22	BestX_23	StartX_ 1	StartX_ 2	StartX_ 3	StartX_ 4	StartX_ 5	StartX_ 6	StartX_ 7	StartX_ 8	StartX_ 9	StartX_10	StartX_11	StartX_12	StartX_13	StartX_14	StartX_15	StartX_16	StartX_17	StartX_18	StartX_19	StartX_20	StartX_21	StartX_22	StartX_23
8	finalLog_goTrials_model478_startVal008_started2016-03-29-T224335	SAM_goTrials_model478_startVal008_exit1_started2016-03-29-T224335	8	765.147009204912	08:59:06.49	1	16.0497868545026	21.0624060563468	86.6438430875512	0.333701488238141	0.367964788532132	0.315777043128571	0.328950583882734	0.296447185882326	0.266303106321901	0.107448544004205	0.182556541710725	0.186468193654434	0.240846888582803	0.225993797972806	0.272208591717856	0.0569582278399791	77.4452717662782	0	1	-0.000456651431352689	0	0	-0.00371270361508702	47.7938679834197	58.2242811800081	63.4510792337667	0.351196037216242	0.40470174229724	0.250025743405215	0.197790705208056	0.305484897775072	0.256514020594277	0.290940605956558	0.332375816504323	0.245520789781431	0.263865834345928	0.10316485645471	0.382055973810941	0.051850689481637	28.0658870204014	0	1	-0.00222280766402852	0	0	-0.437883123971111
15	finalLog_goTrials_model478_startVal015_started2016-03-29-T225542	SAM_goTrials_model478_startVal015_exit1_started2016-03-29-T225542	15	771.237073312778	05:39:48.32	1	47.8919005218893	38.4842127740694	114.086069040137	0.469781867835646	0.52158608957297	0.450222021729535	0.484437885597244	0.429284253639982	0.430900033956936	0.290819440928074	0.267108971416908	0.358540506481599	0.392520354567898	0.38782120302108	0.419678473353764	0.0508312911093849	33.5564878829312	0	1	-0.00189775617656545	0	0	-0.0215036948716187	43.4640673385532	45.4683018093932	122.177526825432	0.642263081817448	0.615747451243898	0.598392687535409	0.662173883719753	0.520655445358352	0.386143467701609	0.179256624725513	0.234786039972087	0.388034196792487	0.216471575442314	0.452577031016326	0.399619077750334	0.0343918424523696	33.4787483982788	0	1	-0.00263796479378007	0	0	-0.052761192246771
1	finalLog_goTrials_model478_startVal001_started2016-03-29-T222411	SAM_goTrials_model478_startVal001_exit1_started2016-03-29-T222411	1	784.321738748057	04:56:16.20	1	23.401912280195	18.4351705096214	82.1894701590668	0.316693312741842	0.356489952585599	0.300821041871845	0.332035440477541	0.288778961180774	0.280174117015269	0.201054509519768	0.195850925953234	0.219295155586608	0.256713147937242	0.248429013317687	0.273215988697477	0.0355362120647842	43.1104010273685	0	1	-0.00104587926629953	0	0	-0.0519707605885877	23	27	80	0.36	0.37	0.33	0.35	0.31	0.32	0.22	0.19	0.23	0.2	0.24	0.21	0.03	40	0	1	-0.0012	0	0	-0.1
17	finalLog_goTrials_model478_startVal017_started2016-03-29-T225525	SAM_goTrials_model478_startVal017_exit1_started2016-03-29-T225525	17	863.159861494442	04:37:02.90	1	27.161052607673	33.6745904510045	100.097870525115	0.344974426067742	0.376201954174417	0.319708450670865	0.332796183854892	0.291701888144666	0.26370996347064	0.0625869722308315	0.105587845986723	0.181109383337355	0.263248526000939	0.226392140723225	0.285291225394492	0.0597610243385425	69.8844790226467	0	1	-3.82034428936771e-06	0	0	-0.0149434270593658	27.2958420450724	30.7376427830004	119.854285148362	0.26292209694509	0.32507662330706	0.525204089681122	0.513721471196347	0.303046730760295	0.355387183582863	0.110355051556902	0.0989596600988479	0.0745289815276462	0.213474723181865	0.196214836066041	0.157857514827112	0.0598782851724316	72.7284129907994	0	1	-2.54961543741826e-05	0	0	-0.0271758742061994
6	finalLog_goTrials_model478_startVal006_started2016-03-29-T223215	SAM_goTrials_model478_startVal006_exit1_started2016-03-29-T223215	6	876.348935145068	07:07:30.46	1	1.38844379617134	3.34733208382869	80.8052650502639	0.447390951651707	0.458947958598063	0.434642370946463	0.475066438172428	0.4237717186266	0.417087159559401	0.315612787940688	0.236811352404356	0.345344964557298	0.387322027968777	0.370635204003032	0.419136129836281	0.0565014362885429	48.0655952902002	0	1	-0.00149066545394354	0	0	-0.292046313151719	38.2318791845264	48.3487268512284	62.6295369759818	0.489873248195947	0.455470299480536	0.63398753926251	0.554395918221888	0.534493919424848	0.39173738709807	0.325856713291397	0.15710972986321	0.255355925536968	0.357530805417143	0.382756478659673	0.349142978615363	0.0561271943088416	24.0634114578734	0	1	-0.00444353647058651	0	0	-0.501614900901284
20	finalLog_goTrials_model478_startVal020_started2016-03-29-T225959	SAM_goTrials_model478_startVal020_exit1_started2016-03-29-T225959	20	882.810527303558	03:03:26.23	1	25.4539400629623	17.4739256520819	85.7977578043887	0.360587892564732	0.410846591169679	0.340876333282306	0.384233904597587	0.331704966023423	0.334372136649824	0.22165277623565	0.209207076835809	0.264413373709551	0.296262913162673	0.290924889859924	0.331051699588746	0.0486959368813847	74.4347574935057	0	1	-0.000598834539496818	0	0	-0.193595874823708	27.1662111269003	18.5672676462571	75.5761139203518	0.343004584689919	0.449024079119457	0.236532293647568	0.560997260305897	0.53382761518014	0.387249671469708	0.262505464331571	0.255077089501014	0.165700951065389	0.0888899333098534	0.299032966365442	0.361404315924956	0.0464181892035068	76.0332855929198	0	1	-0.00119326070687823	0	0	-0.279809860848981
16	finalLog_goTrials_model478_startVal016_started2016-03-29-T225611	SAM_goTrials_model478_startVal016_exit1_started2016-03-29-T225611	16	922.007483443327	06:37:04.08	1	39.119204704584	21.4691979556682	95.0330912539805	0.343696794782048	0.402914990990831	0.328129112898428	0.37920456373843	0.312744322232786	0.325135054481563	0.167703785100548	0.110965793126367	0.254443656936308	0.259552352362651	0.288212426915919	0.30750950056826	0.0527820168549104	31.7365811262127	0	1	-0.00105570154140193	0	0	-0.0592971041004287	29.3582738900093	54.2527844276046	91.1252366201577	0.288337781348147	0.451933721596387	0.284202944925313	0.512110921946754	0.237421340566979	0.536132064695409	0.286394317134351	0.165003218342302	0.18196362321129	0.0720908579642324	0.16340101713828	0.32231085336257	0.0543431573435035	30.2060761119626	0	1	-0.00156541722394627	0	0	-0.212410238098415
19	finalLog_goTrials_model478_startVal019_started2016-03-29-T225924	SAM_goTrials_model478_startVal019_exit1_started2016-03-29-T225924	19	978.3635926127	07:54:41.77	1	50.046585633872	27.6628780910354	104.026863491536	0.336376767938233	0.435077159244912	0.314007248782486	0.395632616253995	0.31037636038906	0.334918242459594	0.1952789811135	0.157087561250148	0.247965055820872	0.26080085112836	0.291735816748835	0.297326320786675	0.0597415824383993	70.0660913895725	0	1	-0.00015204038380105	0	0	-0.139585869564324	49.2837873691799	41.364344183941	76.0461755924551	0.247962472641583	0.559199129178872	0.301708589453252	0.367351314390985	0.292666670818241	0.32280385474632	0.347838795721601	0.322720355958034	0.241756574100258	0.33759731334926	0.0477941112560889	0.309275582771345	0.05677388539501	59.4295157969697	0	1	-0.000638528898519893	0	0	-0.234548691777436
4	finalLog_goTrials_model478_startVal004_started2016-03-29-T223124	SAM_goTrials_model478_startVal004_exit1_started2016-03-29-T223124	4	1024.60868832433	07:21:57.36	1	0.405262756979281	0.266927528200777	60.8763611440708	0.300975145573143	0.391215598687705	0.343257182846477	0.376777846974692	0.327241333505291	0.352856609488457	0.179164449544652	0.318823122124094	0.28795270251055	0.319747836918131	0.298567718414348	0.356124190678426	0.0101481159828073	37.8736086866453	0	1	-1.25917383014748e-05	0	0	-0.489548758237502	25.5166464277276	6.75448183545883	47.9898972221626	0.317512919841871	0.569107369887518	0.463404959728198	0.377232582767071	0.340889443679527	0.18816518933584	0.0803396395701752	0.322217093257804	0.451041245567569	0.208559158918375	0.376371559884654	0.156513491830154	0.0573223851977897	1.53078734083282	0	1	-0.000293484220876615	0	0	-1.03956182351349
2	finalLog_goTrials_model478_startVal002_started2016-03-29-T222507	SAM_goTrials_model478_startVal002_exit1_started2016-03-29-T222507	2	1028.56811995697	07:44:26.92	1	0.959332719015458	0.00859684883046047	64.5379308436138	0.262101844123126	0.336171576269923	0.259282028561624	0.310110454197019	0.250096335545579	0.250981372828495	0.0854465966033565	0.199231981690224	0.172141021403763	0.232810911535008	0.205567992197823	0.259056647933332	0.0419646007950488	67.3764668923898	0	1	-8.58479761566694e-08	0	0	-0.257279004897936	13.5216438473592	49.3092180634728	57.3245959264853	0.186895336270204	0.329405664423411	0.207571811641688	0.18333207735407	0.180607655911879	0.386322485720164	0.00694471159028068	0.186912807771075	0.210501436860348	0.0922635513466758	0.239705884226368	0.399274494266236	0.0387435626404774	42.6128909661111	0	1	-8.9707844166946e-05	0	0	-0.593012452696654
