subject,model,scope,z0_1,z0_2,zc_1,zc_2,v_1,v_2,v_3,v_4,v_5,v_6,ve_1,ve_2,ve_3,ve_4,ve_5,ve_6,eta,t0,se,si,k,wliw,wlib,wffiw
2,79,go,0.490775545428223,2.41187169418178,100.599684313331,,0.459233800645546,0.462062496604944,0.450274985082943,,,,0.281068655742906,0.365322359969469,0.42484939067068,,,,0.0231412672415268,62.8102308423667,0,1,-1.7162386233358e-05,-0.0111631708442766,0,0
2,79,stop,7.43090998956952,,8.71047393451791,,0.238705718419812,,,,,,,,,,,,0.0606295179705575,0.943475519794984,0,1,-3.06852985001126e-06,,-0.442284920459609,0
2,191,go,5.53372318498643,3.30949673972862,86.6342650732918,79.0159879988135,0.347901054779904,0.353576978576473,0.344964604965399,,,,0.18559458968772,0.281979889514393,0.33095355738851,,,,0.00814077225062399,39.9675958232284,0,1,-2.79683100332887e-06,-0.012655011671184,0,0
2,191,stop,4.51399573501322,,5.46530647891752,,0.595455219648048,,,,,,,,,,,,0.050956864213687,1.26119764144708,0,1,-0.00138719469579851,,-0.222202010451821,0
2,352,go,6.02266463552395,,79.2890352241219,,0.325862850288542,0.35914697051886,0.307907475384261,0.3307759643044,0.292972802091133,0.278095633551697,0.178069321580973,0.197992771885438,0.210233589761508,0.252152465139925,0.240361159458363,0.277700258028907,0.0540584388655737,54.6471740533465,0,1,-0.00106423452330081,-2.42483375989533e-07,0,0
2,352,stop,3.08008532388538,,3.38317559597388,,0.17607984413476,,,,,,,,,,,,0.0592965699812606,0.578423382407628,0,1,-0.000723339909062622,,-0.323558875906027,0
2,478,go,6.27688667029802,7.88176473320483,78.5428551282858,,0.322555924924231,0.352119890780523,0.304308027860536,0.328064930687547,0.288919582253802,0.275695862281976,0.180695535984648,0.200510558206614,0.208761165568097,0.255401514400959,0.235243877107197,0.280971362593874,0.052471021846456,56.5000944996257,0,1,-0.00106654390394919,-2.01382218728008e-05,0,0
2,478,stop,5.1057996452469,,5.1405156669325,,0.315502575369051,,,,,,,,,,,,0.0620559726642853,0.539341955353143,0,1,-0.000179495162025067,,-0.429234213825767,0
