FileIndex	FileNameLog	FileNameSAM	StartValueIndex	FunctionValue	ElapsedTime	ExitFlag	BestX_ 1	BestX_ 2	BestX_ 3	BestX_ 4	BestX_ 5	BestX_ 6	BestX_ 7	BestX_ 8	BestX_ 9	BestX_10	BestX_11	BestX_12	BestX_13	StartX_ 1	StartX_ 2	StartX_ 3	StartX_ 4	StartX_ 5	StartX_ 6	StartX_ 7	StartX_ 8	StartX_ 9	StartX_10	StartX_11	StartX_12	StartX_13
1	finalLog_goTrials_model002_startVal001_started2017-03-07-T043523	SAM_goTrials_model002_startVal001_exit1_started2017-03-07-T043523	1	1030.44489901955	01:28:04.66	1	25.3559509003665	5.13579061061099	67.8680082349162	0.314732365189716	0.234726598678524	0.0396387429204293	60.9871374595396	0	1	-0.00342285331444931	-7.3908941848333e-05	0	0	25.3528915407034	5.11256395093311	67.8576934243105	0.314761193829544	0.234738339241169	0.0396454098717448	56.332747044303	0	1	-0.00342302596409144	-7.61743408221882e-05	0	0
14	finalLog_goTrials_model002_startVal014_started2017-03-07-T055426	SAM_goTrials_model002_startVal014_exit1_started2017-03-07-T055426	14	1275.60873058691	03:50:19.99	1	7.89206619287395	1.42657203687545	58.4628732506552	0.227534931065274	0.157325367743559	0.00361974630872132	86.3813836754165	0	1	-0.00035153792264178	-0.00784147311155942	0	0	0.0641205387483545	6.62560334300052	56.9350074899947	0.359574438878851	0.334188737269021	0.0091017114626235	98.6679576053681	0	1	-0.00616389923010854	-0.0488903171456324	0	0
9	finalLog_goTrials_model002_startVal009_started2017-03-07-T045544	SAM_goTrials_model002_startVal009_exit1_started2017-03-07-T045544	9	1330.46138972202	05:13:16.85	1	7.95636294316024	3.70424234569365	55.4836251876181	0.214158686464631	0.146770404314544	0.00155322969182031	71.854037238772	0	1	-0.000560554103571635	-0.00994850385831936	0	0	6.14485455102224	7.46024271089457	43.0806662433653	0.166136492446677	0.155402724120619	0.0226098765916598	57.1197755877027	0	1	-0.00264045413847599	-0.183853232844775	0	0
17	finalLog_goTrials_model002_startVal017_started2017-03-07-T055512	SAM_goTrials_model002_startVal017_exit1_started2017-03-07-T055512	17	1355.84337571568	03:00:45.00	1	18.1267420353375	11.5700871165978	73.8364043231487	0.319203390273294	0.231607997628245	0.00593570588737336	106.115594544646	0	1	-0.000805921808131819	-0.00718800309164014	0	0	23.2441888374282	10.8642555939712	44.1961601880927	0.221024323477002	0.176096773042763	0.0452111641282059	109.281607832958	0	1	-0.00482558309641694	-0.0463296529487681	0	0
3	finalLog_goTrials_model002_startVal003_started2017-03-07-T044009	SAM_goTrials_model002_startVal003_exit1_started2017-03-07-T044009	3	1497.49638733761	04:12:40.68	1	10.9502027821007	6.12320012373797	67.0600589958252	0.241015060433861	0.147604184757675	0.0496285343985834	61.405981545804	0	1	-0.000561546439406495	-0.0118987872782375	0	0	17.6877327148661	4.9352892311414	70.2382971429913	0.28194591043735	0.11249022741024	0.0638084160847818	39.1363653643011	0	1	-0.00103470214127164	-0.0439448462829312	0	0
13	finalLog_goTrials_model002_startVal013_started2017-03-07-T055422	SAM_goTrials_model002_startVal013_exit1_started2017-03-07-T055422	13	1654.63256857376	02:24:10.19	1	8.7629496946713	4.68306983264628	100.357738061454	0.478524454276854	0.391951920372184	0.0713735314987634	9.33639644497618	0	1	-0.00229832475906961	-0.0105413881507285	0	0	13.4006935880413	3.38863723867507	107.305410318291	0.447513561770853	0.391330066714751	0.065679627210868	13.0593252575914	0	1	-0.00252157047869154	-0.0469393300369702	0	0
2	finalLog_goTrials_model002_startVal002_started2017-03-07-T043844	SAM_goTrials_model002_startVal002_exit1_started2017-03-07-T043844	2	1697.37188595622	03:35:42.30	1	9.34748711629639	1.30704815802924	63.9448360676618	0.433721618366807	0.350062559461408	0.0320839916856563	66.4858495586086	0	1	-0.00497668741533402	-0.0132435905767269	0	0	15.4573664322424	0.827622169070395	64.0142965374437	0.40971351390401	0.348899252099349	0.0360504733242124	49.0520002926374	0	1	-0.00522024667737714	-0.0159981163989436	0	0
12	finalLog_goTrials_model002_startVal012_started2017-03-07-T035028	SAM_goTrials_model002_startVal012_exit1_started2017-03-07-T035028	12	2747.1064297464	03:28:10.78	1	15.6066719490395	10.5101867801369	59.3731283753553	0.203980209145695	0.0893466277530787	0.0477815816600456	109.721772991905	0	1	-3.72530078726913e-05	-0.337609928754085	0	0	38.7572055165974	10.0508125000541	54.9008483035818	0.259845086713108	0.0578196759182618	0.0743579014126066	86.0007309107196	0	1	-0.00263511888983031	-0.39706497620809	0	0
8	finalLog_goTrials_model002_startVal008_started2017-03-07-T045544	SAM_goTrials_model002_startVal008_exit1_started2017-03-07-T045544	8	2750.19684927425	02:27:33.92	1	9.47198459010263	5.28511231764105	65.431613964373	0.210035789668184	0.0941956535771325	0.0629843187884386	60.5171791663604	0	1	-3.39473077025539e-05	-0.459214626915072	0	0	15.7283471669093	4.88334533422921	59.8535708556459	0.165774406545699	0.0199533458624456	0.0697402041821474	39.3333520570675	0	1	-0.000732444666726981	-0.436393872637883	0	0
19	finalLog_goTrials_model002_startVal019_started2017-03-07-T055418	SAM_goTrials_model002_startVal019_exit1_started2017-03-07-T055418	19	2760.21702320796	02:27:00.61	1	20.5892219239445	15.0381191020933	61.02863062231	0.191230983228773	0.0825431747449069	0.0425841937076941	48.8162537935872	0	1	-1.69184613887669e-05	-0.386587662795693	0	0	33.201866224419	13.1896272954829	57.2752839634293	0.160910181918085	0.166534695727344	0.0600388368153089	31.8903546734456	0	1	-0.00033105854965741	-0.415883777621891	0	0
