FileIndex	FileNameLog	FileNameSAM	StartValueIndex	FunctionValue	ElapsedTime	ExitFlag	BestX_ 1	BestX_ 2	BestX_ 3	BestX_ 4	BestX_ 5	BestX_ 6	BestX_ 7	BestX_ 8	BestX_ 9	BestX_10	BestX_11	BestX_12	BestX_13	BestX_14	BestX_15	BestX_16	BestX_17	BestX_18	BestX_19	BestX_20	BestX_21	StartX_ 1	StartX_ 2	StartX_ 3	StartX_ 4	StartX_ 5	StartX_ 6	StartX_ 7	StartX_ 8	StartX_ 9	StartX_10	StartX_11	StartX_12	StartX_13	StartX_14	StartX_15	StartX_16	StartX_17	StartX_18	StartX_19	StartX_20	StartX_21
3	finalLog_stopTrials_model043_startVal003_started2017-04-23-T034956	SAM_stopTrials_model043_startVal003_exit1_started2017-04-23-T034956	3	392.824265904776	03:23:47.68	1	0.640012528431293	2.84825877268321	37.3721964464925	12.7729836009824	0.152639305184893	0.0950916044305976	0.189068041963715	0.00210489134317472	0.0588582696351212	0.0287572194623567	0.0599822338252581	118.435753665152	21.8023535357886	0	1	-0.000813935754872225	-0.00295212979937751	0	0	-0.0726267610961166	-0.00801289196554267	0.640012528431293	5.31503833397107	37.3721964464925	13.1917020763398	0.152639305184893	0.0950916044305976	0.159325745295162	0.00210489134317472	0.0588582696351212	0.0287572194623567	0.0581444682652835	118.435753665152	5.12725428949795	0	1	-0.000813935754872225	-0.00182255274494824	0	0	-0.0487288439532789	-0.00801289196554267
6	finalLog_stopTrials_model043_startVal006_started2017-04-23-T035522	SAM_stopTrials_model043_startVal006_exit1_started2017-04-23-T035522	6	395.056852335239	03:29:49.49	1	0.640012528431293	11.4591362178473	37.3721964464925	17.5894573286504	0.152639305184893	0.0950916044305976	0.201022415276853	0.00210489134317472	0.0588582696351212	0.0287572194623567	0.0549153102929809	118.435753665152	10.530034948592	0	1	-0.000813935754872225	-0.00167980434725137	0	0	-0.3726609548231	-0.00801289196554267	0.640012528431293	14.6496758956619	37.3721964464925	18.6923832919991	0.152639305184893	0.0950916044305976	0.162092876931036	0.00210489134317472	0.0588582696351212	0.0287572194623567	0.0434961784827523	118.435753665152	9.76432284055478	0	1	-0.000813935754872225	-0.00190068108444717	0	0	-0.334575165419335	-0.00801289196554267
12	finalLog_stopTrials_model043_startVal012_started2017-04-23-T042723	SAM_stopTrials_model043_startVal012_exit1_started2017-04-23-T042723	12	395.146281068704	04:07:53.43	1	0.640012528431293	3.78651081586901	37.3721964464925	12.6384664428185	0.152639305184893	0.0950916044305976	0.187899692532658	0.00210489134317472	0.0588582696351212	0.0287572194623567	0.0533677663431684	118.435753665152	16.7825016115742	0	1	-0.000813935754872225	-0.0036822589167982	0	0	-0.512252767400241	-0.00801289196554267	0.640012528431293	3.55068121079821	37.3721964464925	20.3729753939199	0.152639305184893	0.0950916044305976	0.238236145977855	0.00210489134317472	0.0588582696351212	0.0287572194623567	0.0425881869815819	118.435753665152	21.9753865032399	0	1	-0.000813935754872225	-0.00435035981943009	0	0	-0.528121250687861	-0.00801289196554267
7	finalLog_stopTrials_model043_startVal007_started2017-04-23-T035718	SAM_stopTrials_model043_startVal007_exit1_started2017-04-23-T035718	7	395.558682869833	02:58:30.86	1	0.640012528431293	5.15306430269821	37.3721964464925	13.8664525672939	0.152639305184893	0.0950916044305976	0.233957033260931	0.00210489134317472	0.0588582696351212	0.0287572194623567	0.0599900590949015	118.435753665152	22.7998298251241	0	1	-0.000813935754872225	-0.00559763724245787	0	0	-0.138886419456931	-0.00801289196554267	0.640012528431293	5.15069648762987	37.3721964464925	18.8727551035432	0.152639305184893	0.0950916044305976	0.261619434696012	0.00210489134317472	0.0588582696351212	0.0287572194623567	0.0508747295982327	118.435753665152	33.2224283857228	0	1	-0.000813935754872225	-0.00560254024919609	0	0	-0.165467437675356	-0.00801289196554267
2	finalLog_stopTrials_model043_startVal002_started2017-04-23-T034942	SAM_stopTrials_model043_startVal002_exit1_started2017-04-23-T034942	2	395.593832599496	03:38:20.98	1	0.640012528431293	10.6660002771306	37.3721964464925	16.533436180179	0.152639305184893	0.0950916044305976	0.204032992837655	0.00210489134317472	0.0588582696351212	0.0287572194623567	0.0598937780298524	118.435753665152	12.044775172438	0	1	-0.000813935754872225	-0.00290315884904549	0	0	-0.508075596664783	-0.00801289196554267	0.640012528431293	9.77957488652908	37.3721964464925	16.8266462900531	0.152639305184893	0.0950916044305976	0.208940936457004	0.00210489134317472	0.0588582696351212	0.0287572194623567	0.0556790233374945	118.435753665152	18.0196934658935	0	1	-0.000813935754872225	-0.00328037774636125	0	0	-0.513251884616843	-0.00801289196554267
1	finalLog_stopTrials_model043_startVal001_started2017-04-23-T034834	SAM_stopTrials_model043_startVal001_exit1_started2017-04-23-T034834	1	395.786231499808	03:05:55.30	1	0.640012528431293	5.53475415527719	37.3721964464925	13.9863128623161	0.152639305184893	0.0950916044305976	0.177108967845553	0.00210489134317472	0.0588582696351212	0.0287572194623567	0.0513913329459081	118.435753665152	23.3589902416986	0	1	-0.000813935754872225	-0.000186891068260611	0	0	-0.250570462373806	-0.00801289196554267	0.640012528431293	7.38834586188391	37.3721964464925	14.5728563823864	0.152639305184893	0.0950916044305976	0.171069602490489	0.00210489134317472	0.0588582696351212	0.0287572194623567	0.0493184887012911	118.435753665152	23.389454076938	0	1	-0.000813935754872225	-0.00076798712719933	0	0	-0.258705159146646	-0.00801289196554267
4	finalLog_stopTrials_model043_startVal004_started2017-04-23-T035022	SAM_stopTrials_model043_startVal004_exit1_started2017-04-23-T035022	4	397.739784912855	02:56:57.74	1	0.640012528431293	1.28179825757875	37.3721964464925	10.1365952013594	0.152639305184893	0.0950916044305976	0.132081577365576	0.00210489134317472	0.0588582696351212	0.0287572194623567	0.0538848733948565	118.435753665152	17.0069041583637	0	1	-0.000813935754872225	-0.00450069084000978	0	0	-0.265298222846907	-0.00801289196554267	0.640012528431293	1.3743536726547	37.3721964464925	9.90848505332009	0.152639305184893	0.0950916044305976	0.135390370121332	0.00210489134317472	0.0588582696351212	0.0287572194623567	0.047113254474417	118.435753665152	16.0011886247855	0	1	-0.000813935754872225	-0.00462539060997598	0	0	-0.264950549283474	-0.00801289196554267
8	finalLog_stopTrials_model043_startVal008_started2017-04-23-T040648	SAM_stopTrials_model043_startVal008_exit1_started2017-04-23-T040648	8	398.18928026929	03:21:44.78	1	0.640012528431293	1.94636244658873	37.3721964464925	17.1190546664235	0.152639305184893	0.0950916044305976	0.196723917482618	0.00210489134317472	0.0588582696351212	0.0287572194623567	0.0495160038267492	118.435753665152	3.82925935749652	0	1	-0.000813935754872225	-0.000220876780033263	0	0	-0.428116147123395	-0.00801289196554267	0.640012528431293	0.914075451211321	37.3721964464925	19.2283447255762	0.152639305184893	0.0950916044305976	0.176845679762906	0.00210489134317472	0.0588582696351212	0.0287572194623567	0.0331662498341218	118.435753665152	5.96774654183289	0	1	-0.000813935754872225	-0.000748303918836717	0	0	-0.357891153395621	-0.00801289196554267
5	finalLog_stopTrials_model043_startVal005_started2017-04-23-T035158	SAM_stopTrials_model043_startVal005_exit1_started2017-04-23-T035158	5	399.211018493855	03:57:51.28	1	0.640012528431293	18.7457188116202	37.3721964464925	22.79736035547	0.152639305184893	0.0950916044305976	0.223544812200352	0.00210489134317472	0.0588582696351212	0.0287572194623567	0.0571756136147239	118.435753665152	16.8039465819711	0	1	-0.000813935754872225	-0.000756475221764738	0	0	-0.320681482786037	-0.00801289196554267	0.640012528431293	21.031799599706	37.3721964464925	21.6001795462486	0.152639305184893	0.0950916044305976	0.192449585616027	0.00210489134317472	0.0588582696351212	0.0287572194623567	0.0474399017576311	118.435753665152	28.4351165609824	0	1	-0.000813935754872225	-0.00102996986864214	0	0	-0.34368762143063	-0.00801289196554267
14	finalLog_stopTrials_model043_startVal014_started2017-04-23-T043431	SAM_stopTrials_model043_startVal014_exit1_started2017-04-23-T043431	14	404.288914231848	02:53:24.06	1	0.640012528431293	6.35581770949853	37.3721964464925	13.1108273483446	0.152639305184893	0.0950916044305976	0.158480280129701	0.00210489134317472	0.0588582696351212	0.0287572194623567	0.0132526088671348	118.435753665152	8.41597498115196	0	1	-0.000813935754872225	-0.00453159037035694	0	0	-0.346058350659807	-0.00801289196554267	0.640012528431293	8.14584071908123	37.3721964464925	11.7391320331424	0.152639305184893	0.0950916044305976	0.156556584815789	0.00210489134317472	0.0588582696351212	0.0287572194623567	0.00829002938131994	118.435753665152	6.94476200900451	0	1	-0.000813935754872225	-0.00455140382232405	0	0	-0.358516462962284	-0.00801289196554267
