FileIndex	FileNameLog	FileNameSAM	StartValueIndex	FunctionValue	ElapsedTime	ExitFlag	BestX_ 1	BestX_ 2	BestX_ 3	BestX_ 4	BestX_ 5	BestX_ 6	BestX_ 7	BestX_ 8	BestX_ 9	BestX_10	BestX_11	BestX_12	BestX_13	BestX_14	BestX_15	BestX_16	BestX_17	BestX_18	BestX_19	BestX_20	StartX_ 1	StartX_ 2	StartX_ 3	StartX_ 4	StartX_ 5	StartX_ 6	StartX_ 7	StartX_ 8	StartX_ 9	StartX_10	StartX_11	StartX_12	StartX_13	StartX_14	StartX_15	StartX_16	StartX_17	StartX_18	StartX_19	StartX_20
7	finalLog_stopTrials_model002_startVal007_started2017-04-23-T025428	SAM_stopTrials_model002_startVal007_exit1_started2017-04-23-T025428	7	492.97450260853	03:20:02.03	1	16.7347248788595	3.78046678893075	6.57428367600217	45.323131532344	12.2797505268711	0.146759866646477	0.163661050113014	0.082373177176586	0.0331123320276074	0.0436376570225135	101.194125793829	17.7463312132551	0	1	-0.000202075228409635	-0.00531348800708082	0	0	-0.290774811392121	-0.265670938629202	16.7347248788595	3.78046678893075	8.47389195619296	45.323131532344	11.485059893556	0.146759866646477	0.0946463278703964	0.082373177176586	0.0331123320276074	0.0430005847555788	101.194125793829	18.435362269842	0	1	-0.000202075228409635	-0.00559415430749138	0	0	-0.277261570644268	-0.265670938629202
11	finalLog_stopTrials_model002_startVal011_started2017-04-23-T030541	SAM_stopTrials_model002_startVal011_exit1_started2017-04-23-T030541	11	494.292166010677	04:02:38.60	1	16.7347248788595	3.78046678893075	0.166466965513283	45.323131532344	10.2472239788198	0.146759866646477	0.142586893446002	0.082373177176586	0.0331123320276074	0.0473867297876738	101.194125793829	22.0166245720615	0	1	-0.000202075228409635	-0.00473706053719907	0	0	-0.439865742503928	-0.265670938629202	16.7347248788595	3.78046678893075	2.0740662277636	45.323131532344	6.83257609492899	0.146759866646477	0.0666157980650354	0.082373177176586	0.0331123320276074	0.0293423599470712	101.194125793829	18.4130197735673	0	1	-0.000202075228409635	-0.00362068291510108	0	0	-0.428853632721252	-0.265670938629202
10	finalLog_stopTrials_model002_startVal010_started2017-04-23-T030605	SAM_stopTrials_model002_startVal010_exit1_started2017-04-23-T030605	10	495.675362633311	03:53:33.88	1	16.7347248788595	3.78046678893075	2.5869004748032	45.323131532344	11.2894137395166	0.146759866646477	0.118083985147173	0.082373177176586	0.0331123320276074	0.0470584945029425	101.194125793829	21.573140864692	0	1	-0.000202075228409635	-0.000700271967425074	0	0	-0.315623368497962	-0.265670938629202	16.7347248788595	3.78046678893075	1.80128878051625	45.323131532344	12.1823956308392	0.146759866646477	0.0790050495768001	0.082373177176586	0.0331123320276074	0.0437258447755603	101.194125793829	23.7352989284141	0	1	-0.000202075228409635	-0.000957477318223618	0	0	-0.305193222055929	-0.265670938629202
12	finalLog_stopTrials_model002_startVal012_started2017-04-23-T030741	SAM_stopTrials_model002_startVal012_exit1_started2017-04-23-T030741	12	498.150899678007	03:08:54.79	1	16.7347248788595	3.78046678893075	8.45260390025355	45.323131532344	11.9332954281332	0.146759866646477	0.141109307567295	0.082373177176586	0.0331123320276074	0.0304171777698541	101.194125793829	30.2842606051451	0	1	-0.000202075228409635	-0.00266597712668145	0	0	-0.292798930983692	-0.265670938629202	16.7347248788595	3.78046678893075	8.86139327418322	45.323131532344	13.8172658149112	0.146759866646477	0.105631053895053	0.082373177176586	0.0331123320276074	0.0239074940947083	101.194125793829	34.0089592891649	0	1	-0.000202075228409635	-0.00313872375787706	0	0	-0.281526527346051	-0.265670938629202
15	finalLog_stopTrials_model002_startVal015_started2017-04-23-T031845	SAM_stopTrials_model002_startVal015_exit1_started2017-04-23-T031845	15	500.658614369109	03:21:23.97	1	16.7347248788595	3.78046678893075	10.2065987407674	45.323131532344	17.2321788218893	0.146759866646477	0.17260241150251	0.082373177176586	0.0331123320276074	0.0452807665285349	101.194125793829	8.71563923851557	0	1	-0.000202075228409635	-0.00100371800849969	0	0	-0.450172338935434	-0.265670938629202	16.7347248788595	3.78046678893075	8.06150993405648	45.323131532344	22.9937814471157	0.146759866646477	0.197759885396531	0.082373177176586	0.0331123320276074	0.0347144678330862	101.194125793829	26.7745668221763	0	1	-0.000202075228409635	-0.00129805539594704	0	0	-0.527556042606496	-0.265670938629202
3	finalLog_stopTrials_model002_startVal003_started2017-04-23-T024236	SAM_stopTrials_model002_startVal003_exit1_started2017-04-23-T024236	3	500.668707204416	03:28:48.03	1	16.7347248788595	3.78046678893075	5.23572324766413	45.323131532344	13.8170911014812	0.146759866646477	0.135202836933812	0.082373177176586	0.0331123320276074	0.00465752962579147	101.194125793829	2.2248329603	0	1	-0.000202075228409635	-0.00114908008805456	0	0	-0.172589026277361	-0.265670938629202	16.7347248788595	3.78046678893075	9.51659447949317	45.323131532344	14.2601742166331	0.146759866646477	0.130109643577755	0.082373177176586	0.0331123320276074	0.00194013009425438	101.194125793829	1.39876787318578	0	1	-0.000202075228409635	-0.00132959601186254	0	0	-0.223115888689175	-0.265670938629202
1	finalLog_stopTrials_model002_startVal001_started2017-04-23-T023256	SAM_stopTrials_model002_startVal001_exit1_started2017-04-23-T023256	1	502.029743580768	02:58:38.63	1	16.7347248788595	3.78046678893075	10.0985731356166	45.323131532344	14.1474240689653	0.146759866646477	0.14970227594556	0.082373177176586	0.0331123320276074	0.00873062334963542	101.194125793829	4.94325514204623	0	1	-0.000202075228409635	-0.003227875698273	0	0	-0.250574003142671	-0.265670938629202	16.7347248788595	3.78046678893075	9.43603848993677	45.323131532344	14.2167268463022	0.146759866646477	0.150046747304761	0.082373177176586	0.0331123320276074	0.00968136684000495	101.194125793829	4.53152018098862	0	1	-0.000202075228409635	-0.00332535552167973	0	0	-0.270273615039822	-0.265670938629202
5	finalLog_stopTrials_model002_startVal005_started2017-04-23-T024637	SAM_stopTrials_model002_startVal005_exit1_started2017-04-23-T024637	5	503.484600110247	03:25:03.96	1	16.7347248788595	3.78046678893075	19.4550387127982	45.323131532344	19.5042625457112	0.146759866646477	0.258885888654783	0.082373177176586	0.0331123320276074	0.0596424839213531	101.194125793829	9.63147079049937	0	1	-0.000202075228409635	-0.00393958705591275	0	0	-0.518546415244236	-0.265670938629202	16.7347248788595	3.78046678893075	18.7254616910487	45.323131532344	26.9262787234511	0.146759866646477	0.300041262617975	0.082373177176586	0.0331123320276074	0.0586076014700179	101.194125793829	9.38959234180535	0	1	-0.000202075228409635	-0.00461911534543772	0	0	-0.529093258079998	-0.265670938629202
9	finalLog_stopTrials_model002_startVal009_started2017-04-23-T030034	SAM_stopTrials_model002_startVal009_exit1_started2017-04-23-T030034	9	503.49602798874	03:27:44.38	1	16.7347248788595	3.78046678893075	19.0534467978607	45.323131532344	21.3123018154214	0.146759866646477	0.26740130753503	0.082373177176586	0.0331123320276074	0.0579796063907935	101.194125793829	3.47113229619653	0	1	-0.000202075228409635	-0.00390633303393616	0	0	-0.210596913268777	-0.265670938629202	16.7347248788595	3.78046678893075	14.2709606868046	45.323131532344	25.2366158778724	0.146759866646477	0.254675862461802	0.082373177176586	0.0331123320276074	0.0466826309568971	101.194125793829	9.22781382539727	0	1	-0.000202075228409635	-0.00427402673622763	0	0	-0.132497499003188	-0.265670938629202
2	finalLog_stopTrials_model002_startVal002_started2017-04-23-T024032	SAM_stopTrials_model002_startVal002_exit1_started2017-04-23-T024032	2	506.908412987098	04:30:53.58	1	16.7347248788595	3.78046678893075	21.4788321437704	45.323131532344	25.586123374386	0.146759866646477	0.231652838861247	0.082373177176586	0.0331123320276074	0.0599998908685094	101.194125793829	25.4742224084455	0	1	-0.000202075228409635	-0.000718903108726649	0	0	-0.0212798219605139	-0.265670938629202	16.7347248788595	3.78046678893075	22.3972893448142	45.323131532344	27.010201875676	0.146759866646477	0.243522862474774	0.082373177176586	0.0331123320276074	0.0565979962476225	101.194125793829	25.192466681022	0	1	-0.000202075228409635	-0.000982994836519052	0	0	-0.0220240265487235	-0.265670938629202
