FileIndex	FileNameLog	FileNameSAM	StartValueIndex	FunctionValue	ElapsedTime	ExitFlag	BestX_ 1	BestX_ 2	BestX_ 3	BestX_ 4	BestX_ 5	BestX_ 6	BestX_ 7	BestX_ 8	BestX_ 9	BestX_10	BestX_11	BestX_12	BestX_13	BestX_14	BestX_15	BestX_16	BestX_17	BestX_18	BestX_19	BestX_20	BestX_21	BestX_22	BestX_23	BestX_24	BestX_25	BestX_26	StartX_ 1	StartX_ 2	StartX_ 3	StartX_ 4	StartX_ 5	StartX_ 6	StartX_ 7	StartX_ 8	StartX_ 9	StartX_10	StartX_11	StartX_12	StartX_13	StartX_14	StartX_15	StartX_16	StartX_17	StartX_18	StartX_19	StartX_20	StartX_21	StartX_22	StartX_23	StartX_24	StartX_25	StartX_26
1	finalLog_stopTrials_model478_startVal001_started2017-04-23-T001818	SAM_stopTrials_model478_startVal001_exit1_started2017-04-23-T001818	1	298.767128181569	03:29:11.66	1	29.2784688376529	64.4002947022417	11.279361359645	140.788498399785	13.2981349608449	0.294449966361404	0.40456478007781	0.278407813755202	0.283364880745216	0.105923593186903	0.0685191073699427	0.120034963734793	0.161693611519341	0.226746342043721	0.0564769190224813	0.0583024222185676	51.5874761522258	3.5450516643877	0	1	-0.000508806233147111	-1.95485301242347e-05	-4.4785487069321e-05	0	-0.450211698836105	0	29.2784688376529	64.4002947022417	13.1467783971392	140.788498399785	17.0297013452414	0.294449966361404	0.40456478007781	0.278407813755202	0.283364880745216	0.108681173687174	0.0685191073699427	0.120034963734793	0.161693611519341	0.226746342043721	0.0564769190224813	0.0566587653504245	51.5874761522258	8.60224853325362	0	1	-0.000508806233147111	-0.000174740271815561	-4.4785487069321e-05	0	-0.43856540736482	0
3	finalLog_stopTrials_model478_startVal003_started2017-04-23-T002336	SAM_stopTrials_model478_startVal003_exit1_started2017-04-23-T002336	3	383.852996489343	02:59:09.95	1	29.2784688376529	64.4002947022417	11.4907224411954	140.788498399785	17.1850223009561	0.294449966361404	0.40456478007781	0.278407813755202	0.283364880745216	0.346938369452706	0.0685191073699427	0.120034963734793	0.161693611519341	0.226746342043721	0.0564769190224813	0.0599270158900893	51.5874761522258	23.9051750524701	0	1	-0.000508806233147111	-0.00101012205865955	-4.4785487069321e-05	0	-0.24432642265782	0	29.2784688376529	64.4002947022417	9.39230350023971	140.788498399785	17.8412576021173	0.294449966361404	0.40456478007781	0.278407813755202	0.283364880745216	0.370225510627475	0.0685191073699427	0.120034963734793	0.161693611519341	0.226746342043721	0.0564769190224813	0.0579114985736416	51.5874761522258	27.1384455638314	0	1	-0.000508806233147111	-0.000881815151752789	-4.4785487069321e-05	0	-0.274150868020167	0
5	finalLog_stopTrials_model478_startVal005_started2017-04-23-T003325	SAM_stopTrials_model478_startVal005_exit1_started2017-04-23-T003325	5	384.873149598275	02:24:19.56	1	29.2784688376529	64.4002947022417	24.9991051755366	140.788498399785	46.176086733313	0.294449966361404	0.40456478007781	0.278407813755202	0.283364880745216	0.752683349674819	0.0685191073699427	0.120034963734793	0.161693611519341	0.226746342043721	0.0564769190224813	0.0236959757183607	51.5874761522258	12.5133843057179	0	1	-0.000508806233147111	-0.000467207673081616	-4.4785487069321e-05	0	-0.203118409911698	0	29.2784688376529	64.4002947022417	24.9390087378047	140.788498399785	45.3548472544777	0.294449966361404	0.40456478007781	0.278407813755202	0.283364880745216	0.749960608025922	0.0685191073699427	0.120034963734793	0.161693611519341	0.226746342043721	0.0564769190224813	0.0226937433212836	51.5874761522258	12.6429836347935	0	1	-0.000508806233147111	-0.000521917373645859	-4.4785487069321e-05	0	-0.220831840937092	0
9	finalLog_stopTrials_model478_startVal009_started2017-04-23-T003935	SAM_stopTrials_model478_startVal009_exit1_started2017-04-23-T003935	9	385.812897603651	02:50:59.39	1	29.2784688376529	64.4002947022417	22.2414070941243	140.788498399785	35.0050680372518	0.294449966361404	0.40456478007781	0.278407813755202	0.283364880745216	0.615417069086812	0.0685191073699427	0.120034963734793	0.161693611519341	0.226746342043721	0.0564769190224813	0.0541078091769275	51.5874761522258	1.70015217321824	0	1	-0.000508806233147111	-0.00142409335938524	-4.4785487069321e-05	0	-0.514969134772901	0	29.2784688376529	64.4002947022417	17.2022128003196	140.788498399785	33.7917061709736	0.294449966361404	0.40456478007781	0.278407813755202	0.283364880745216	0.644077649545388	0.0685191073699427	0.120034963734793	0.161693611519341	0.226746342043721	0.0564769190224813	0.0483833278510503	51.5874761522258	5.309110689198	0	1	-0.000508806233147111	-0.00230363731135416	-4.4785487069321e-05	0	-0.509281733050716	0
6	finalLog_stopTrials_model478_startVal006_started2017-04-23-T003603	SAM_stopTrials_model478_startVal006_exit1_started2017-04-23-T003603	6	386.002725589092	02:45:57.81	1	29.2784688376529	64.4002947022417	17.497720420663	140.788498399785	26.7607674168317	0.294449966361404	0.40456478007781	0.278407813755202	0.283364880745216	0.485099948953845	0.0685191073699427	0.120034963734793	0.161693611519341	0.226746342043721	0.0564769190224813	0.0423564577357341	51.5874761522258	2.45945898457187	0	1	-0.000508806233147111	-0.00218698625527798	-4.4785487069321e-05	0	-0.0290339835987398	0	29.2784688376529	64.4002947022417	17.155586574601	140.788498399785	26.4953433690734	0.294449966361404	0.40456478007781	0.278407813755202	0.283364880745216	0.526363165667758	0.0685191073699427	0.120034963734793	0.161693611519341	0.226746342043721	0.0564769190224813	0.0476622869178784	51.5874761522258	6.25420790039724	0	1	-0.000508806233147111	-0.00413390055637085	-4.4785487069321e-05	0	-0.0541077961565977	0
2	finalLog_stopTrials_model478_startVal002_started2017-04-23-T002031	SAM_stopTrials_model478_startVal002_exit1_started2017-04-23-T002031	2	386.116174294634	02:44:37.67	1	29.2784688376529	64.4002947022417	8.16844354121566	140.788498399785	16.6005354967113	0.294449966361404	0.40456478007781	0.278407813755202	0.283364880745216	0.385128461179375	0.0685191073699427	0.120034963734793	0.161693611519341	0.226746342043721	0.0564769190224813	0.0477073148329	51.5874761522258	25.5005551288595	0	1	-0.000508806233147111	-0.00136285864398973	-4.4785487069321e-05	0	-0.15111918795144	0	29.2784688376529	64.4002947022417	8.57539223275913	140.788498399785	17.1471131575283	0.294449966361404	0.40456478007781	0.278407813755202	0.283364880745216	0.390022098817339	0.0685191073699427	0.120034963734793	0.161693611519341	0.226746342043721	0.0564769190224813	0.0428447114465296	51.5874761522258	24.6060865979944	0	1	-0.000508806233147111	-0.00148168612380583	-4.4785487069321e-05	0	-0.190559969505997	0
8	finalLog_stopTrials_model478_startVal008_started2017-04-23-T003709	SAM_stopTrials_model478_startVal008_exit1_started2017-04-23-T003709	8	386.240317002131	03:12:04.09	1	29.2784688376529	64.4002947022417	2.68104488184452	140.788498399785	25.8366508681206	0.294449966361404	0.40456478007781	0.278407813755202	0.283364880745216	0.581150323537479	0.0685191073699427	0.120034963734793	0.161693611519341	0.226746342043721	0.0564769190224813	0.0158153762549548	51.5874761522258	7.19488277895241	0	1	-0.000508806233147111	-0.00391431748677227	-4.4785487069321e-05	0	-0.0610376244839743	0	29.2784688376529	64.4002947022417	1.04549659932386	140.788498399785	25.7581490999902	0.294449966361404	0.40456478007781	0.278407813755202	0.283364880745216	0.543656495683405	0.0685191073699427	0.120034963734793	0.161693611519341	0.226746342043721	0.0564769190224813	0.0360071021724038	51.5874761522258	3.75482475551043	0	1	-0.000508806233147111	-0.00420175420758251	-4.4785487069321e-05	0	-0.0579438131875596	0
14	finalLog_stopTrials_model478_startVal014_started2017-04-23-T010008	SAM_stopTrials_model478_startVal014_exit1_started2017-04-23-T010008	14	386.410049653323	02:40:55.37	1	29.2784688376529	64.4002947022417	15.6942251887348	140.788498399785	21.3357033838774	0.294449966361404	0.40456478007781	0.278407813755202	0.283364880745216	0.467421092060448	0.0685191073699427	0.120034963734793	0.161693611519341	0.226746342043721	0.0564769190224813	0.020735637191429	51.5874761522258	18.0792036864599	0	1	-0.000508806233147111	-0.00320429646630444	-4.4785487069321e-05	0	-0.463327035972349	0	29.2784688376529	64.4002947022417	17.8393502898579	140.788498399785	19.539196496882	0.294449966361404	0.40456478007781	0.278407813755202	0.283364880745216	0.426226750157559	0.0685191073699427	0.120034963734793	0.161693611519341	0.226746342043721	0.0564769190224813	0.0188853049828803	51.5874761522258	22.0587896383978	0	1	-0.000508806233147111	-0.00375572519232508	-4.4785487069321e-05	0	-0.479697735393837	0
7	finalLog_stopTrials_model478_startVal007_started2017-04-23-T003600	SAM_stopTrials_model478_startVal007_exit1_started2017-04-23-T003600	7	386.46489870491	03:29:45.15	1	29.2784688376529	64.4002947022417	11.6318394943417	140.788498399785	28.4353988565459	0.294449966361404	0.40456478007781	0.278407813755202	0.283364880745216	0.663139795894681	0.0685191073699427	0.120034963734793	0.161693611519341	0.226746342043721	0.0564769190224813	0.00189393376677956	51.5874761522258	18.166219628306	0	1	-0.000508806233147111	-0.00426723755452027	-4.4785487069321e-05	0	-0.0658578348891343	0	29.2784688376529	64.4002947022417	12.5052831070276	140.788498399785	27.7042703020879	0.294449966361404	0.40456478007781	0.278407813755202	0.283364880745216	0.675185888580728	0.0685191073699427	0.120034963734793	0.161693611519341	0.226746342043721	0.0564769190224813	0.00180779983645426	51.5874761522258	20.0770102812584	0	1	-0.000508806233147111	-0.004781913842624	-4.4785487069321e-05	0	-0.0424746182755765	0
4	finalLog_stopTrials_model478_startVal004_started2017-04-23-T002807	SAM_stopTrials_model478_startVal004_exit1_started2017-04-23-T002807	4	386.790617154377	02:33:49.48	1	29.2784688376529	64.4002947022417	24.9260573058535	140.788498399785	35.7708088987756	0.294449966361404	0.40456478007781	0.278407813755202	0.283364880745216	0.744554863116286	0.0685191073699427	0.120034963734793	0.161693611519341	0.226746342043721	0.0564769190224813	0.0402117872637563	51.5874761522258	7.40540303414412	0	1	-0.000508806233147111	-0.003688608870656	-4.4785487069321e-05	0	-0.312210147362613	0	29.2784688376529	64.4002947022417	24.5225909011715	140.788498399785	34.9879780853189	0.294449966361404	0.40456478007781	0.278407813755202	0.283364880745216	0.740563513622413	0.0685191073699427	0.120034963734793	0.161693611519341	0.226746342043721	0.0564769190224813	0.0458938680306466	51.5874761522258	9.55802726602686	0	1	-0.000508806233147111	-0.0038375743378818	-4.4785487069321e-05	0	-0.352207464267011	0
