FileIndex	FileNameLog	FileNameSAM	StartValueIndex	FunctionValue	ElapsedTime	ExitFlag	BestX_ 1	BestX_ 2	BestX_ 3	BestX_ 4	BestX_ 5	BestX_ 6	BestX_ 7	BestX_ 8	BestX_ 9	BestX_10	BestX_11	BestX_12	BestX_13	BestX_14	BestX_15	BestX_16	BestX_17	BestX_18	BestX_19	BestX_20	BestX_21	BestX_22	BestX_23	BestX_24	BestX_25	BestX_26	BestX_27	BestX_28	BestX_29	StartX_ 1	StartX_ 2	StartX_ 3	StartX_ 4	StartX_ 5	StartX_ 6	StartX_ 7	StartX_ 8	StartX_ 9	StartX_10	StartX_11	StartX_12	StartX_13	StartX_14	StartX_15	StartX_16	StartX_17	StartX_18	StartX_19	StartX_20	StartX_21	StartX_22	StartX_23	StartX_24	StartX_25	StartX_26	StartX_27	StartX_28	StartX_29
8	finalLog_stopTrials_model352_startVal008_started2017-03-11-T025841	SAM_stopTrials_model352_startVal008_exit1_started2017-03-11-T025841	8	422.567643262762	09:05:42.97	1	7.12953697364187	0.0504229900333553	66.2032551445901	3.03511341450322	0.238760790999372	0.271487910399925	0.2247404895087	0.24220285656769	0.213598643216479	0.198173770928815	0.00678238057263632	0.117488779062116	0.132166182534757	0.141477505602875	0.165540015595009	0.167252985504565	0.202206900158414	0.017393934807985	0.0518565985960447	35.2996560028162	31.4664058528508	0	1	-0.000386296436999012	-0.00114490130674963	-4.45888049560583e-06	0	-0.176881121614075	0	7.12953697364187	0.560024180233279	66.2032551445901	2.80623544027744	0.238760790999372	0.271487910399925	0.2247404895087	0.24220285656769	0.213598643216479	0.198173770928815	0.0634174667719819	0.117488779062116	0.132166182534757	0.141477505602875	0.165540015595009	0.167252985504565	0.202206900158414	0.017393934807985	0.050389918245714	35.2996560028162	25.4802075328672	0	1	-0.000386296436999012	-0.00111779090576567	-4.45888049560583e-06	0	-0.312190608992681	0
2	finalLog_stopTrials_model352_startVal002_started2017-03-11-T133320	SAM_stopTrials_model352_startVal002_exit1_started2017-03-11-T133320	2	428.85749551149	07:34:07.30	1	7.12953697364187	4.36988609613763	66.2032551445901	6.51860234269102	0.238760790999372	0.271487910399925	0.2247404895087	0.24220285656769	0.213598643216479	0.198173770928815	0.126907786193943	0.117488779062116	0.132166182534757	0.141477505602875	0.165540015595009	0.167252985504565	0.202206900158414	0.017393934807985	0.0526568796733135	35.2996560028162	7.04451354844809	0	1	-0.000386296436999012	-0.00428293468081446	-4.45888049560583e-06	0	-0.0570809358239933	0	7.12953697364187	2.28746828348531	66.2032551445901	10.423511165266	0.238760790999372	0.271487910399925	0.2247404895087	0.24220285656769	0.213598643216479	0.198173770928815	0.12704285017871	0.117488779062116	0.132166182534757	0.141477505602875	0.165540015595009	0.167252985504565	0.202206900158414	0.017393934807985	0.0535661748765176	35.2996560028162	10.7540582501252	0	1	-0.000386296436999012	-0.00512672168624995	-4.45888049560583e-06	0	-0.177342499964418	0
1	finalLog_stopTrials_model352_startVal001_started2017-03-11-T030257	SAM_stopTrials_model352_startVal001_exit1_started2017-03-11-T030257	1	477.692169402196	08:41:54.25	1	7.12953697364187	10.1364633723766	66.2032551445901	10.2360325593573	0.238760790999372	0.271487910399925	0.2247404895087	0.24220285656769	0.213598643216479	0.198173770928815	0.087642472532041	0.117488779062116	0.132166182534757	0.141477505602875	0.165540015595009	0.167252985504565	0.202206900158414	0.017393934807985	0.0103065245327996	35.2996560028162	13.9945252338054	0	1	-0.000386296436999012	-2.00069039978708e-05	-4.45888049560583e-06	0	-0.184222457952015	0	7.12953697364187	8.14584071908123	66.2032551445901	11.7391320331424	0.238760790999372	0.271487910399925	0.2247404895087	0.24220285656769	0.213598643216479	0.198173770928815	0.110533725084266	0.117488779062116	0.132166182534757	0.141477505602875	0.165540015595009	0.167252985504565	0.202206900158414	0.017393934807985	0.0108715127429778	35.2996560028162	11.1813759975112	0	1	-0.000386296436999012	-6.81838879711119e-05	-4.45888049560583e-06	0	-0.226886364080519	0
5	finalLog_stopTrials_model352_startVal005_started2017-03-11-T025404	SAM_stopTrials_model352_startVal005_exit1_started2017-03-11-T025404	5	479.330946460628	07:08:00.44	1	7.12953697364187	9.55815592300704	66.2032551445901	9.82512767267275	0.238760790999372	0.271487910399925	0.2247404895087	0.24220285656769	0.213598643216479	0.198173770928815	0.0997544920943859	0.117488779062116	0.132166182534757	0.141477505602875	0.165540015595009	0.167252985504565	0.202206900158414	0.017393934807985	0.0508651158112256	35.2996560028162	10.3878569393114	0	1	-0.000386296436999012	-0.00101032545995919	-4.45888049560583e-06	0	-0.164218007055347	0	7.12953697364187	6.55363294319518	66.2032551445901	10.905436489164	0.238760790999372	0.271487910399925	0.2247404895087	0.24220285656769	0.213598643216479	0.198173770928815	0.107796808590392	0.117488779062116	0.132166182534757	0.141477505602875	0.165540015595009	0.167252985504565	0.202206900158414	0.017393934807985	0.045276909319937	35.2996560028162	24.2116047629188	0	1	-0.000386296436999012	-0.00208001807778397	-4.45888049560583e-06	0	-0.157514302122242	0
10	finalLog_stopTrials_model352_startVal010_started2017-03-11-T030712	SAM_stopTrials_model352_startVal010_exit1_started2017-03-11-T030712	10	495.465146744745	11:57:53.26	1	7.12953697364187	18.7005225938683	66.2032551445901	18.8845318697108	0.238760790999372	0.271487910399925	0.2247404895087	0.24220285656769	0.213598643216479	0.198173770928815	0.217602385349784	0.117488779062116	0.132166182534757	0.141477505602875	0.165540015595009	0.167252985504565	0.202206900158414	0.017393934807985	0.0553763246193305	35.2996560028162	0.0530040573839918	0	1	-0.000386296436999012	-0.000698851227228253	-4.45888049560583e-06	0	-0.466538210797475	0	7.12953697364187	16.3424972252063	66.2032551445901	20.4757466719408	0.238760790999372	0.271487910399925	0.2247404895087	0.24220285656769	0.213598643216479	0.198173770928815	0.218584044124607	0.117488779062116	0.132166182534757	0.141477505602875	0.165540015595009	0.167252985504565	0.202206900158414	0.017393934807985	0.0585972795332046	35.2996560028162	2.61858286225243	0	1	-0.000386296436999012	-0.00281140039126796	-4.45888049560583e-06	0	-0.403716200631293	0
11	finalLog_stopTrials_model352_startVal011_started2017-03-11-T031102	SAM_stopTrials_model352_startVal011_exit1_started2017-03-11-T031102	11	510.186398174937	08:52:03.84	1	7.12953697364187	16.4344000192053	66.2032551445901	16.4370651250193	0.238760790999372	0.271487910399925	0.2247404895087	0.24220285656769	0.213598643216479	0.198173770928815	0.153374082044737	0.117488779062116	0.132166182534757	0.141477505602875	0.165540015595009	0.167252985504565	0.202206900158414	0.017393934807985	0.0204160717221544	35.2996560028162	19.6800188600982	0	1	-0.000386296436999012	-1.08173170896347e-05	-4.45888049560583e-06	0	-0.356644590456833	0	7.12953697364187	6.44480626430033	66.2032551445901	17.3130358332388	0.238760790999372	0.271487910399925	0.2247404895087	0.24220285656769	0.213598643216479	0.198173770928815	0.223121847946763	0.117488779062116	0.132166182534757	0.141477505602875	0.165540015595009	0.167252985504565	0.202206900158414	0.017393934807985	0.0188824547262818	35.2996560028162	13.3422289778421	0	1	-0.000386296436999012	-0.00131728016871625	-4.45888049560583e-06	0	-0.0603617458271061	0
14	finalLog_stopTrials_model352_startVal014_started2017-03-11-T032334	SAM_stopTrials_model352_startVal014_exit1_started2017-03-11-T032334	14	514.087554868686	10:33:56.36	1	7.12953697364187	4.69282730735752	66.2032551445901	10.0636731046337	0.238760790999372	0.271487910399925	0.2247404895087	0.24220285656769	0.213598643216479	0.198173770928815	0.151585519748072	0.117488779062116	0.132166182534757	0.141477505602875	0.165540015595009	0.167252985504565	0.202206900158414	0.017393934807985	0.0139476462554113	35.2996560028162	0.28646564059454	0	1	-0.000386296436999012	-0.00173346832057376	-4.45888049560583e-06	0	-0.23950604857858	0	7.12953697364187	2.84743891095201	66.2032551445901	13.0468078453472	0.238760790999372	0.271487910399925	0.2247404895087	0.24220285656769	0.213598643216479	0.198173770928815	0.110949302597544	0.117488779062116	0.132166182534757	0.141477505602875	0.165540015595009	0.167252985504565	0.202206900158414	0.017393934807985	0.00978878229348455	35.2996560028162	2.39138527074251	0	1	-0.000386296436999012	-0.0024128320162643	-4.45888049560583e-06	0	-0.289294455409516	0
4	finalLog_stopTrials_model352_startVal004_started2017-03-11-T024606	SAM_stopTrials_model352_startVal004_exit1_started2017-03-11-T024606	4	515.306816331039	08:48:13.82	1	7.12953697364187	4.20155111955612	66.2032551445901	9.52149365294438	0.238760790999372	0.271487910399925	0.2247404895087	0.24220285656769	0.213598643216479	0.198173770928815	0.129539373513829	0.117488779062116	0.132166182534757	0.141477505602875	0.165540015595009	0.167252985504565	0.202206900158414	0.017393934807985	0.0232540463772719	35.2996560028162	10.546301182338	0	1	-0.000386296436999012	-0.000589617552354731	-4.45888049560583e-06	0	-0.244822412997533	0	7.12953697364187	1.21118348133055	66.2032551445901	11.5895805831558	0.238760790999372	0.271487910399925	0.2247404895087	0.24220285656769	0.213598643216479	0.198173770928815	0.144374487750841	0.117488779062116	0.132166182534757	0.141477505602875	0.165540015595009	0.167252985504565	0.202206900158414	0.017393934807985	0.0117517477596714	35.2996560028162	19.2536947407945	0	1	-0.000386296436999012	-0.00185128140711766	-4.45888049560583e-06	0	-0.176184638323033	0
15	finalLog_stopTrials_model352_startVal015_started2017-03-11-T033159	SAM_stopTrials_model352_startVal015_exit1_started2017-03-11-T033159	15	515.898181152551	07:43:58.38	1	7.12953697364187	21.3872118374795	66.2032551445901	21.3872763729401	0.238760790999372	0.271487910399925	0.2247404895087	0.24220285656769	0.213598643216479	0.198173770928815	0.221766721428626	0.117488779062116	0.132166182534757	0.141477505602875	0.165540015595009	0.167252985504565	0.202206900158414	0.017393934807985	0.057570025469312	35.2996560028162	21.0538594102061	0	1	-0.000386296436999012	-7.35899064504579e-05	-4.45888049560583e-06	0	-0.537963942595649	0	7.12953697364187	17.8493406486108	66.2032551445901	26.280126552237	0.238760790999372	0.271487910399925	0.2247404895087	0.24220285656769	0.213598643216479	0.198173770928815	0.223627547851272	0.117488779062116	0.132166182534757	0.141477505602875	0.165540015595009	0.167252985504565	0.202206900158414	0.017393934807985	0.0537274616753769	35.2996560028162	24.2365232519732	0	1	-0.000386296436999012	-0.000329680564997078	-4.45888049560583e-06	0	-0.518340394301492	0
7	finalLog_stopTrials_model352_startVal007_started2017-03-11-T025807	SAM_stopTrials_model352_startVal007_exit1_started2017-03-11-T025807	7	521.985102366394	09:35:54.57	1	7.12953697364187	4.86875409090192	66.2032551445901	8.23408033226168	0.238760790999372	0.271487910399925	0.2247404895087	0.24220285656769	0.213598643216479	0.198173770928815	0.120571700915996	0.117488779062116	0.132166182534757	0.141477505602875	0.165540015595009	0.167252985504565	0.202206900158414	0.017393934807985	0.0236711622527505	35.2996560028162	11.011447480073	0	1	-0.000386296436999012	-0.00299602450643078	-4.45888049560583e-06	0	-0.46082714121988	0	7.12953697364187	3.12360802421791	66.2032551445901	7.60318033885412	0.238760790999372	0.271487910399925	0.2247404895087	0.24220285656769	0.213598643216479	0.198173770928815	0.147418098327318	0.117488779062116	0.132166182534757	0.141477505602875	0.165540015595009	0.167252985504565	0.202206900158414	0.017393934807985	0.0137814057805977	35.2996560028162	13.9089878437949	0	1	-0.000386296436999012	-0.00332669397811557	-4.45888049560583e-06	0	-0.403540626931616	0
